type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,-5.317,-11.770
0.017,-5.451,-12.392
0.033,-5.260,-12.845
0.050,-5.737,-12.990
0.067,-5.184,-13.424
0.083,-5.686,-13.892
0.100,-5.090,-14.421
0.117,-4.824,-14.773
0.133,-5.495,-15.075
0.150,-5.252,-15.099
0.167,-5.441,-15.445
0.183,-5.396,-15.737
0.200,-5.265,-15.692
0.217,-5.129,-16.063
0.233,-4.608,-16.295
0.250,-4.903,-16.449
0.267,-5.078,-16.572
0.283,-4.921,-16.771
0.300,-5.253,-16.780
0.317,-4.777,-17.258
0.333,-4.763,-17.740
0.350,-4.300,-18.023
0.367,-4.878,-18.684
0.383,-4.515,-18.860
0.400,-4.330,-19.166
0.417,-4.705,-19.599
0.433,-4.186,-19.975
0.450,-3.715,-20.405
0.467,-3.305,-20.831
0.483,-3.062,-20.789
0.500,-3.269,-20.681
0.517,-2.741,-20.530
0.533,-2.058,-20.777
0.550,-1.838,-20.598
0.567,-1.410,-20.442
0.583,-2.071,-20.036
0.600,-1.907,-19.896
0.617,-1.821,-19.527
0.633,-1.732,-19.103
0.650,-1.567,-18.699
0.667,-1.445,-18.128
0.683,-1.215,-17.476
0.700,-2.020,-17.078
0.717,-1.810,-16.972
0.733,-1.908,-16.850
0.750,-1.448,-16.909
0.767,-1.756,-16.860
0.783,-1.374,-17.249
0.800,-1.302,-17.383
0.817,-1.651,-17.408
0.833,-1.947,-17.706
0.850,-1.561,-18.181
0.867,-2.083,-18.570
0.883,-3.325,-18.738
0.900,-3.147,-18.669
0.917,-3.648,-19.055
0.933,-4.453,-19.073
0.950,-5.133,-18.874
0.967,-5.839,-18.895
0.983,-5.463,-18.956
1.000,-6.211,-18.877
1.017,-7.044,-18.591
1.033,-7.375,-18.312
1.050,-7.524,-18.050
1.067,-7.807,-17.656
1.083,-8.036,-17.634
1.100,-8.533,-17.565
1.117,-8.809,-17.061
1.133,-9.049,-17.067
1.150,-8.914,-16.930
1.167,-8.858,-16.578
1.183,-9.334,-16.469
1.200,-9.411,-16.100
1.217,-9.123,-15.859
1.233,-9.023,-15.683
1.250,-9.431,-15.285
1.267,-9.356,-14.579
1.283,-9.216,-14.107
1.300,-9.206,-13.618
1.317,-9.242,-13.042
1.333,-9.092,-12.642
1.350,-9.010,-12.225
1.367,-9.190,-11.879
1.383,-8.832,-11.721
1.400,-8.668,-11.529
1.417,-8.173,-11.282
1.433,-8.111,-11.117
1.450,-7.911,-11.049
1.467,-7.007,-10.838
1.483,-6.587,-11.079
1.500,-5.862,-11.102
1.517,-5.706,-11.064
1.533,-4.722,-11.439
1.550,-4.278,-11.657
1.567,-3.718,-11.918
1.583,-4.084,-11.965
1.600,-3.557,-12.047
1.617,-3.078,-12.276
1.633,-3.562,-12.319
1.650,-3.609,-12.308
1.667,-4.160,-12.015
1.683,-3.609,-12.316
1.700,-4.032,-12.324
1.717,-3.675,-12.341
1.733,-4.304,-12.385
1.750,-4.065,-12.779
1.767,-4.521,-13.029
1.783,-4.979,-12.749
1.800,-4.561,-12.308
1.817,-4.374,-11.924
1.833,-5.156,-11.126
1.850,-5.360,-10.860
1.867,-5.224,-10.193
1.883,-5.354,-10.251
1.900,-5.613,-9.944
1.917,-5.621,-9.916
1.933,-6.210,-9.699
1.950,-6.838,-9.755
1.967,-6.726,-9.717
1.983,-7.193,-9.798
2.000,-7.016,-10.137
2.017,-7.675,-10.026
2.033,-7.640,-10.285
2.050,-7.744,-10.294
2.067,-8.063,-10.224
2.083,-8.521,-10.033
2.100,-8.525,-9.982
2.117,-9.199,-9.797
2.133,-8.901,-9.612
2.150,-8.666,-9.431
2.167,-8.690,-9.132
2.183,-8.486,-8.721
2.200,-9.024,-8.490
2.217,-8.398,-8.342
2.233,-8.577,-8.381
2.250,-8.805,-8.299
2.267,-8.630,-8.597
2.283,-8.572,-8.341
2.300,-8.514,-8.385
2.317,-8.275,-8.301
2.333,-8.217,-8.250
2.350,-7.809,-8.180
2.367,-7.752,-8.005
2.383,-7.229,-7.867
2.400,-7.232,-7.753
2.417,-6.749,-7.671
2.433,-6.831,-7.716
2.450,-6.408,-7.594
2.467,-6.102,-7.658
2.483,-6.112,-7.968
2.500,-6.244,-8.144
2.517,-6.267,-8.462
2.533,-6.107,-8.734
2.550,-6.412,-9.273
2.567,-6.515,-9.491
2.583,-6.252,-9.752
2.600,-6.531,-9.858
2.617,-6.728,-9.852
2.633,-6.709,-9.804
2.650,-6.772,-9.766
2.667,-6.603,-9.763
2.683,-6.410,-9.499
2.700,-6.540,-9.131
2.717,-6.193,-8.967
2.733,-6.100,-8.694
2.750,-5.594,-8.297
2.767,-6.143,-7.963
2.783,-5.804,-7.574
2.800,-5.917,-7.162
2.817,-6.158,-6.909
2.833,-5.839,-6.772
2.850,-5.448,-6.843
2.867,-5.254,-6.876
2.883,-4.977,-6.663
2.900,-4.598,-6.541
2.917,-4.660,-6.679
2.933,-4.123,-6.594
2.950,-4.370,-6.622
2.967,-3.822,-6.644
2.983,-3.840,-6.675
3.000,-3.632,-6.979
3.017,-3.759,-7.163
3.033,-4.091,-7.142
3.050,-4.333,-7.308
3.067,-4.532,-7.419
3.083,-4.289,-7.377
3.100,-5.254,-7.332
3.117,-4.819,-7.216
3.133,-4.719,-6.950
3.150,-4.436,-6.621
3.167,-4.407,-6.177
3.183,-4.208,-6.120
3.200,-4.574,-5.781
3.217,-4.680,-5.474
3.233,-4.628,-5.421
3.250,-4.573,-5.140
3.267,-5.427,-4.895
3.283,-5.205,-4.817
3.300,-5.567,-4.780
3.317,-5.684,-4.699
3.333,-5.676,-4.679
3.350,-5.856,-4.621
3.367,-5.938,-4.351
3.383,-6.028,-4.513
3.400,-6.106,-4.595
3.417,-6.572,-4.680
3.433,-6.272,-4.919
3.450,-6.181,-5.032
3.467,-6.572,-5.090
3.483,-6.323,-5.162
3.500,-6.826,-5.113
3.517,-6.883,-5.250
3.533,-7.346,-4.859
3.550,-7.059,-4.712
3.567,-7.162,-4.385
3.583,-7.365,-3.910
3.600,-7.346,-3.799
3.617,-7.544,-3.661
3.633,-7.507,-3.350
3.650,-7.591,-3.252
3.667,-7.453,-3.129
3.683,-7.507,-3.133
3.700,-8.154,-2.815
3.717,-7.754,-2.995
3.733,-8.281,-2.888
3.750,-7.823,-2.872
3.767,-7.751,-2.815
3.783,-7.790,-2.688
3.800,-7.923,-2.097
3.817,-7.946,-2.020
3.833,-7.981,-1.986
3.850,-7.916,-2.110
3.867,-8.133,-2.166
3.883,-8.223,-2.594
3.900,-7.801,-2.875
3.917,-8.081,-3.020
3.933,-8.380,-3.342
3.950,-8.282,-3.716
3.967,-8.242,-4.043
3.983,-8.153,-4.116
4.000,-8.229,-4.293
4.017,-8.659,-4.157
4.033,-8.159,-4.120
4.050,-8.446,-4.076
4.067,-8.330,-4.142
4.083,-8.596,-4.175
4.100,-8.449,-3.980
4.117,-8.099,-3.951
4.133,-8.497,-4.098
4.150,-8.407,-4.109
4.167,-8.797,-4.190
4.183,-8.872,-4.175
4.200,-8.442,-4.411
4.217,-8.414,-4.355
4.233,-8.992,-4.322
4.250,-8.959,-4.263
4.267,-8.952,-4.065
4.283,-8.508,-4.135
4.300,-8.712,-3.977
4.317,-8.607,-3.750
4.333,-8.172,-3.660
4.350,-7.882,-3.596
4.367,-7.892,-3.337
4.383,-7.578,-3.327
4.400,-7.729,-3.299
4.417,-7.379,-3.299
4.433,-7.353,-3.554
4.450,-7.466,-3.876
4.467,-7.247,-4.374
4.483,-7.835,-4.628
4.500,-7.156,-5.068
4.517,-7.766,-5.413
4.533,-7.775,-5.719
4.550,-8.013,-5.917
4.567,-8.074,-6.137
4.583,-8.100,-6.014
4.600,-8.105,-6.075
4.617,-8.015,-5.941
4.633,-8.313,-5.880
4.650,-7.941,-6.008
4.667,-8.050,-6.252
4.683,-8.113,-6.269
4.700,-8.063,-6.275
4.717,-7.895,-6.379
4.733,-8.344,-6.247
4.750,-8.056,-6.099
4.767,-8.504,-5.733
4.783,-8.232,-5.497
4.800,-8.002,-5.213
4.817,-8.311,-4.988
4.833,-7.814,-4.943
4.850,-7.555,-4.978
4.867,-7.650,-4.986
4.883,-7.735,-5.079
4.900,-7.792,-5.188
4.917,-7.535,-5.200
4.933,-6.994,-4.973
4.950,-7.344,-4.326
4.967,-7.153,-3.687
4.983,-6.905,-3.076
5.000,-6.706,-2.733
5.017,-6.273,-2.290
5.033,-5.861,-1.880
5.050,-5.992,-1.630
5.067,-6.304,-1.199
5.083,-5.792,-0.967
5.100,-6.030,-0.624
5.117,-6.196,-0.663
5.133,-6.265,-0.700
5.150,-6.113,-0.736
5.167,-5.830,-0.661
5.183,-5.886,-0.597
5.200,-6.228,-0.449
5.217,-6.030,-0.348
5.233,-6.544,-0.408
5.250,-6.391,-0.382
5.267,-6.534,-0.401
5.283,-7.201,-0.572
5.300,-7.040,-0.557
5.317,-7.297,-0.884
5.333,-7.779,-1.002
5.350,-7.641,-1.040
5.367,-8.136,-1.112
5.383,-8.103,-1.229
5.400,-8.186,-1.141
5.417,-9.197,-1.014
5.433,-8.864,-0.921
5.450,-8.890,-0.892
5.467,-9.153,-0.963
5.483,-9.178,-0.758
5.500,-9.351,-0.419
5.517,-9.345,-0.201
5.533,-9.764,0.020
5.550,-9.577,0.393
5.567,-10.218,0.586
5.583,-10.029,0.736
5.600,-10.191,0.650
5.617,-10.039,0.626
5.633,-9.905,0.585
5.650,-9.807,0.597
5.667,-9.573,0.562
5.683,-9.709,0.495
5.700,-9.298,0.454
5.717,-9.070,0.159
5.733,-8.892,-0.214
5.750,-9.301,-0.359
5.767,-8.726,-0.603
5.783,-9.369,-0.949
5.800,-8.828,-0.853
5.817,-9.197,-1.139
5.833,-8.900,-1.441
5.850,-9.059,-1.997
5.867,-9.752,-2.136
5.883,-9.289,-2.730
5.900,-9.560,-3.134
5.917,-10.052,-3.486
5.933,-9.652,-3.803
5.950,-10.029,-3.994
5.967,-9.892,-4.186
5.983,-10.399,-4.447
6.000,-10.513,-4.852
6.017,-10.561,-5.033
6.033,-11.025,-5.285
6.050,-10.721,-5.230
6.067,-11.124,-5.474
6.083,-11.324,-5.472
6.100,-11.252,-5.618
6.117,-10.750,-5.736
6.133,-10.830,-5.937
6.150,-10.979,-6.166
6.167,-11.188,-6.347
6.183,-10.844,-6.504
6.200,-11.209,-6.448
6.217,-11.370,-6.606
6.233,-11.334,-6.597
6.250,-10.915,-6.153
6.267,-10.601,-5.901
6.283,-10.937,-6.064
6.300,-10.505,-5.849
6.317,-10.192,-5.507
6.333,-10.226,-5.462
6.350,-10.004,-5.533
6.367,-9.847,-5.390
6.383,-9.672,-5.393
6.400,-9.205,-5.333
6.417,-8.943,-5.127
6.433,-8.620,-4.674
6.450,-8.324,-4.455
6.467,-8.234,-3.904
6.483,-8.219,-3.723
6.500,-8.050,-3.240
6.517,-7.670,-3.192
6.533,-7.526,-2.936
6.550,-7.216,-2.754
6.567,-7.558,-2.440
6.583,-7.402,-2.326
6.600,-7.224,-2.122
6.617,-7.702,-1.773
6.633,-6.939,-1.231
6.650,-6.673,-0.964
6.667,-7.066,-0.867
6.683,-7.500,-0.673
6.700,-7.420,-0.875
6.717,-6.902,-0.995
6.733,-6.901,-1.101
6.750,-6.881,-1.311
6.767,-6.919,-1.442
6.783,-6.809,-1.431
6.800,-6.872,-1.463
