type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,-16.029,-34.043
0.017,-15.894,-34.597
0.033,-15.323,-35.372
0.050,-15.439,-36.201
0.067,-14.912,-36.972
0.083,-14.603,-37.987
0.100,-14.192,-38.776
0.117,-13.736,-39.569
0.133,-13.377,-39.697
0.150,-13.272,-39.655
0.167,-13.094,-39.755
0.183,-13.032,-39.807
0.200,-12.624,-39.822
0.217,-12.566,-39.784
0.233,-12.146,-39.699
0.250,-12.148,-39.571
0.267,-12.230,-39.377
0.283,-12.435,-39.221
0.300,-12.943,-38.822
0.317,-12.446,-38.736
0.333,-12.227,-38.423
0.350,-12.272,-38.292
0.367,-11.934,-38.428
0.383,-11.841,-38.512
0.400,-11.725,-38.562
0.417,-11.704,-38.759
0.433,-11.770,-38.937
0.450,-11.147,-39.017
0.467,-11.414,-38.953
0.483,-11.067,-39.140
0.500,-10.972,-38.958
0.517,-10.791,-39.083
0.533,-10.797,-39.323
0.550,-10.902,-39.230
0.567,-10.470,-39.797
0.583,-10.585,-39.914
0.600,-11.357,-40.498
0.617,-11.154,-40.587
0.633,-11.335,-41.028
0.650,-11.386,-41.725
0.667,-11.964,-42.034
0.683,-11.901,-42.945
0.700,-11.764,-44.113
0.717,-12.454,-44.790
0.733,-13.090,-45.753
0.750,-13.153,-46.678
0.767,-13.782,-47.370
0.783,-14.044,-47.659
0.800,-14.081,-47.946
0.817,-14.495,-48.472
0.833,-14.994,-48.656
0.850,-15.186,-48.714
0.867,-15.367,-48.677
0.883,-16.039,-48.493
0.900,-16.734,-48.225
0.917,-16.614,-47.785
0.933,-17.010,-47.078
0.950,-17.640,-46.405
0.967,-17.893,-45.974
0.983,-18.254,-45.586
1.000,-18.420,-45.307
1.017,-18.424,-45.287
1.033,-18.123,-44.819
1.050,-17.821,-44.511
1.067,-17.537,-44.286
1.083,-17.296,-43.934
1.100,-17.835,-43.588
1.117,-17.171,-42.881
1.133,-17.414,-42.099
1.150,-17.233,-42.019
1.167,-17.027,-41.385
1.183,-16.938,-41.005
1.200,-16.940,-40.491
1.217,-16.983,-40.151
1.233,-16.770,-39.740
1.250,-16.608,-39.188
1.267,-16.644,-39.001
1.283,-16.093,-38.618
1.300,-15.783,-38.250
1.317,-15.769,-37.622
1.333,-15.883,-37.198
1.350,-15.693,-36.827
1.367,-15.507,-36.530
1.383,-15.068,-36.637
1.400,-15.301,-36.562
1.417,-15.165,-36.644
1.433,-14.779,-36.921
1.450,-14.632,-37.311
1.467,-14.282,-37.483
1.483,-14.265,-37.708
1.500,-14.293,-37.875
1.517,-14.097,-38.072
1.533,-14.337,-38.369
1.550,-14.335,-38.725
1.567,-13.908,-38.969
1.583,-14.060,-39.346
1.600,-14.108,-39.606
1.617,-13.986,-40.193
1.633,-13.931,-40.729
1.650,-14.206,-41.032
1.667,-13.235,-41.487
1.683,-13.237,-42.015
1.700,-12.751,-42.317
1.717,-12.444,-42.994
1.733,-11.912,-43.269
1.750,-12.127,-43.723
1.767,-12.154,-43.961
1.783,-11.911,-44.120
1.800,-12.173,-44.401
1.817,-12.867,-44.927
1.833,-13.399,-45.208
1.850,-13.399,-45.567
1.867,-13.499,-45.803
1.883,-13.801,-45.913
1.900,-14.500,-46.270
1.917,-14.654,-46.639
1.933,-14.773,-46.662
1.950,-14.800,-47.056
1.967,-15.339,-47.008
1.983,-15.558,-47.128
2.000,-15.829,-47.156
2.017,-16.691,-46.820
2.033,-17.549,-46.586
2.050,-17.483,-46.454
2.067,-17.745,-46.293
2.083,-17.968,-46.085
2.100,-18.684,-45.863
2.117,-18.840,-44.968
2.133,-19.164,-44.635
2.150,-19.812,-43.984
2.167,-19.875,-42.968
2.183,-20.471,-42.150
2.200,-20.751,-41.470
2.217,-20.695,-41.013
2.233,-20.291,-40.129
2.250,-20.308,-39.581
2.267,-20.246,-38.890
2.283,-20.236,-38.381
2.300,-19.838,-37.747
2.317,-19.862,-37.241
2.333,-19.585,-36.996
2.350,-19.582,-36.497
2.367,-19.629,-36.313
2.383,-19.186,-35.865
2.400,-18.460,-35.422
2.417,-18.295,-35.191
2.433,-18.165,-35.064
2.450,-17.658,-34.909
2.467,-17.379,-34.972
2.483,-16.753,-35.095
2.500,-16.283,-35.292
2.517,-16.126,-35.516
2.533,-15.780,-35.759
2.550,-15.548,-35.855
2.567,-15.176,-36.108
2.583,-14.658,-36.002
2.600,-14.604,-36.242
2.617,-14.213,-36.408
2.633,-14.385,-36.299
2.650,-14.200,-36.483
2.667,-13.606,-36.660
2.683,-13.914,-36.596
2.700,-13.925,-36.746
2.717,-13.820,-36.698
2.733,-13.440,-36.752
2.750,-13.354,-36.518
2.767,-13.740,-36.704
2.783,-13.695,-36.745
2.800,-12.951,-36.656
2.817,-13.456,-36.311
2.833,-13.545,-36.360
2.850,-13.413,-36.425
2.867,-13.461,-36.312
2.883,-13.268,-36.379
2.900,-13.909,-36.269
2.917,-13.930,-35.884
2.933,-13.756,-35.628
2.950,-14.071,-35.645
2.967,-13.929,-35.303
2.983,-13.958,-35.157
3.000,-14.363,-35.095
3.017,-14.357,-34.980
3.033,-14.276,-34.724
3.050,-14.052,-34.398
3.067,-14.706,-33.939
3.083,-14.572,-33.420
3.100,-15.323,-33.253
3.117,-15.679,-32.961
3.133,-15.077,-32.903
3.150,-14.497,-32.366
3.167,-14.276,-32.202
3.183,-14.461,-32.148
3.200,-14.512,-32.149
3.217,-14.241,-32.224
3.233,-14.359,-32.370
3.250,-14.153,-32.292
3.267,-13.708,-32.548
3.283,-13.789,-32.853
3.300,-13.430,-33.130
3.317,-13.639,-33.390
3.333,-13.631,-34.076
3.350,-13.618,-34.643
3.367,-13.595,-35.146
3.383,-13.140,-36.048
3.400,-13.451,-36.331
3.417,-13.658,-37.088
3.433,-13.473,-37.311
3.450,-13.173,-38.095
3.467,-13.751,-38.451
3.483,-13.963,-39.103
3.500,-14.234,-39.470
3.517,-13.808,-39.808
3.533,-13.700,-39.920
3.550,-14.081,-40.041
3.567,-14.485,-40.006
3.583,-14.590,-40.143
3.600,-14.968,-40.058
3.617,-15.269,-39.981
3.633,-15.325,-40.004
3.650,-15.653,-39.461
3.667,-16.185,-39.354
3.683,-16.198,-39.386
3.700,-16.888,-39.181
3.717,-16.960,-39.164
3.733,-16.925,-39.205
3.750,-17.295,-39.196
3.767,-17.393,-38.939
3.783,-17.538,-39.031
3.800,-17.850,-38.970
3.817,-18.046,-38.689
3.833,-17.764,-38.592
3.850,-18.191,-38.446
3.867,-18.181,-38.184
3.883,-17.796,-38.122
3.900,-17.692,-38.022
3.917,-17.975,-37.975
3.933,-18.017,-37.994
3.950,-17.737,-38.138
3.967,-18.164,-38.347
3.983,-17.903,-38.103
4.000,-17.918,-38.199
4.017,-18.026,-38.412
4.033,-18.120,-38.817
4.050,-17.885,-38.950
4.067,-17.676,-39.513
4.083,-17.035,-39.972
4.100,-17.487,-40.270
4.117,-17.345,-40.367
4.133,-17.227,-40.760
4.150,-17.373,-41.250
4.167,-17.209,-41.370
4.183,-17.062,-41.615
4.200,-17.103,-41.778
4.217,-17.209,-41.876
4.233,-17.340,-42.108
4.250,-17.118,-42.187
4.267,-17.058,-42.352
4.283,-17.282,-42.309
4.300,-16.842,-41.997
4.317,-17.058,-42.193
4.333,-16.950,-41.632
4.350,-16.589,-41.679
4.367,-16.856,-41.201
4.383,-16.977,-40.688
4.400,-16.714,-40.156
4.417,-16.596,-39.687
4.433,-16.936,-39.548
4.450,-16.881,-39.208
4.467,-16.769,-39.158
4.483,-16.971,-38.996
4.500,-16.539,-38.714
4.517,-16.746,-38.730
4.533,-16.585,-38.543
4.550,-16.133,-38.338
4.567,-15.713,-38.249
4.583,-15.717,-38.207
4.600,-15.732,-38.057
4.617,-15.122,-38.199
4.633,-15.492,-38.168
4.650,-15.593,-37.883
4.667,-15.334,-37.631
4.683,-14.945,-37.802
4.700,-14.998,-37.488
4.717,-14.820,-37.510
4.733,-14.812,-37.332
4.750,-14.782,-37.280
4.767,-14.753,-37.129
4.783,-14.883,-37.229
4.800,-14.727,-36.869
4.817,-14.724,-36.661
4.833,-14.599,-36.340
4.850,-14.701,-36.253
4.867,-14.909,-36.100
4.883,-15.036,-36.077
4.900,-14.729,-36.032
4.917,-14.749,-36.108
4.933,-14.675,-35.831
4.950,-14.458,-35.909
4.967,-14.486,-35.897
4.983,-14.491,-35.791
5.000,-14.336,-35.883
5.017,-14.470,-36.233
5.033,-14.392,-36.145
5.050,-14.765,-36.364
5.067,-14.597,-36.018
5.083,-14.969,-36.043
5.100,-14.596,-36.014
5.117,-14.614,-35.942
5.133,-14.933,-35.851
5.150,-15.022,-35.557
5.167,-15.348,-35.730
5.183,-15.121,-35.741
5.200,-15.073,-35.716
5.217,-15.410,-35.999
5.233,-15.413,-35.950
5.250,-15.460,-35.904
5.267,-15.646,-35.912
5.283,-15.834,-36.086
5.300,-16.069,-35.724
5.317,-15.811,-35.652
5.333,-15.767,-35.857
5.350,-15.921,-35.852
5.367,-16.334,-35.445
5.383,-16.395,-35.650
5.400,-16.266,-35.445
5.417,-16.437,-35.380
5.433,-16.260,-35.614
5.450,-16.535,-35.537
5.467,-16.262,-35.515
5.483,-16.354,-35.491
5.500,-16.514,-35.509
5.517,-16.510,-35.826
5.533,-16.675,-35.907
5.550,-16.461,-35.877
5.567,-16.621,-35.715
5.583,-16.674,-35.726
5.600,-16.696,-35.822
5.617,-16.739,-35.765
5.633,-16.560,-35.945
5.650,-16.446,-35.883
5.667,-16.503,-36.057
5.683,-16.647,-36.174
5.700,-16.509,-36.147
5.717,-16.738,-36.333
5.733,-17.016,-36.356
5.750,-16.388,-36.663
5.767,-16.194,-36.808
5.783,-16.205,-36.984
5.800,-16.224,-37.049
5.817,-16.319,-37.177
5.833,-16.400,-37.254
5.850,-16.229,-37.266
5.867,-16.030,-37.084
5.883,-16.127,-36.970
5.900,-16.027,-36.877
5.917,-16.086,-36.764
5.933,-16.018,-36.854
5.950,-16.214,-36.852
5.967,-15.812,-36.704
5.983,-16.173,-36.417
6.000,-15.838,-36.556
6.017,-15.970,-36.677
6.033,-15.779,-36.381
6.050,-16.127,-36.284
6.067,-15.761,-36.086
6.083,-15.762,-36.181
6.100,-15.995,-36.038
6.117,-15.968,-36.020
6.133,-15.844,-35.690
6.150,-15.938,-35.497
6.167,-15.630,-35.614
6.183,-15.416,-35.565
6.200,-15.223,-35.674
6.217,-15.337,-35.594
6.233,-15.234,-35.643
6.250,-15.237,-35.787
6.267,-15.396,-35.717
6.283,-15.281,-35.758
6.300,-14.918,-35.909
6.317,-14.945,-35.690
6.333,-14.947,-35.621
6.350,-14.742,-35.683
6.367,-14.575,-35.691
6.383,-14.825,-35.615
6.400,-14.800,-35.410
6.417,-15.152,-35.574
6.433,-14.930,-35.334
6.450,-14.799,-35.190
6.467,-15.038,-35.472
6.483,-14.967,-35.477
6.500,-15.015,-35.297
6.517,-14.878,-35.247
6.533,-15.254,-35.202
6.550,-15.208,-35.314
6.567,-15.163,-35.606
6.583,-15.507,-35.521
6.600,-15.130,-35.658
6.617,-15.169,-35.596
6.633,-15.674,-35.474
6.650,-15.367,-35.568
