type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,-11.770,-19.935
0.017,-12.029,-19.987
0.033,-11.901,-19.934
0.050,-11.910,-19.843
0.067,-11.508,-19.619
0.083,-11.988,-19.668
0.100,-11.858,-19.455
0.117,-11.534,-19.461
0.133,-11.672,-19.306
0.150,-11.581,-19.381
0.167,-11.664,-19.361
0.183,-11.425,-19.234
0.200,-11.582,-19.149
0.217,-11.248,-19.117
0.233,-11.272,-19.111
0.250,-11.508,-19.286
0.267,-11.169,-19.147
0.283,-11.156,-19.305
0.300,-11.227,-19.510
0.317,-11.215,-19.474
0.333,-11.104,-19.453
0.350,-10.676,-19.409
0.367,-10.307,-19.323
0.383,-10.687,-19.319
0.400,-10.531,-19.279
0.417,-10.653,-19.181
0.433,-10.348,-19.224
0.450,-10.279,-18.924
0.467,-10.085,-18.928
0.483,-10.240,-18.884
0.500,-10.045,-18.684
0.517,-10.424,-18.475
0.533,-10.356,-18.665
0.550,-10.050,-18.252
0.567,-9.736,-17.963
0.583,-10.085,-17.859
0.600,-10.224,-17.551
0.617,-9.769,-17.258
0.633,-9.793,-17.314
0.650,-9.983,-17.205
0.667,-9.625,-17.024
0.683,-9.907,-16.729
0.700,-9.806,-17.024
0.717,-9.519,-17.010
0.733,-9.398,-16.964
0.750,-9.581,-16.874
0.767,-9.467,-16.948
0.783,-9.529,-16.663
0.800,-9.553,-16.907
0.817,-9.635,-16.719
0.833,-9.473,-16.822
0.850,-9.575,-16.791
0.867,-9.467,-16.869
0.883,-9.556,-16.926
0.900,-9.557,-16.922
0.917,-9.583,-16.921
0.933,-9.535,-17.290
0.950,-9.865,-17.298
0.967,-9.832,-17.364
0.983,-9.882,-17.545
1.000,-9.826,-17.779
1.017,-10.148,-17.846
1.033,-9.838,-18.006
1.050,-9.940,-18.024
1.067,-9.644,-18.128
1.083,-10.178,-18.072
1.100,-9.801,-18.176
1.117,-9.888,-18.109
1.133,-10.012,-18.407
1.150,-10.202,-18.247
1.167,-10.138,-18.318
1.183,-10.406,-18.382
1.200,-10.189,-18.215
1.217,-10.594,-18.301
1.233,-10.433,-18.140
1.250,-10.572,-18.003
1.267,-10.449,-18.049
1.283,-10.735,-18.018
1.300,-10.417,-17.717
1.317,-11.021,-17.880
1.333,-10.789,-17.693
1.350,-11.071,-17.557
1.367,-10.909,-17.410
1.383,-10.704,-17.379
1.400,-10.839,-17.278
1.417,-10.748,-17.197
1.433,-11.078,-17.045
1.450,-11.036,-17.036
1.467,-10.964,-17.038
1.483,-10.912,-16.864
1.500,-11.252,-16.600
1.517,-11.072,-16.608
1.533,-11.181,-16.307
1.550,-11.518,-16.235
1.567,-11.360,-16.218
1.583,-11.702,-16.220
1.600,-11.872,-16.100
1.617,-11.689,-16.144
1.633,-12.049,-15.994
1.650,-12.192,-15.749
1.667,-12.371,-15.669
1.683,-12.525,-15.579
1.700,-12.843,-15.492
1.717,-12.677,-15.536
1.733,-12.402,-15.680
1.750,-12.530,-15.604
1.767,-12.245,-15.708
1.783,-12.456,-15.710
1.800,-12.508,-15.656
1.817,-12.563,-15.759
1.833,-12.484,-15.728
1.850,-12.241,-15.762
1.867,-12.513,-15.569
1.883,-12.537,-15.545
1.900,-12.533,-15.553
1.917,-12.238,-15.702
1.933,-12.482,-15.632
1.950,-12.404,-15.452
1.967,-12.237,-15.639
1.983,-12.419,-15.618
2.000,-11.848,-15.498
2.017,-12.023,-15.725
2.033,-11.419,-15.708
2.050,-11.888,-15.694
2.067,-11.692,-15.688
2.083,-11.346,-15.806
2.100,-11.742,-15.724
2.117,-11.363,-15.960
2.133,-11.336,-15.891
2.150,-11.231,-16.068
2.167,-11.172,-16.097
2.183,-11.148,-16.116
2.200,-10.777,-16.427
2.217,-11.108,-16.338
2.233,-10.786,-16.546
2.250,-10.319,-16.893
2.267,-9.774,-17.102
2.283,-9.913,-17.159
2.300,-9.857,-17.181
2.317,-9.834,-17.267
2.333,-10.041,-17.279
2.350,-9.573,-17.521
2.367,-9.486,-17.527
2.383,-9.279,-17.497
2.400,-9.473,-17.834
2.417,-9.269,-17.956
2.433,-9.346,-17.987
2.450,-9.398,-18.001
2.467,-9.292,-18.019
2.483,-9.165,-18.169
2.500,-9.441,-18.113
2.517,-9.487,-18.522
2.533,-9.218,-18.517
2.550,-9.178,-18.947
2.567,-8.914,-19.149
2.583,-9.043,-19.201
2.600,-8.840,-19.180
2.617,-8.902,-19.057
2.633,-9.128,-18.910
2.650,-9.087,-19.041
2.667,-9.500,-18.896
2.683,-9.394,-18.934
2.700,-9.570,-18.860
2.717,-9.800,-18.803
2.733,-9.816,-18.803
2.750,-9.991,-18.805
2.767,-10.143,-18.865
2.783,-10.440,-18.782
2.800,-10.200,-19.031
2.817,-10.899,-18.901
2.833,-10.402,-19.081
2.850,-10.641,-19.253
2.867,-10.874,-19.323
2.883,-11.161,-19.278
2.900,-11.431,-19.375
2.917,-11.308,-19.380
2.933,-11.460,-19.422
2.950,-11.601,-19.572
2.967,-12.072,-19.679
2.983,-12.096,-19.510
3.000,-12.049,-19.422
3.017,-12.335,-19.400
3.033,-11.882,-19.209
3.050,-12.601,-19.106
3.067,-12.199,-18.988
3.083,-12.715,-18.837
3.100,-13.023,-18.645
3.117,-12.715,-18.598
3.133,-12.651,-18.560
3.150,-12.973,-18.288
3.167,-13.398,-18.293
3.183,-12.915,-18.194
3.200,-13.209,-17.964
3.217,-13.137,-18.021
3.233,-13.312,-17.517
3.250,-13.220,-17.808
3.267,-13.280,-17.627
3.283,-13.337,-17.357
3.300,-13.141,-17.540
3.317,-13.374,-17.405
3.333,-13.467,-17.313
3.350,-13.356,-17.419
3.367,-13.031,-16.957
3.383,-13.264,-17.200
3.400,-12.945,-16.912
3.417,-12.812,-16.846
3.433,-12.772,-16.829
3.450,-12.655,-16.598
3.467,-12.696,-16.498
3.483,-12.518,-16.514
3.500,-12.720,-16.247
3.517,-12.547,-16.282
3.533,-12.261,-16.347
3.550,-12.210,-16.282
3.567,-11.981,-16.199
3.583,-11.696,-16.057
3.600,-11.679,-15.987
3.617,-11.161,-15.959
3.633,-11.804,-15.914
3.650,-11.533,-16.150
3.667,-11.310,-16.219
3.683,-10.998,-16.345
3.700,-11.063,-16.311
3.717,-11.110,-16.289
3.733,-11.153,-16.302
3.750,-11.397,-16.375
3.767,-11.010,-16.370
3.783,-10.817,-16.532
3.800,-10.874,-16.546
3.817,-11.448,-16.406
3.833,-10.966,-16.395
3.850,-10.961,-16.391
3.867,-10.999,-16.159
3.883,-11.061,-15.963
3.900,-10.526,-15.951
3.917,-11.008,-15.885
3.933,-10.969,-15.800
3.950,-10.819,-15.873
3.967,-10.553,-15.704
3.983,-10.576,-15.667
4.000,-10.299,-15.560
4.017,-10.632,-15.420
4.033,-10.635,-15.286
4.050,-10.807,-15.290
4.067,-10.910,-15.204
4.083,-11.265,-15.114
4.100,-11.118,-15.100
4.117,-11.528,-15.154
4.133,-11.584,-15.030
4.150,-11.207,-14.928
4.167,-11.528,-14.802
4.183,-11.857,-14.721
4.200,-11.535,-14.697
4.217,-11.303,-14.772
4.233,-11.220,-14.709
4.250,-11.420,-14.725
4.267,-11.224,-14.796
4.283,-10.694,-14.880
4.300,-10.575,-14.893
4.317,-11.004,-14.882
4.333,-10.736,-14.997
4.350,-10.349,-14.984
4.367,-10.228,-14.909
4.383,-10.189,-14.965
4.400,-9.984,-14.731
4.417,-9.996,-14.513
