type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,-16.452,-28.377
0.017,-16.784,-27.904
0.033,-16.927,-27.905
0.050,-16.993,-27.990
0.067,-17.191,-27.952
0.083,-17.452,-27.839
0.100,-17.214,-28.014
0.117,-16.901,-28.317
0.133,-16.968,-28.399
0.150,-17.169,-28.593
0.167,-17.172,-28.602
0.183,-17.028,-28.764
0.200,-17.250,-28.598
0.217,-17.308,-28.811
0.233,-17.540,-28.759
0.250,-17.100,-28.894
0.267,-17.395,-28.783
0.283,-16.738,-28.841
0.300,-16.771,-29.043
0.317,-16.802,-28.713
0.333,-17.633,-28.542
0.350,-17.401,-28.053
0.367,-17.696,-27.851
0.383,-17.417,-27.621
0.400,-17.489,-27.350
0.417,-17.733,-27.250
0.433,-17.748,-27.008
0.450,-17.400,-27.395
0.467,-17.321,-27.571
0.483,-16.768,-27.484
0.500,-16.950,-27.733
0.517,-17.176,-27.825
0.533,-16.921,-28.128
0.550,-16.090,-28.309
0.567,-16.110,-28.419
0.583,-15.726,-28.575
0.600,-16.041,-28.644
0.617,-15.929,-28.534
0.633,-15.930,-28.361
0.650,-15.828,-28.324
0.667,-16.018,-28.283
0.683,-15.853,-28.214
0.700,-16.053,-28.229
0.717,-15.917,-28.177
0.733,-15.904,-27.910
0.750,-16.241,-27.929
0.767,-16.699,-27.434
0.783,-16.385,-27.521
0.800,-16.300,-27.273
0.817,-16.983,-26.908
0.833,-17.551,-26.361
0.850,-17.802,-25.931
0.867,-17.136,-25.843
0.883,-17.207,-25.619
0.900,-17.933,-24.743
0.917,-17.912,-24.607
0.933,-17.137,-24.428
0.950,-16.788,-24.587
0.967,-16.991,-24.475
0.983,-16.590,-24.049
1.000,-15.992,-23.918
1.017,-16.535,-23.388
1.033,-16.514,-23.266
1.050,-15.845,-23.230
1.067,-16.058,-23.014
1.083,-15.636,-22.684
1.100,-15.751,-22.457
1.117,-15.610,-22.243
1.133,-15.163,-21.965
1.150,-15.666,-21.975
1.167,-15.445,-21.846
1.183,-15.485,-21.747
1.200,-15.204,-21.585
1.217,-15.202,-21.781
1.233,-15.119,-21.764
1.250,-15.012,-22.011
1.267,-15.159,-22.428
1.283,-15.103,-22.623
1.300,-15.504,-23.012
1.317,-15.713,-23.389
1.333,-15.622,-23.847
1.350,-15.785,-24.213
1.367,-16.058,-24.323
1.383,-16.285,-24.426
1.400,-17.063,-24.319
1.417,-17.220,-24.584
1.433,-17.386,-24.312
1.450,-17.696,-24.411
1.467,-18.285,-24.581
1.483,-18.568,-24.820
1.500,-18.677,-24.871
1.517,-19.139,-24.945
