type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,-0.723,-33.972
0.017,-1.272,-33.548
0.033,-0.979,-33.861
0.050,-0.636,-34.079
0.067,-0.948,-33.808
0.083,-1.123,-34.082
0.100,-0.786,-34.764
0.117,-0.752,-34.602
0.133,-0.440,-34.941
0.150,-0.381,-34.971
0.167,-0.534,-34.600
0.183,-0.042,-34.419
0.200,0.381,-34.710
0.217,0.006,-34.011
0.233,0.177,-33.396
0.250,0.106,-33.222
0.267,0.195,-33.337
0.283,0.403,-32.864
0.300,0.250,-32.253
0.317,1.043,-32.336
0.333,1.552,-31.795
0.350,1.630,-31.005
0.367,2.216,-30.587
0.383,2.720,-29.953
0.400,3.145,-29.267
0.417,3.059,-28.618
0.433,3.741,-28.156
0.450,4.142,-27.798
0.467,4.512,-27.082
0.483,4.489,-26.324
0.500,5.175,-25.908
0.517,4.729,-25.467
0.533,5.451,-25.185
0.550,4.855,-24.952
0.567,5.627,-24.842
0.583,5.240,-24.692
0.600,4.556,-24.976
0.617,4.443,-24.266
0.633,5.198,-24.682
0.650,4.783,-24.601
0.667,4.875,-24.698
0.683,4.450,-25.115
0.700,4.494,-25.645
0.717,4.533,-25.994
0.733,4.483,-26.480
0.750,4.718,-26.852
0.767,4.428,-27.590
0.783,4.360,-27.949
0.800,3.833,-28.590
0.817,3.796,-28.959
0.833,3.496,-29.601
0.850,2.981,-30.288
0.867,2.767,-30.191
0.883,2.550,-30.684
0.900,1.776,-30.824
0.917,1.433,-30.642
0.933,1.486,-30.467
0.950,0.802,-30.320
0.967,0.624,-30.029
0.983,0.965,-29.923
1.000,1.306,-28.969
1.017,1.103,-28.744
1.033,1.684,-28.204
1.050,1.741,-26.943
1.067,1.771,-26.371
1.083,1.725,-25.745
1.100,1.732,-25.249
1.117,1.021,-24.971
1.133,1.285,-24.878
1.150,1.314,-24.383
1.167,1.468,-24.068
1.183,1.009,-23.605
1.200,1.183,-23.344
1.217,1.353,-23.238
1.233,1.022,-22.948
1.250,1.107,-23.341
1.267,1.144,-23.052
1.283,0.705,-23.012
1.300,0.560,-23.244
1.317,1.055,-23.070
1.333,0.860,-22.985
1.350,1.096,-22.761
1.367,1.100,-22.575
1.383,1.208,-22.806
1.400,1.056,-22.848
1.417,1.351,-22.764
1.433,1.720,-22.712
1.450,1.333,-22.729
1.467,1.355,-22.896
1.483,1.859,-23.326
1.500,1.344,-23.501
1.517,1.906,-23.697
1.533,1.851,-23.786
1.550,2.058,-23.829
1.567,1.661,-24.009
1.583,2.144,-24.029
1.600,2.282,-24.007
1.617,1.792,-24.255
1.633,1.891,-24.274
1.650,1.303,-24.748
1.667,1.643,-24.807
1.683,1.990,-24.851
1.700,2.035,-25.225
1.717,2.056,-25.650
1.733,1.920,-26.061
1.750,1.794,-25.964
1.767,1.032,-26.479
1.783,1.250,-26.453
1.800,1.076,-26.824
1.817,0.986,-27.003
1.833,1.165,-27.360
1.850,0.776,-27.776
1.867,0.945,-28.013
1.883,0.855,-28.097
1.900,0.630,-28.341
1.917,0.824,-28.638
1.933,0.655,-28.960
1.950,0.417,-29.174
1.967,0.527,-29.291
1.983,0.273,-29.635
2.000,0.640,-30.041
2.017,0.789,-30.140
2.033,0.751,-30.280
2.050,1.103,-30.357
2.067,0.735,-30.342
2.083,1.284,-30.871
2.100,1.511,-30.933
2.117,1.080,-31.126
2.133,0.100,-31.363
2.150,0.399,-32.162
2.167,0.692,-32.914
2.183,0.894,-32.852
2.200,1.098,-32.885
2.217,0.489,-32.941
2.233,0.385,-33.056
2.250,0.753,-33.014
2.267,0.540,-33.243
2.283,0.814,-33.091
2.300,0.507,-33.138
2.317,0.696,-32.805
2.333,0.516,-32.297
2.350,0.337,-32.159
2.367,0.534,-31.847
2.383,0.421,-31.641
2.400,0.835,-31.433
2.417,0.865,-31.182
2.433,0.387,-31.072
2.450,-0.091,-30.244
2.467,0.824,-30.175
2.483,0.434,-30.542
2.500,-0.141,-30.178
2.517,0.225,-30.364
2.533,0.272,-30.424
2.550,0.006,-30.368
2.567,0.696,-30.871
2.583,0.256,-30.814
2.600,0.580,-30.933
2.617,0.236,-30.705
2.633,0.156,-30.695
2.650,0.386,-30.780
2.667,0.674,-30.900
2.683,0.674,-30.531
2.700,0.938,-30.636
2.717,0.804,-30.570
2.733,0.551,-30.631
2.750,0.297,-29.956
2.767,0.859,-30.446
2.783,0.301,-29.992
2.800,0.548,-29.885
2.817,0.156,-29.952
2.833,-0.047,-29.602
2.850,0.422,-29.885
2.867,0.367,-30.246
2.883,0.180,-29.868
2.900,0.810,-30.336
2.917,-0.241,-29.928
2.933,0.897,-30.219
2.950,0.563,-30.168
2.967,0.364,-30.453
2.983,0.373,-30.448
3.000,0.398,-30.597
3.017,0.894,-30.543
3.033,0.252,-30.616
3.050,1.063,-30.828
3.067,0.628,-30.714
3.083,1.009,-30.680
3.100,1.179,-30.723
3.117,0.625,-30.741
3.133,0.465,-31.050
3.150,1.001,-30.912
3.167,0.592,-31.074
3.183,0.403,-31.285
3.200,0.627,-31.282
3.217,1.000,-31.530
3.233,0.749,-31.742
3.250,0.465,-31.704
3.267,1.074,-31.611
3.283,1.115,-31.484
3.300,0.881,-31.346
3.317,1.112,-31.448
3.333,0.936,-31.596
3.350,0.452,-31.483
3.367,0.746,-31.734
3.383,0.378,-31.748
3.400,0.297,-31.813
3.417,0.311,-32.076
3.433,0.288,-31.648
3.450,0.447,-31.871
3.467,0.467,-32.117
3.483,-0.119,-31.832
3.500,0.033,-31.676
3.517,0.275,-31.477
3.533,0.648,-31.577
3.550,0.723,-31.442
3.567,0.371,-31.306
3.583,-0.125,-31.529
3.600,1.082,-31.475
3.617,0.985,-31.710
3.633,1.034,-31.253
3.650,0.178,-31.537
3.667,0.402,-31.194
3.683,0.836,-31.474
3.700,0.821,-31.415
3.717,1.057,-31.414
3.733,1.039,-31.545
3.750,0.476,-32.055
3.767,0.679,-31.896
3.783,0.718,-31.651
3.800,1.185,-31.850
3.817,0.756,-31.617
3.833,0.838,-32.034
3.850,1.232,-31.856
3.867,0.590,-32.297
3.883,0.736,-31.577
3.900,0.822,-32.034
3.917,0.460,-31.864
3.933,0.519,-31.733
3.950,0.139,-32.081
3.967,0.295,-32.082
3.983,-0.422,-31.700
4.000,-0.292,-31.985
4.017,-1.381,-31.643
4.033,-1.479,-31.500
4.050,-1.783,-31.488
4.067,-1.983,-30.646
4.083,-1.589,-30.230
4.100,-1.991,-30.278
4.117,-2.092,-30.420
4.133,-2.026,-30.960
4.150,-2.110,-30.473
4.167,-2.169,-30.424
4.183,-2.814,-30.606
4.200,-2.830,-30.685
4.217,-2.769,-30.100
4.233,-2.960,-30.856
4.250,-2.788,-31.001
4.267,-2.547,-31.237
4.283,-3.006,-31.055
4.300,-2.645,-31.045
4.317,-2.752,-31.187
4.333,-2.575,-31.370
4.350,-2.772,-30.879
4.367,-2.442,-31.070
4.383,-2.484,-31.145
4.400,-2.234,-31.323
4.417,-2.087,-32.052
4.433,-2.586,-32.554
4.450,-2.059,-32.162
4.467,-1.683,-32.729
4.483,-1.435,-32.967
4.500,-1.250,-33.139
4.517,-1.217,-33.260
4.533,-0.746,-33.442
4.550,-0.793,-33.406
4.567,-0.457,-33.677
4.583,-0.447,-33.581
4.600,0.036,-33.725
4.617,-0.153,-33.947
4.633,0.212,-33.989
4.650,0.418,-33.755
4.667,0.765,-34.302
4.683,1.092,-33.914
4.700,0.981,-34.208
4.717,1.181,-34.358
4.733,1.379,-34.140
