type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,-11.347,-19.862
0.017,-11.258,-19.716
0.033,-11.319,-19.724
0.050,-10.871,-19.773
0.067,-11.250,-19.690
0.083,-11.245,-19.557
0.100,-11.311,-19.447
0.117,-10.900,-19.398
0.133,-10.918,-19.248
0.150,-10.879,-19.366
0.167,-10.787,-19.291
0.183,-11.122,-18.933
0.200,-10.895,-18.610
0.217,-10.565,-18.339
0.233,-10.447,-18.185
0.250,-10.297,-17.976
0.267,-10.404,-17.879
0.283,-10.217,-17.984
0.300,-10.188,-17.773
0.317,-10.010,-17.561
0.333,-10.197,-17.690
0.350,-10.475,-17.613
0.367,-10.204,-17.758
0.383,-10.583,-17.762
0.400,-9.907,-17.546
0.417,-10.042,-17.591
0.433,-9.880,-17.534
0.450,-9.891,-17.592
0.467,-10.007,-17.626
0.483,-10.280,-17.677
0.500,-10.034,-17.415
0.517,-10.034,-17.380
0.533,-9.495,-17.372
0.550,-9.262,-17.123
0.567,-9.050,-17.015
0.583,-9.051,-16.970
0.600,-8.856,-16.874
0.617,-8.859,-16.935
0.633,-8.843,-16.839
0.650,-8.730,-17.053
0.667,-8.431,-16.636
0.683,-8.431,-16.660
0.700,-8.496,-16.642
0.717,-8.360,-16.413
0.733,-8.578,-16.365
0.750,-8.355,-16.213
0.767,-8.616,-16.129
0.783,-8.610,-16.182
0.800,-8.822,-16.204
0.817,-8.932,-16.299
0.833,-8.859,-16.274
0.850,-8.583,-16.426
0.867,-8.668,-16.500
0.883,-8.768,-16.569
0.900,-8.875,-16.614
0.917,-8.791,-16.786
0.933,-8.855,-16.763
0.950,-8.747,-16.988
0.967,-8.807,-17.218
0.983,-8.527,-17.580
1.000,-8.900,-17.527
1.017,-8.949,-17.670
1.033,-8.563,-17.834
1.050,-9.002,-18.064
1.067,-8.900,-18.126
1.083,-9.225,-18.456
1.100,-9.017,-18.769
1.117,-9.464,-18.907
1.133,-8.967,-19.291
1.150,-9.074,-19.484
1.167,-9.151,-19.679
1.183,-9.453,-19.955
1.200,-8.963,-20.105
1.217,-9.249,-20.335
1.233,-9.638,-20.574
1.250,-10.025,-20.593
1.267,-9.231,-20.177
1.283,-9.611,-20.165
1.300,-9.353,-19.805
1.317,-9.551,-19.735
1.333,-9.497,-19.446
1.350,-9.666,-19.178
1.367,-9.711,-18.915
1.383,-9.698,-18.355
1.400,-9.114,-18.105
1.417,-9.468,-17.814
1.433,-9.335,-17.581
1.450,-9.163,-17.058
1.467,-9.098,-17.150
1.483,-9.116,-16.730
1.500,-9.183,-16.558
1.517,-9.304,-16.431
1.533,-9.208,-16.100
1.550,-8.972,-15.809
1.567,-8.998,-15.732
1.583,-8.810,-15.419
1.600,-9.062,-15.417
1.617,-9.271,-15.744
1.633,-9.156,-15.567
1.650,-9.006,-15.416
1.667,-9.278,-15.994
1.683,-9.087,-15.998
1.700,-8.985,-16.147
1.717,-9.236,-16.399
1.733,-8.911,-16.801
1.750,-8.872,-16.921
1.767,-8.756,-17.278
1.783,-9.303,-17.358
1.800,-9.207,-17.437
1.817,-8.798,-17.751
1.833,-8.755,-18.006
1.850,-9.186,-18.291
1.867,-9.201,-18.621
1.883,-9.469,-18.850
1.900,-9.168,-19.238
1.917,-9.028,-19.494
1.933,-9.139,-19.660
1.950,-8.757,-19.850
1.967,-8.758,-19.982
1.983,-8.691,-19.950
2.000,-8.928,-20.259
2.017,-8.796,-20.452
2.033,-8.314,-20.627
2.050,-8.292,-20.687
2.067,-7.995,-20.600
2.083,-8.332,-20.687
2.100,-7.904,-20.430
2.117,-7.949,-20.594
2.133,-7.332,-20.676
2.150,-7.806,-20.588
2.167,-7.816,-20.519
2.183,-7.767,-20.427
2.200,-8.090,-20.261
2.217,-8.152,-20.077
2.233,-7.636,-19.795
2.250,-8.065,-19.812
2.267,-8.267,-19.760
2.283,-8.522,-19.695
2.300,-8.621,-19.522
2.317,-8.776,-19.459
2.333,-8.425,-19.467
2.350,-8.849,-19.177
2.367,-8.013,-18.603
2.383,-8.504,-18.357
2.400,-8.440,-18.129
2.417,-8.452,-18.324
2.433,-8.317,-18.144
2.450,-8.530,-17.990
2.467,-8.717,-18.039
2.483,-8.852,-17.754
2.500,-8.621,-17.675
2.517,-8.730,-17.679
2.533,-8.695,-17.416
2.550,-8.960,-17.406
2.567,-9.320,-17.356
2.583,-8.836,-17.322
2.600,-8.931,-17.465
2.617,-8.604,-17.225
2.633,-8.835,-17.211
2.650,-8.858,-17.187
2.667,-9.065,-17.283
2.683,-8.975,-17.011
2.700,-8.872,-17.014
2.717,-8.677,-16.959
2.733,-8.844,-16.997
2.750,-8.964,-16.812
2.767,-9.372,-17.046
2.783,-8.987,-17.258
2.800,-9.269,-17.254
2.817,-8.878,-17.242
2.833,-9.104,-17.298
2.850,-8.929,-17.228
2.867,-9.008,-17.366
2.883,-8.981,-17.257
2.900,-8.666,-17.070
2.917,-8.610,-17.260
2.933,-8.373,-17.280
2.950,-8.384,-17.490
2.967,-8.519,-17.368
2.983,-8.919,-17.201
3.000,-8.802,-17.207
3.017,-8.627,-17.049
3.033,-8.783,-17.107
3.050,-8.832,-16.950
3.067,-9.011,-17.000
3.083,-9.304,-17.076
3.100,-9.469,-17.137
3.117,-9.237,-16.953
3.133,-9.860,-17.032
3.150,-9.582,-16.848
3.167,-9.540,-16.810
3.183,-9.450,-16.730
3.200,-9.620,-16.783
3.217,-9.553,-16.522
3.233,-9.837,-16.525
3.250,-9.493,-16.454
3.267,-9.806,-16.093
3.283,-9.618,-16.469
3.300,-9.944,-16.417
3.317,-9.936,-16.072
3.333,-9.630,-16.387
3.350,-10.000,-16.270
3.367,-9.399,-16.504
3.383,-9.570,-16.655
3.400,-9.656,-16.629
3.417,-9.636,-16.748
3.433,-9.388,-16.897
3.450,-9.718,-17.128
3.467,-9.602,-17.351
3.483,-9.311,-17.539
3.500,-9.096,-17.612
3.517,-9.422,-17.540
3.533,-9.277,-18.203
3.550,-8.820,-18.049
3.567,-8.879,-18.140
3.583,-8.525,-18.115
3.600,-8.251,-18.351
3.617,-8.659,-18.520
3.633,-8.530,-18.535
3.650,-8.733,-18.481
3.667,-8.536,-18.574
3.683,-8.844,-18.727
3.700,-8.673,-19.028
3.717,-8.760,-18.921
3.733,-8.633,-19.235
3.750,-8.723,-19.178
3.767,-8.758,-19.301
3.783,-8.396,-19.507
3.800,-8.873,-19.525
3.817,-8.592,-19.549
3.833,-8.812,-19.712
3.850,-8.924,-20.026
3.867,-8.709,-20.273
3.883,-8.735,-20.167
3.900,-8.720,-20.663
3.917,-8.711,-20.676
3.933,-8.528,-20.925
3.950,-8.638,-21.188
3.967,-8.449,-21.339
3.983,-8.697,-21.695
4.000,-8.426,-21.664
4.017,-8.726,-21.975
4.033,-8.624,-21.980
4.050,-9.090,-22.325
4.067,-9.257,-22.688
4.083,-9.140,-22.843
4.100,-8.688,-23.261
4.117,-8.757,-23.732
4.133,-8.582,-23.957
4.150,-9.200,-24.631
4.167,-9.374,-25.176
4.183,-9.497,-25.521
4.200,-9.235,-25.982
4.217,-9.610,-26.341
4.233,-9.687,-26.406
4.250,-9.997,-26.473
4.267,-9.857,-26.431
4.283,-9.947,-26.388
4.300,-10.171,-26.085
4.317,-10.430,-26.108
4.333,-10.406,-25.660
4.350,-10.438,-25.631
4.367,-10.072,-25.160
4.383,-10.421,-24.794
4.400,-10.075,-24.620
4.417,-10.262,-24.437
4.433,-9.961,-24.171
4.450,-9.580,-24.378
4.467,-9.716,-24.242
4.483,-9.818,-24.390
4.500,-9.717,-24.444
4.517,-10.274,-24.269
4.533,-9.947,-24.213
4.550,-9.810,-24.223
4.567,-9.961,-24.252
4.583,-10.079,-24.279
4.600,-9.785,-24.284
4.617,-9.797,-24.022
4.633,-9.772,-24.250
4.650,-9.580,-24.187
4.667,-9.523,-24.447
4.683,-9.797,-24.016
4.700,-9.336,-24.139
4.717,-9.457,-24.024
4.733,-9.752,-23.962
4.750,-9.789,-24.088
4.767,-9.422,-24.001
4.783,-9.223,-24.013
4.800,-9.457,-24.152
4.817,-9.238,-24.038
4.833,-8.859,-24.228
4.850,-8.865,-24.045
4.867,-8.733,-24.016
4.883,-8.187,-23.729
4.900,-8.160,-23.601
4.917,-8.142,-23.707
4.933,-7.338,-23.566
4.950,-7.534,-23.354
4.967,-7.481,-23.338
4.983,-6.999,-23.129
5.000,-7.372,-23.318
5.017,-6.866,-23.222
5.033,-6.724,-23.277
5.050,-6.560,-22.957
5.067,-6.548,-23.132
5.083,-6.213,-23.163
5.100,-6.205,-23.068
5.117,-6.758,-22.905
5.133,-6.140,-23.002
5.150,-6.291,-22.644
5.167,-6.069,-22.527
5.183,-6.058,-22.335
5.200,-6.362,-22.590
5.217,-5.861,-22.254
5.233,-6.012,-22.066
5.250,-5.977,-21.993
5.267,-6.088,-21.768
5.283,-6.295,-21.658
5.300,-6.260,-21.421
5.317,-6.545,-21.083
5.333,-6.400,-21.129
5.350,-6.466,-20.872
5.367,-6.774,-20.398
5.383,-6.534,-20.265
5.400,-6.590,-20.064
5.417,-6.732,-19.726
5.433,-7.115,-19.431
5.450,-7.164,-19.075
5.467,-7.173,-18.625
5.483,-7.284,-18.503
5.500,-7.287,-18.255
5.517,-7.121,-18.099
5.533,-7.398,-18.027
5.550,-7.380,-17.835
5.567,-7.373,-17.574
5.583,-7.663,-17.873
5.600,-8.045,-17.912
5.617,-8.102,-17.772
5.633,-8.057,-17.800
5.650,-8.288,-17.883
5.667,-8.676,-17.837
5.683,-8.791,-18.288
5.700,-9.196,-18.448
5.717,-8.894,-18.818
5.733,-8.874,-19.027
5.750,-9.011,-19.340
5.767,-9.091,-19.710
5.783,-8.542,-20.420
5.800,-8.222,-20.506
5.817,-8.341,-20.838
5.833,-8.037,-21.059
5.850,-8.323,-21.287
5.867,-8.087,-21.234
5.883,-7.979,-21.403
5.900,-7.879,-21.566
5.917,-7.929,-21.501
5.933,-8.103,-21.751
5.950,-7.953,-21.558
5.967,-7.879,-21.659
5.983,-7.982,-21.576
6.000,-7.963,-21.501
6.017,-7.800,-21.438
6.033,-7.676,-21.368
6.050,-7.437,-21.182
6.067,-7.543,-21.077
6.083,-7.474,-20.873
6.100,-7.173,-20.879
6.117,-7.282,-20.885
6.133,-7.218,-20.803
6.150,-7.014,-20.757
6.167,-6.994,-20.482
6.183,-7.097,-20.390
6.200,-7.080,-20.186
6.217,-7.028,-20.130
6.233,-7.923,-19.850
6.250,-7.836,-19.700
6.267,-8.428,-19.491
6.283,-8.490,-19.470
6.300,-8.633,-19.349
6.317,-8.586,-19.177
6.333,-8.478,-19.059
6.350,-8.796,-19.104
6.367,-8.755,-19.066
6.383,-8.699,-19.108
6.400,-8.993,-18.877
6.417,-8.910,-18.814
6.433,-9.115,-18.889
6.450,-8.799,-18.705
6.467,-9.393,-18.692
6.483,-8.943,-18.630
6.500,-8.860,-18.357
6.517,-8.595,-18.261
6.533,-8.698,-18.497
6.550,-8.738,-18.131
6.567,-8.320,-18.190
6.583,-8.437,-18.012
6.600,-8.291,-17.982
6.617,-8.300,-17.733
6.633,-8.384,-17.444
6.650,-8.052,-17.292
6.667,-8.021,-16.918
6.683,-7.639,-16.669
6.700,-7.401,-16.522
6.717,-7.629,-16.531
6.733,-7.449,-16.514
6.750,-7.601,-16.555
6.767,-7.604,-16.255
6.783,-7.064,-16.055
6.800,-7.217,-16.098
6.817,-7.326,-15.866
6.833,-7.010,-16.188
6.850,-6.826,-16.004
6.867,-6.863,-16.194
6.883,-6.805,-16.193
6.900,-6.931,-16.569
6.917,-6.153,-16.303
6.933,-6.695,-16.302
6.950,-6.452,-16.583
6.967,-6.328,-16.777
6.983,-6.143,-16.722
7.000,-6.117,-16.565
7.017,-6.560,-16.682
7.033,-6.617,-16.696
7.050,-6.593,-16.751
7.067,-6.215,-16.968
7.083,-6.346,-16.994
7.100,-6.186,-16.906
7.117,-5.948,-17.445
7.133,-5.539,-17.501
7.150,-5.884,-17.565
7.167,-5.635,-17.626
7.183,-5.988,-17.899
7.200,-5.790,-18.013
7.217,-6.245,-18.279
7.233,-6.444,-18.560
7.250,-6.860,-19.289
7.267,-6.911,-19.277
7.283,-7.249,-19.772
7.300,-7.024,-20.111
7.317,-7.084,-20.175
7.333,-7.244,-20.073
7.350,-6.870,-20.436
7.367,-7.249,-20.211
7.383,-7.382,-20.271
7.400,-6.898,-20.241
7.417,-7.144,-20.194
7.433,-7.351,-19.857
7.450,-7.674,-19.819
7.467,-7.621,-19.677
7.483,-7.654,-19.920
7.500,-7.997,-19.853
7.517,-7.132,-19.883
7.533,-7.930,-19.900
7.550,-7.801,-19.904
7.567,-8.004,-19.889
7.583,-8.077,-19.838
7.600,-8.075,-19.916
7.617,-8.306,-19.820
7.633,-8.524,-19.739
7.650,-8.743,-19.829
7.667,-8.854,-19.841
7.683,-8.513,-19.832
7.700,-8.519,-19.718
7.717,-8.942,-19.886
7.733,-8.894,-19.798
7.750,-8.888,-19.699
7.767,-8.990,-19.873
7.783,-8.895,-19.759
7.800,-9.149,-20.015
7.817,-8.720,-19.911
7.833,-8.974,-19.788
7.850,-8.732,-19.857
7.867,-8.702,-19.736
7.883,-8.600,-19.720
7.900,-8.446,-19.859
7.917,-8.414,-19.708
7.933,-8.516,-19.835
7.950,-8.265,-19.719
7.967,-8.044,-19.841
7.983,-8.096,-19.769
8.000,-8.196,-19.616
8.017,-8.425,-19.694
8.033,-8.020,-19.736
8.050,-8.146,-19.749
8.067,-8.146,-19.749
8.083,-8.139,-19.891
8.100,-8.224,-19.829
8.117,-8.047,-20.116
8.133,-7.948,-20.290
8.150,-7.615,-20.190
8.167,-7.974,-20.074
