type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,-13.361,-15.070
0.017,-13.271,-15.036
0.033,-12.736,-15.174
0.050,-13.401,-14.571
0.067,-13.002,-14.383
0.083,-12.966,-14.097
0.100,-12.489,-13.908
0.117,-12.396,-13.487
0.133,-12.383,-13.341
0.150,-12.565,-13.219
0.167,-12.589,-12.919
0.183,-12.289,-12.942
0.200,-12.353,-12.465
0.217,-12.440,-12.281
0.233,-12.541,-12.264
0.250,-12.258,-12.128
0.267,-12.180,-11.990
0.283,-12.189,-11.625
0.300,-11.868,-10.934
0.317,-11.857,-10.735
0.333,-12.493,-10.373
0.350,-11.958,-9.991
0.367,-12.002,-9.734
0.383,-11.741,-9.601
0.400,-12.329,-9.795
0.417,-12.026,-10.128
0.433,-12.306,-10.231
0.450,-12.760,-10.162
0.467,-13.279,-10.607
0.483,-12.925,-10.657
0.500,-13.097,-10.938
0.517,-13.653,-11.033
0.533,-13.796,-11.499
0.550,-14.021,-11.933
0.567,-14.092,-12.221
0.583,-13.742,-12.784
0.600,-13.297,-13.138
0.617,-13.756,-13.543
0.633,-13.255,-13.956
0.650,-13.550,-14.157
0.667,-13.443,-14.420
0.683,-13.802,-14.762
0.700,-14.212,-15.374
0.717,-14.357,-15.577
0.733,-14.398,-15.883
0.750,-14.448,-16.071
0.767,-14.415,-16.276
0.783,-15.060,-16.764
0.800,-15.341,-16.979
0.817,-15.187,-17.167
0.833,-14.939,-17.171
0.850,-15.294,-17.053
0.867,-15.020,-16.926
0.883,-14.753,-16.670
0.900,-14.634,-16.556
0.917,-14.003,-16.133
0.933,-13.975,-15.770
0.950,-14.428,-15.752
0.967,-14.091,-15.605
0.983,-14.268,-15.699
1.000,-14.180,-15.648
1.017,-13.974,-15.512
1.033,-14.154,-15.479
1.050,-14.060,-15.662
1.067,-14.037,-15.473
1.083,-14.106,-15.772
1.100,-14.266,-15.831
1.117,-14.446,-15.809
1.133,-13.787,-16.156
1.150,-13.733,-16.051
1.167,-13.781,-16.179
1.183,-13.963,-16.098
1.200,-13.479,-16.202
1.217,-13.560,-16.458
1.233,-13.610,-16.303
1.250,-14.033,-16.119
1.267,-13.703,-16.255
1.283,-13.473,-16.414
1.300,-13.959,-16.380
1.317,-13.283,-16.388
1.333,-13.532,-16.302
1.350,-13.539,-16.448
1.367,-13.515,-16.224
1.383,-13.226,-16.310
1.400,-13.493,-16.276
1.417,-13.925,-16.385
1.433,-13.740,-16.516
1.450,-13.993,-16.513
1.467,-13.762,-16.587
1.483,-14.030,-16.891
1.500,-13.584,-16.882
1.517,-14.068,-16.997
1.533,-13.841,-16.991
1.550,-14.081,-17.171
1.567,-14.009,-17.351
1.583,-13.120,-16.956
1.600,-13.190,-16.794
1.617,-13.250,-16.389
1.633,-13.979,-16.216
1.650,-13.944,-16.094
1.667,-14.093,-15.956
1.683,-14.472,-15.996
1.700,-14.295,-16.138
1.717,-14.057,-16.151
1.733,-14.478,-15.991
1.750,-14.358,-15.833
1.767,-13.831,-15.979
1.783,-14.009,-16.019
1.800,-14.278,-16.144
1.817,-14.073,-16.279
1.833,-14.003,-16.154
1.850,-14.353,-16.100
1.867,-14.864,-15.895
1.883,-14.987,-15.886
1.900,-15.023,-15.895
1.917,-15.009,-15.663
1.933,-15.201,-15.591
1.950,-15.088,-15.354
1.967,-14.876,-14.988
1.983,-15.077,-15.053
2.000,-15.275,-14.961
2.017,-14.606,-14.788
2.033,-14.876,-14.692
2.050,-14.364,-14.629
2.067,-14.797,-14.550
2.083,-14.971,-14.529
2.100,-15.231,-14.376
2.117,-14.918,-14.516
2.133,-15.038,-14.589
2.150,-14.973,-14.424
2.167,-14.880,-14.367
2.183,-15.074,-14.420
2.200,-14.590,-14.548
2.217,-14.864,-14.533
2.233,-14.467,-14.419
2.250,-14.546,-14.646
2.267,-14.339,-14.599
2.283,-14.410,-14.593
2.300,-13.824,-14.830
2.317,-13.545,-14.678
2.333,-13.457,-14.915
2.350,-13.285,-14.918
2.367,-13.390,-15.064
2.383,-13.391,-15.213
2.400,-13.655,-15.465
2.417,-13.704,-15.758
2.433,-13.835,-16.049
2.450,-14.138,-16.388
2.467,-13.857,-16.788
2.483,-13.973,-17.041
2.500,-13.915,-17.504
