type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,-3.610,-8.991
0.017,-3.263,-9.206
0.033,-3.170,-9.372
0.050,-2.971,-9.577
0.067,-2.482,-10.091
0.083,-2.635,-10.128
0.100,-2.563,-10.487
0.117,-2.473,-10.919
0.133,-2.359,-10.941
0.150,-2.400,-10.932
0.167,-2.275,-11.166
0.183,-1.952,-11.185
0.200,-1.545,-11.209
0.217,-1.226,-10.949
0.233,-0.925,-11.003
0.250,-0.915,-10.916
0.267,-0.488,-10.784
0.283,-0.353,-10.644
0.300,0.059,-10.685
0.317,0.014,-10.365
0.333,-0.132,-10.203
0.350,0.292,-10.103
0.367,0.437,-10.009
0.383,0.639,-10.022
0.400,0.727,-9.996
0.417,0.696,-9.891
0.433,0.669,-9.819
0.450,1.148,-9.813
0.467,1.048,-9.802
0.483,0.905,-9.826
0.500,1.158,-9.867
0.517,1.463,-9.932
0.533,1.465,-10.124
0.550,1.263,-9.766
0.567,1.677,-10.129
0.583,1.571,-10.130
0.600,1.438,-9.958
0.617,1.539,-10.042
0.633,1.717,-10.052
0.650,1.161,-9.960
0.667,1.646,-10.115
0.683,1.084,-9.990
0.700,0.886,-9.977
0.717,0.905,-10.018
0.733,0.798,-9.906
0.750,0.791,-9.858
0.767,1.138,-10.067
0.783,0.540,-9.832
0.800,0.524,-9.612
0.817,0.750,-9.672
0.833,0.388,-9.292
0.850,0.595,-9.142
0.867,0.343,-8.941
0.883,0.485,-8.971
0.900,0.268,-8.883
0.917,0.039,-8.687
0.933,-0.006,-8.553
0.950,0.022,-8.559
0.967,0.006,-8.615
0.983,0.271,-8.428
1.000,0.157,-8.380
1.017,-0.212,-8.235
1.033,0.146,-8.089
1.050,-0.011,-7.967
1.067,-0.151,-7.792
1.083,-0.294,-7.867
1.100,-0.364,-7.512
1.117,-0.389,-7.191
1.133,-0.519,-6.885
1.150,-0.568,-6.722
1.167,-0.064,-6.450
1.183,-0.371,-6.109
1.200,-0.716,-6.004
1.217,-0.476,-5.889
1.233,-0.961,-5.666
1.250,-1.052,-5.503
1.267,-1.280,-5.531
1.283,-1.166,-5.493
1.300,-0.936,-5.644
1.317,-1.004,-5.677
1.333,-0.842,-5.826
1.350,-0.924,-5.855
1.367,-0.805,-6.010
1.383,-1.360,-6.081
1.400,-0.856,-6.174
1.417,-0.965,-5.893
1.433,-1.306,-5.731
1.450,-1.245,-5.628
1.467,-1.922,-5.244
1.483,-1.980,-4.865
1.500,-1.850,-4.679
1.517,-1.604,-4.534
1.533,-1.887,-4.371
1.550,-2.489,-4.041
1.567,-2.551,-3.924
1.583,-2.646,-3.929
1.600,-2.875,-3.839
1.617,-2.960,-3.913
1.633,-3.043,-3.925
1.650,-3.212,-4.014
1.667,-3.308,-4.087
1.683,-3.282,-4.333
1.700,-3.216,-4.355
1.717,-3.247,-4.676
1.733,-3.517,-4.791
1.750,-2.984,-5.049
1.767,-3.371,-5.193
1.783,-3.947,-5.647
1.800,-3.326,-5.621
1.817,-3.644,-6.086
1.833,-3.755,-6.132
1.850,-3.554,-6.031
1.867,-3.488,-5.898
1.883,-3.411,-5.610
1.900,-3.200,-5.320
1.917,-3.086,-5.166
1.933,-2.921,-5.050
1.950,-2.831,-4.540
1.967,-2.429,-4.573
1.983,-2.798,-4.304
2.000,-2.480,-4.232
2.017,-2.539,-4.293
2.033,-2.558,-4.372
2.050,-2.452,-4.310
2.067,-2.369,-4.154
2.083,-2.329,-4.383
2.100,-2.779,-4.417
2.117,-2.737,-4.517
2.133,-2.556,-4.725
2.150,-3.083,-5.099
2.167,-2.483,-5.308
2.183,-2.856,-5.512
2.200,-2.894,-5.699
2.217,-2.537,-5.921
2.233,-2.982,-6.205
2.250,-2.803,-6.491
2.267,-2.517,-6.569
2.283,-2.615,-6.727
2.300,-2.585,-6.853
2.317,-2.442,-6.828
2.333,-2.751,-6.930
2.350,-2.478,-6.874
2.367,-2.391,-6.821
2.383,-2.429,-6.852
2.400,-2.547,-6.801
2.417,-2.289,-6.866
2.433,-2.091,-6.929
2.450,-1.999,-6.836
2.467,-1.745,-7.153
2.483,-1.212,-7.393
2.500,-0.856,-7.635
2.517,-0.621,-7.960
2.533,-0.053,-8.310
2.550,0.356,-8.483
2.567,0.585,-8.545
2.583,0.726,-8.285
2.600,0.807,-8.193
2.617,1.549,-8.235
2.633,1.435,-7.960
2.650,1.655,-7.564
2.667,1.898,-7.613
2.683,1.906,-7.205
2.700,2.178,-6.992
2.717,1.909,-6.852
2.733,2.022,-6.643
2.750,2.291,-6.643
2.767,2.575,-6.810
2.783,3.241,-6.793
2.800,2.742,-6.737
2.817,3.188,-6.968
2.833,2.894,-7.064
2.850,2.798,-7.156
2.867,3.130,-7.561
2.883,3.491,-7.667
2.900,3.533,-7.659
2.917,3.522,-7.696
2.933,3.946,-7.996
2.950,4.109,-8.304
2.967,4.282,-8.419
2.983,4.457,-8.986
3.000,4.322,-9.066
3.017,4.445,-9.127
3.033,4.288,-9.258
3.050,4.740,-9.221
3.067,4.938,-9.323
3.083,4.638,-9.292
3.100,4.813,-9.225
3.117,5.202,-9.209
3.133,4.806,-9.396
3.150,5.386,-9.313
3.167,5.293,-9.254
3.183,5.352,-9.268
3.200,5.431,-9.323
3.217,4.857,-9.499
3.233,5.250,-9.665
3.250,4.631,-9.751
3.267,4.327,-9.899
3.283,3.990,-10.155
3.300,3.747,-10.509
3.317,3.095,-10.507
3.333,2.884,-10.835
3.350,2.801,-11.226
3.367,2.444,-11.183
3.383,1.709,-11.338
3.400,1.382,-11.417
3.417,1.013,-11.728
3.433,0.884,-11.707
3.450,0.869,-11.889
3.467,0.463,-12.191
3.483,0.118,-12.330
3.500,-0.517,-12.510
3.517,-0.925,-12.955
3.533,-1.009,-13.027
3.550,-1.649,-13.175
3.567,-1.652,-13.520
3.583,-1.824,-13.840
3.600,-1.268,-14.253
3.617,-1.262,-14.296
3.633,-1.471,-14.389
3.650,-1.527,-14.499
3.667,-1.298,-14.661
3.683,-1.106,-14.890
3.700,-1.190,-14.851
3.717,-1.226,-15.019
3.733,-1.162,-14.987
3.750,-0.954,-14.901
3.767,-0.845,-14.869
3.783,-0.410,-14.668
3.800,-0.460,-14.621
3.817,-0.709,-14.525
3.833,-0.382,-14.578
3.850,-0.465,-14.291
3.867,-0.253,-14.351
3.883,-0.488,-14.062
3.900,-0.429,-13.909
3.917,0.079,-13.810
3.933,0.453,-13.601
3.950,0.442,-13.394
3.967,1.231,-12.999
3.983,1.558,-12.612
4.000,1.323,-12.466
4.017,1.231,-12.213
4.033,1.291,-12.161
4.050,1.460,-11.860
