type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,12.991,-28.769
0.017,13.002,-29.019
0.033,12.881,-29.251
0.050,13.048,-29.351
0.067,12.705,-29.267
0.083,13.657,-29.355
0.100,13.578,-29.172
0.117,13.710,-29.314
0.133,13.528,-29.336
0.150,13.901,-29.567
0.167,14.118,-29.357
0.183,13.726,-29.784
0.200,13.912,-29.789
0.217,13.557,-30.079
0.233,13.530,-30.159
0.250,13.634,-30.201
0.267,13.611,-30.381
0.283,13.521,-30.410
0.300,14.014,-30.159
0.317,13.173,-30.321
0.333,14.071,-30.163
0.350,13.554,-30.448
0.367,13.953,-30.151
0.383,13.733,-30.114
0.400,13.832,-30.194
0.417,14.125,-30.205
0.433,13.933,-29.842
0.450,14.226,-29.282
0.467,13.782,-28.422
0.483,14.352,-28.155
0.500,14.501,-27.546
0.517,14.204,-27.097
0.533,14.116,-26.723
0.550,13.653,-26.767
0.567,13.850,-26.806
0.583,13.204,-26.548
0.600,13.624,-26.637
0.617,13.462,-26.639
0.633,13.243,-26.635
0.650,12.978,-26.592
0.667,12.689,-26.866
0.683,12.623,-26.822
0.700,12.699,-26.693
0.717,12.707,-26.945
0.733,11.899,-27.052
0.750,11.803,-27.303
0.767,12.008,-27.455
0.783,11.523,-27.595
0.800,11.612,-27.693
0.817,11.323,-27.746
0.833,11.666,-27.929
0.850,11.353,-28.356
0.867,10.875,-28.450
0.883,11.386,-28.407
0.900,10.915,-28.890
0.917,10.740,-29.134
0.933,10.377,-29.588
0.950,10.365,-29.594
0.967,10.193,-29.668
0.983,9.851,-29.910
1.000,9.272,-30.412
1.017,9.013,-31.003
1.033,9.571,-31.270
1.050,9.885,-31.843
1.067,9.918,-32.354
1.083,9.550,-32.978
1.100,9.336,-33.567
1.117,9.209,-33.498
1.133,9.095,-34.154
1.150,9.413,-34.655
1.167,9.332,-34.979
1.183,9.969,-35.825
1.200,9.280,-35.855
1.217,9.403,-35.964
1.233,9.859,-36.181
1.250,9.269,-36.687
1.267,9.244,-36.614
1.283,9.217,-36.557
1.300,9.797,-36.863
1.317,9.880,-37.009
1.333,9.952,-36.984
1.350,9.941,-36.841
1.367,9.697,-36.810
1.383,9.795,-36.997
1.400,10.397,-36.920
1.417,10.591,-37.040
1.433,10.282,-36.966
1.450,10.590,-37.191
1.467,10.937,-37.118
1.483,10.419,-36.879
1.500,10.540,-36.886
1.517,11.078,-37.002
1.533,11.014,-37.196
1.550,10.853,-37.202
1.567,10.974,-37.243
1.583,11.112,-36.991
1.600,10.718,-36.974
1.617,11.141,-37.090
1.633,10.825,-37.534
1.650,11.040,-37.531
1.667,10.802,-37.298
1.683,10.759,-37.461
1.700,10.939,-37.541
1.717,11.087,-37.561
1.733,11.175,-37.762
1.750,11.122,-37.519
1.767,11.129,-37.498
1.783,11.155,-37.212
1.800,10.977,-37.459
1.817,11.353,-37.007
1.833,11.258,-36.377
1.850,11.667,-36.268
1.867,11.370,-35.886
1.883,11.525,-35.905
1.900,11.142,-35.608
1.917,11.668,-35.499
1.933,11.418,-35.539
1.950,11.672,-35.046
1.967,11.715,-35.088
1.983,11.399,-35.086
2.000,11.899,-35.063
2.017,11.945,-35.422
2.033,11.753,-35.359
2.050,11.670,-35.450
2.067,11.240,-35.457
2.083,11.358,-35.556
2.100,11.244,-35.517
2.117,11.238,-35.538
2.133,11.251,-35.594
2.150,11.281,-35.781
2.167,11.616,-35.897
2.183,10.764,-36.210
2.200,10.837,-36.540
2.217,10.799,-36.433
2.233,10.891,-36.608
2.250,10.612,-36.679
2.267,10.591,-36.424
2.283,10.537,-36.745
2.300,10.831,-36.137
2.317,10.699,-36.531
2.333,10.852,-36.523
2.350,9.899,-36.438
2.367,10.628,-36.276
2.383,10.627,-35.859
2.400,10.790,-35.870
2.417,10.916,-36.029
2.433,10.622,-35.912
2.450,10.412,-35.663
2.467,10.331,-35.801
2.483,10.520,-35.833
2.500,10.392,-35.516
2.517,10.530,-35.480
2.533,10.364,-35.272
2.550,10.414,-35.485
2.567,10.317,-35.411
2.583,10.250,-35.237
2.600,10.550,-34.874
2.617,10.270,-35.096
2.633,10.751,-35.125
2.650,10.386,-34.964
2.667,10.479,-34.915
2.683,10.451,-35.062
2.700,10.323,-34.938
2.717,10.425,-34.920
2.733,10.124,-34.745
2.750,10.423,-34.829
2.767,10.475,-34.704
2.783,10.282,-34.449
2.800,10.481,-34.460
2.817,9.944,-34.268
2.833,10.695,-34.192
2.850,10.128,-34.226
2.867,10.527,-34.055
2.883,10.345,-34.196
2.900,10.512,-34.291
2.917,10.690,-34.417
2.933,10.866,-34.254
2.950,10.379,-34.092
2.967,10.654,-33.995
2.983,10.309,-34.243
3.000,11.049,-34.256
3.017,10.509,-34.323
3.033,10.470,-34.656
3.050,10.788,-34.570
3.067,11.002,-34.791
3.083,10.246,-34.186
3.100,10.635,-34.840
3.117,10.651,-34.425
3.133,10.202,-34.037
3.150,10.578,-34.361
3.167,10.427,-34.076
3.183,10.449,-33.795
3.200,10.598,-34.390
3.217,10.459,-33.963
3.233,10.287,-33.966
3.250,10.182,-34.127
3.267,10.146,-34.111
3.283,10.239,-34.008
3.300,10.157,-34.151
3.317,10.187,-34.122
3.333,10.067,-34.450
3.350,10.003,-34.463
3.367,10.254,-34.697
3.383,10.056,-34.696
3.400,10.171,-35.147
3.417,9.718,-34.719
3.433,9.855,-34.809
3.450,9.812,-35.094
3.467,9.835,-34.900
3.483,9.886,-35.116
3.500,10.200,-35.461
3.517,9.954,-35.402
3.533,9.961,-35.339
3.550,9.899,-35.084
3.567,9.785,-34.990
3.583,9.926,-34.869
3.600,10.010,-34.861
3.617,9.888,-34.715
3.633,9.898,-34.559
3.650,10.273,-34.778
3.667,10.178,-34.615
3.683,10.061,-34.453
3.700,9.922,-34.366
3.717,10.163,-34.572
3.733,9.918,-34.234
3.750,10.044,-34.640
3.767,9.531,-34.198
3.783,9.894,-34.003
3.800,10.447,-34.437
3.817,10.052,-33.966
3.833,9.537,-33.731
3.850,9.545,-33.774
3.867,9.708,-33.679
3.883,9.284,-33.926
3.900,9.362,-34.354
3.917,9.478,-34.462
3.933,9.375,-34.205
3.950,8.644,-34.466
3.967,8.507,-34.351
3.983,8.870,-34.264
4.000,9.364,-34.840
4.017,8.992,-34.723
4.033,9.198,-34.926
4.050,9.380,-35.253
4.067,8.949,-35.048
4.083,9.134,-35.026
4.100,9.125,-35.115
4.117,9.183,-35.087
4.133,9.268,-35.173
4.150,9.125,-35.198
4.167,9.114,-35.261
4.183,9.324,-35.042
4.200,9.076,-34.949
4.217,9.457,-35.022
4.233,9.531,-35.001
4.250,9.247,-35.071
4.267,9.991,-34.915
4.283,9.288,-34.433
4.300,9.623,-34.969
4.317,9.403,-34.490
4.333,9.353,-34.852
4.350,10.074,-34.776
4.367,9.683,-35.028
4.383,9.715,-34.724
4.400,10.055,-35.035
4.417,10.081,-35.325
4.433,9.854,-35.337
4.450,9.876,-35.219
4.467,9.850,-35.360
4.483,9.728,-35.478
4.500,10.402,-35.835
4.517,10.214,-35.797
4.533,10.488,-35.722
4.550,10.396,-35.553
4.567,10.202,-35.772
4.583,10.250,-35.512
4.600,10.411,-35.773
4.617,10.325,-35.690
4.633,10.281,-35.835
4.650,10.305,-35.601
4.667,10.135,-35.875
4.683,10.122,-35.825
4.700,9.859,-35.744
4.717,10.153,-35.842
4.733,10.286,-35.841
4.750,10.290,-35.739
4.767,10.684,-36.156
4.783,10.200,-35.901
4.800,10.227,-36.179
4.817,10.517,-36.132
4.833,10.588,-36.220
4.850,10.171,-36.341
4.867,10.583,-36.193
4.883,10.784,-36.259
4.900,10.487,-36.553
4.917,10.191,-36.633
4.933,10.387,-36.890
4.950,10.626,-36.686
4.967,10.329,-36.962
4.983,10.522,-37.528
5.000,10.079,-37.624
5.017,10.111,-37.677
5.033,10.312,-37.899
5.050,9.905,-38.354
5.067,9.869,-38.408
5.083,9.779,-38.380
5.100,9.264,-38.259
5.117,9.548,-38.249
5.133,9.338,-37.864
5.150,9.461,-37.846
5.167,9.279,-37.672
5.183,9.499,-37.289
5.200,9.202,-36.826
5.217,9.378,-37.107
5.233,9.459,-36.520
5.250,9.414,-36.800
5.267,9.247,-36.683
5.283,9.523,-36.692
5.300,9.570,-36.799
5.317,9.439,-36.760
5.333,9.637,-36.691
5.350,9.638,-36.953
5.367,9.570,-37.027
5.383,9.216,-37.027
5.400,9.711,-37.091
5.417,9.711,-37.197
5.433,9.310,-37.134
5.450,9.674,-37.292
5.467,9.769,-37.461
5.483,9.499,-37.578
5.500,9.649,-37.429
5.517,9.909,-37.603
5.533,9.681,-37.534
5.550,9.859,-37.593
5.567,9.780,-37.282
5.583,9.638,-37.206
5.600,10.114,-37.598
5.617,9.548,-37.260
5.633,9.734,-37.037
5.650,9.639,-37.233
5.667,9.837,-37.087
5.683,9.477,-37.088
5.700,9.511,-37.212
5.717,9.874,-37.258
5.733,9.663,-37.599
5.750,9.792,-37.482
5.767,9.349,-37.830
5.783,9.954,-37.915
5.800,9.685,-38.159
5.817,9.569,-38.386
5.833,9.503,-38.417
5.850,9.690,-38.690
5.867,9.355,-38.933
5.883,9.056,-39.209
5.900,8.839,-38.681
5.917,8.961,-39.348
5.933,8.328,-39.233
5.950,9.072,-39.560
5.967,9.172,-39.463
5.983,8.893,-39.354
6.000,8.438,-39.465
6.017,8.523,-39.505
6.033,9.101,-39.914
6.050,8.210,-40.214
6.067,9.025,-40.083
6.083,8.765,-39.969
6.100,8.211,-40.283
6.117,8.501,-40.272
6.133,8.961,-40.293
6.150,8.560,-40.432
6.167,8.666,-40.675
6.183,8.655,-40.677
6.200,8.803,-40.918
6.217,8.936,-41.075
6.233,8.999,-40.933
6.250,8.576,-41.109
6.267,8.571,-41.046
6.283,9.385,-41.571
6.300,9.053,-41.249
6.317,8.877,-41.171
6.333,9.114,-41.232
6.350,9.537,-41.669
6.367,9.109,-41.389
6.383,8.713,-41.287
6.400,9.095,-41.577
6.417,8.961,-41.577
6.433,8.834,-41.715
6.450,8.931,-41.958
6.467,7.930,-41.828
6.483,7.957,-42.074
6.500,8.105,-42.188
6.517,7.889,-42.246
6.533,8.301,-42.544
6.550,8.449,-42.518
6.567,8.327,-43.072
6.583,8.253,-42.896
6.600,8.094,-42.663
6.617,8.005,-42.718
6.633,8.649,-42.782
6.650,8.358,-43.061
6.667,8.417,-42.939
6.683,8.317,-43.032
6.700,8.370,-43.018
6.717,8.634,-43.509
6.733,8.639,-43.738
6.750,8.486,-43.673
6.767,8.190,-43.497
6.783,8.459,-43.452
6.800,8.438,-43.320
6.817,8.687,-43.015
6.833,8.364,-42.793
6.850,8.449,-42.894
6.867,8.486,-42.651
6.883,8.422,-42.285
6.900,8.554,-42.032
6.917,8.592,-42.134
6.933,9.038,-42.027
6.950,8.380,-41.497
6.967,8.147,-40.917
6.983,7.998,-40.397
7.000,8.342,-39.952
7.017,7.949,-39.977
7.033,7.981,-39.689
7.050,8.099,-39.255
7.067,7.982,-39.320
7.083,7.914,-38.783
7.100,8.247,-38.811
7.117,7.962,-38.793
7.133,7.541,-38.222
7.150,7.804,-38.698
7.167,7.985,-38.316
7.183,7.703,-38.455
7.200,7.568,-38.443
7.217,7.708,-38.386
7.233,7.774,-38.143
7.250,7.878,-38.248
7.267,8.206,-38.285
7.283,8.115,-38.752
7.300,7.796,-38.443
7.317,7.905,-38.275
7.333,7.679,-38.464
7.350,7.921,-38.011
7.367,7.738,-37.927
7.383,8.059,-37.774
7.400,8.190,-37.515
7.417,8.332,-37.255
7.433,8.427,-36.921
7.450,8.724,-36.844
7.467,8.370,-36.482
7.483,8.812,-36.223
7.500,8.401,-36.118
7.517,8.375,-36.042
7.533,9.145,-35.949
7.550,8.844,-35.748
7.567,9.236,-35.596
7.583,8.681,-35.550
7.600,8.988,-35.966
7.617,8.968,-35.847
7.633,8.858,-35.864
