type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,-8.923,-12.937
0.017,-8.638,-12.926
0.033,-8.419,-12.943
0.050,-9.104,-13.195
0.067,-9.150,-13.014
0.083,-9.103,-13.021
0.100,-8.946,-13.138
0.117,-8.917,-13.233
0.133,-9.294,-13.253
0.150,-9.218,-13.271
0.167,-9.062,-13.394
0.183,-9.019,-13.538
0.200,-9.477,-13.557
0.217,-10.014,-13.409
0.233,-9.308,-13.500
0.250,-9.116,-13.359
0.267,-8.256,-13.566
0.283,-8.593,-13.637
0.300,-8.660,-13.734
0.317,-8.918,-13.784
0.333,-8.554,-13.904
0.350,-8.581,-14.006
0.367,-8.380,-14.240
0.383,-8.413,-14.372
0.400,-8.014,-14.744
0.417,-8.475,-14.934
0.433,-8.554,-15.635
0.450,-9.056,-16.324
0.467,-8.694,-16.595
0.483,-8.902,-16.801
0.500,-8.610,-17.068
0.517,-8.806,-17.645
0.533,-9.359,-18.250
0.550,-9.560,-18.254
0.567,-9.585,-18.749
0.583,-9.522,-18.768
0.600,-9.250,-18.780
0.617,-9.122,-18.893
0.633,-9.510,-18.938
0.650,-9.584,-18.920
0.667,-9.269,-18.828
0.683,-8.868,-18.679
0.700,-8.699,-18.320
0.717,-9.270,-17.924
0.733,-9.048,-17.408
0.750,-9.170,-17.065
0.767,-8.133,-16.846
0.783,-8.110,-16.770
0.800,-7.990,-16.223
0.817,-7.736,-15.435
0.833,-8.229,-14.642
0.850,-8.090,-14.112
0.867,-8.570,-13.763
0.883,-8.280,-13.287
0.900,-8.212,-13.093
0.917,-8.838,-12.707
0.933,-8.772,-12.348
0.950,-8.939,-12.013
0.967,-9.023,-11.812
0.983,-9.041,-11.821
1.000,-9.651,-11.855
1.017,-9.447,-12.145
1.033,-9.843,-12.287
1.050,-8.867,-12.528
1.067,-9.193,-12.976
1.083,-8.900,-13.065
1.100,-9.180,-13.300
1.117,-8.492,-13.150
1.133,-8.291,-13.115
1.150,-8.352,-13.300
1.167,-8.084,-13.216
1.183,-7.639,-13.403
1.200,-7.760,-13.438
1.217,-7.738,-13.528
1.233,-7.261,-13.520
1.250,-7.036,-13.683
1.267,-6.692,-13.832
1.283,-6.877,-14.078
1.300,-6.380,-14.858
1.317,-6.068,-15.259
1.333,-6.833,-15.796
1.350,-6.328,-15.980
1.367,-6.143,-16.261
1.383,-6.323,-16.518
1.400,-5.659,-16.849
1.417,-5.635,-16.769
1.433,-5.340,-17.068
1.450,-5.631,-17.152
1.467,-5.447,-17.204
1.483,-5.483,-17.231
1.500,-5.532,-17.254
1.517,-5.659,-17.259
1.533,-5.639,-17.528
1.550,-5.371,-17.584
1.567,-5.356,-17.738
1.583,-4.803,-18.310
1.600,-5.849,-18.377
1.617,-5.238,-18.702
1.633,-5.344,-18.908
1.650,-5.160,-19.247
1.667,-4.752,-19.686
1.683,-4.545,-19.783
1.700,-4.842,-19.737
1.717,-5.128,-19.430
1.733,-5.286,-19.187
1.750,-5.554,-18.859
1.767,-5.765,-18.815
1.783,-6.036,-18.839
1.800,-5.913,-18.519
1.817,-5.633,-18.227
1.833,-6.267,-18.368
1.850,-6.454,-18.116
1.867,-6.658,-18.107
1.883,-5.859,-18.459
1.900,-5.950,-18.443
1.917,-6.590,-18.602
1.933,-6.771,-18.578
1.950,-6.755,-18.456
1.967,-7.669,-18.131
1.983,-7.437,-17.945
2.000,-7.826,-17.796
2.017,-7.605,-17.873
2.033,-7.799,-17.555
2.050,-8.110,-17.551
2.067,-8.099,-17.427
2.083,-7.673,-16.900
2.100,-8.172,-17.087
2.117,-7.829,-16.464
2.133,-7.653,-15.948
2.150,-7.862,-15.419
2.167,-7.467,-15.158
2.183,-7.594,-14.826
2.200,-7.558,-14.108
2.217,-7.359,-14.055
2.233,-7.325,-13.694
2.250,-6.640,-13.343
2.267,-7.332,-13.371
2.283,-7.197,-13.321
2.300,-6.290,-13.386
2.317,-6.206,-13.420
2.333,-5.910,-13.431
2.350,-5.369,-13.680
2.367,-5.530,-13.803
2.383,-5.545,-13.811
2.400,-5.189,-14.044
2.417,-4.830,-14.140
2.433,-4.851,-14.108
2.450,-4.815,-14.049
2.467,-4.865,-13.929
2.483,-4.601,-13.811
2.500,-4.638,-13.704
2.517,-5.173,-13.656
2.533,-4.814,-13.697
2.550,-5.296,-13.740
2.567,-5.466,-13.922
2.583,-5.181,-13.670
2.600,-5.420,-13.881
2.617,-5.049,-13.823
2.633,-5.314,-13.811
2.650,-6.220,-13.708
2.667,-5.459,-13.752
2.683,-5.515,-13.817
2.700,-5.145,-13.558
2.717,-5.262,-13.348
2.733,-5.267,-12.983
