type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,5.649,-37.370
0.017,5.982,-38.323
0.033,5.729,-38.876
0.050,5.889,-40.402
0.067,6.055,-40.810
0.083,5.892,-41.205
0.100,4.878,-41.964
0.117,4.657,-42.300
0.133,3.101,-42.907
0.150,2.695,-43.309
0.167,1.888,-43.329
0.183,0.819,-43.527
0.200,0.118,-43.674
0.217,-0.490,-43.697
0.233,-0.904,-43.721
0.250,-1.101,-44.041
0.267,-1.016,-43.648
0.283,-0.350,-43.626
0.300,-0.455,-43.607
0.317,-0.221,-43.208
0.333,-0.913,-42.877
0.350,-1.200,-42.303
0.367,-2.416,-41.568
0.383,-3.199,-40.861
0.400,-3.747,-40.215
0.417,-5.118,-39.297
0.433,-6.138,-38.646
0.450,-7.700,-38.210
0.467,-8.615,-37.703
0.483,-9.419,-37.388
0.500,-9.924,-37.435
0.517,-11.198,-37.161
0.533,-11.591,-36.840
0.550,-13.090,-36.571
0.567,-13.085,-36.112
0.583,-13.616,-35.908
0.600,-13.849,-35.808
0.617,-13.985,-35.628
0.633,-14.080,-35.371
0.650,-13.825,-35.041
0.667,-13.903,-35.111
0.683,-12.815,-34.431
0.700,-12.713,-34.971
0.717,-11.859,-34.826
0.733,-11.733,-35.086
0.750,-11.322,-35.011
0.767,-11.382,-34.790
0.783,-10.709,-35.290
0.800,-10.658,-35.428
0.817,-10.500,-35.620
0.833,-10.431,-36.161
0.850,-10.466,-36.520
0.867,-10.284,-37.073
0.883,-10.284,-37.352
0.900,-10.447,-38.179
0.917,-10.261,-38.401
0.933,-10.190,-38.426
0.950,-10.784,-38.132
0.967,-11.272,-38.070
0.983,-11.558,-37.926
1.000,-11.695,-37.797
1.017,-12.076,-37.542
1.033,-11.575,-37.109
1.050,-12.692,-36.522
1.067,-12.496,-35.706
1.083,-12.718,-34.910
1.100,-12.934,-34.016
1.117,-12.944,-32.251
1.133,-13.185,-30.572
1.150,-13.457,-28.866
1.167,-13.787,-27.499
1.183,-13.431,-26.959
1.200,-12.881,-26.264
1.217,-13.218,-25.747
1.233,-12.902,-25.335
1.250,-12.902,-24.767
1.267,-12.615,-24.808
1.283,-12.599,-24.859
1.300,-12.260,-24.703
1.317,-12.249,-25.028
1.333,-12.322,-24.942
1.350,-11.596,-25.011
1.367,-11.431,-25.592
1.383,-10.911,-25.325
1.400,-11.047,-26.142
1.417,-10.890,-26.275
1.433,-10.780,-26.342
1.450,-10.901,-26.621
1.467,-10.591,-26.694
1.483,-10.753,-27.451
1.500,-10.522,-27.415
1.517,-10.694,-27.742
1.533,-11.065,-27.845
1.550,-11.008,-28.067
1.567,-11.004,-28.685
1.583,-10.769,-29.209
1.600,-10.400,-29.991
1.617,-10.692,-30.650
1.633,-10.407,-31.102
1.650,-10.423,-31.633
1.667,-10.257,-32.273
1.683,-10.308,-32.546
1.700,-9.965,-33.038
1.717,-10.309,-33.530
1.733,-10.458,-33.603
1.750,-10.505,-33.913
1.767,-10.236,-33.650
1.783,-10.617,-33.583
1.800,-10.842,-33.639
1.817,-11.336,-33.510
1.833,-11.329,-33.270
1.850,-11.407,-33.496
1.867,-11.565,-33.859
1.883,-11.610,-33.923
1.900,-11.404,-34.115
1.917,-11.451,-34.415
1.933,-12.026,-34.615
1.950,-11.625,-35.363
1.967,-11.640,-35.037
1.983,-11.680,-35.431
2.000,-11.944,-35.173
2.017,-11.683,-35.182
2.033,-11.696,-35.089
2.050,-11.221,-35.201
2.067,-10.752,-34.764
2.083,-10.581,-34.731
2.100,-10.616,-34.340
2.117,-10.886,-34.000
2.133,-10.911,-34.144
2.150,-11.146,-33.654
2.167,-11.481,-33.844
2.183,-11.432,-33.521
2.200,-11.415,-33.205
2.217,-11.720,-33.192
2.233,-12.339,-32.977
2.250,-12.379,-32.595
2.267,-12.790,-32.371
2.283,-13.113,-31.911
2.300,-13.877,-31.848
2.317,-13.817,-31.595
2.333,-13.910,-31.449
2.350,-13.517,-31.353
2.367,-13.494,-31.024
2.383,-13.371,-30.897
2.400,-12.976,-30.704
2.417,-13.240,-30.841
2.433,-13.391,-30.757
2.450,-13.477,-30.760
2.467,-13.133,-30.678
2.483,-13.457,-30.561
2.500,-13.312,-30.577
2.517,-13.152,-30.423
2.533,-12.894,-30.465
2.550,-12.433,-30.578
2.567,-12.589,-30.626
2.583,-12.460,-30.941
2.600,-12.285,-31.193
2.617,-12.168,-31.204
2.633,-12.087,-31.365
2.650,-12.226,-31.555
2.667,-11.781,-31.396
2.683,-11.846,-31.592
2.700,-11.507,-31.509
2.717,-11.827,-31.633
2.733,-11.406,-31.632
2.750,-11.812,-31.628
2.767,-11.513,-31.696
2.783,-11.825,-31.669
2.800,-11.683,-31.598
2.817,-11.500,-31.509
2.833,-11.195,-31.376
2.850,-11.407,-30.864
2.867,-11.715,-30.345
2.883,-12.579,-29.915
2.900,-12.687,-29.456
2.917,-12.846,-28.688
2.933,-12.784,-28.172
2.950,-12.723,-27.599
2.967,-12.549,-27.183
2.983,-12.112,-26.711
3.000,-12.892,-26.109
3.017,-12.392,-25.758
3.033,-13.016,-25.631
3.050,-12.697,-25.335
3.067,-12.641,-25.235
3.083,-12.569,-25.070
3.100,-12.011,-25.128
3.117,-11.842,-24.997
3.133,-11.889,-24.749
3.150,-11.665,-24.804
3.167,-10.412,-25.062
3.183,-10.919,-25.167
3.200,-10.349,-24.962
3.217,-10.570,-25.259
3.233,-10.806,-25.570
3.250,-11.142,-25.572
3.267,-10.456,-26.089
3.283,-10.057,-26.406
3.300,-10.096,-26.467
3.317,-10.043,-26.739
3.333,-10.336,-26.539
3.350,-10.015,-26.624
3.367,-10.149,-26.748
3.383,-9.665,-26.708
3.400,-9.500,-26.662
3.417,-9.559,-26.742
3.433,-9.399,-26.515
3.450,-9.502,-26.327
3.467,-9.441,-26.226
3.483,-9.054,-25.994
3.500,-8.834,-25.883
3.517,-9.006,-25.786
3.533,-8.855,-25.867
3.550,-8.893,-25.724
3.567,-8.818,-25.541
3.583,-8.809,-25.640
3.600,-8.650,-25.162
3.617,-8.379,-25.045
3.633,-8.035,-25.078
3.650,-7.688,-24.710
