type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,5.927,-43.120
0.017,5.731,-43.283
0.033,5.346,-43.634
0.050,5.239,-44.084
0.067,5.033,-44.031
0.083,5.055,-44.399
0.100,4.813,-44.687
0.117,5.123,-44.694
0.133,5.222,-44.527
0.150,4.993,-44.760
0.167,4.381,-44.723
0.183,4.735,-44.581
0.200,4.602,-44.473
0.217,4.324,-44.265
0.233,4.079,-43.946
0.250,3.947,-44.133
0.267,4.380,-43.720
0.283,4.339,-43.597
0.300,4.421,-43.433
0.317,4.243,-43.067
0.333,4.069,-42.669
0.350,4.345,-42.375
0.367,4.243,-42.104
0.383,4.089,-42.117
0.400,4.324,-41.935
0.417,4.085,-42.337
0.433,4.293,-41.854
0.450,3.783,-41.640
0.467,4.003,-41.566
0.483,3.697,-41.746
0.500,4.141,-41.760
0.517,4.637,-41.841
0.533,4.956,-42.102
0.550,5.056,-41.817
0.567,5.674,-41.923
0.583,5.744,-42.375
0.600,5.832,-42.671
0.617,5.531,-42.441
0.633,5.646,-42.745
0.650,5.402,-42.848
0.667,5.544,-43.105
0.683,5.286,-43.238
0.700,5.430,-43.438
0.717,5.176,-43.204
0.733,4.837,-43.513
0.750,5.199,-43.549
0.767,4.631,-43.636
0.783,4.763,-43.869
0.800,4.681,-44.031
0.817,4.542,-43.965
0.833,5.153,-44.501
0.850,5.050,-44.687
0.867,4.908,-44.667
0.883,4.761,-44.593
0.900,4.273,-44.972
0.917,5.159,-45.105
0.933,4.705,-45.199
0.950,5.024,-45.547
0.967,5.167,-45.698
0.983,5.426,-45.829
1.000,5.504,-45.720
1.017,5.783,-45.787
1.033,5.287,-45.724
1.050,5.705,-46.021
1.067,5.748,-45.936
1.083,5.685,-46.213
1.100,5.418,-46.219
1.117,5.713,-46.239
1.133,5.073,-46.172
1.150,5.417,-46.329
1.167,5.437,-46.410
1.183,5.047,-46.233
1.200,5.684,-46.491
1.217,5.285,-46.370
1.233,5.306,-46.445
1.250,5.421,-46.476
1.267,4.920,-46.238
1.283,5.298,-46.315
1.300,4.475,-46.137
1.317,4.840,-46.223
1.333,4.805,-46.288
1.350,4.725,-45.948
1.367,4.319,-46.068
1.383,4.508,-45.660
1.400,4.141,-45.610
1.417,4.253,-45.136
1.433,3.835,-45.040
1.450,4.365,-44.429
1.467,3.952,-44.123
1.483,4.436,-43.745
1.500,4.070,-43.769
1.517,4.029,-43.327
1.533,3.867,-42.998
1.550,4.182,-42.979
