type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,4.198,-18.177
0.017,3.981,-17.729
0.033,4.174,-17.092
0.050,3.998,-16.407
0.067,3.971,-16.174
0.083,3.952,-16.005
0.100,4.011,-15.635
0.117,4.316,-15.357
0.133,4.350,-15.112
0.150,5.043,-15.263
0.167,4.717,-14.630
0.183,4.757,-14.706
0.200,5.119,-14.671
0.217,5.027,-14.302
0.233,4.267,-13.966
0.250,4.410,-13.574
0.267,3.815,-13.278
0.283,3.910,-13.162
0.300,3.846,-13.289
0.317,4.057,-13.739
0.333,4.091,-14.055
0.350,4.021,-14.392
0.367,3.306,-14.691
0.383,3.613,-15.151
0.400,3.715,-15.008
0.417,3.347,-15.191
0.433,3.454,-15.086
0.450,3.913,-15.110
0.467,3.364,-14.937
0.483,3.538,-15.032
0.500,3.863,-14.926
0.517,3.938,-14.837
0.533,4.389,-14.773
0.550,4.332,-14.786
0.567,4.415,-15.027
0.583,4.709,-15.228
0.600,4.763,-15.373
0.617,4.426,-15.267
0.633,4.503,-15.525
0.650,4.712,-15.726
0.667,5.192,-15.951
0.683,4.435,-16.377
0.700,4.952,-16.805
0.717,4.981,-17.244
0.733,5.177,-17.801
0.750,5.294,-18.452
0.767,4.301,-19.127
0.783,4.638,-19.619
0.800,4.735,-19.918
0.817,5.114,-20.111
0.833,5.196,-20.137
0.850,5.124,-20.474
0.867,4.955,-20.696
0.883,4.505,-21.066
0.900,4.745,-21.763
0.917,4.013,-22.059
0.933,4.596,-22.518
0.950,4.228,-22.990
0.967,4.525,-23.715
0.983,3.846,-24.450
1.000,4.298,-25.068
1.017,4.419,-25.456
1.033,4.475,-25.624
1.050,3.980,-25.615
1.067,4.167,-25.413
1.083,4.019,-25.260
1.100,4.055,-25.286
1.117,4.089,-25.169
1.133,4.060,-25.150
1.150,3.644,-25.196
1.167,3.510,-25.466
1.183,3.119,-25.705
1.200,2.651,-25.686
1.217,2.524,-25.603
1.233,3.130,-25.525
1.250,2.976,-25.535
1.267,3.053,-25.493
1.283,3.085,-25.501
1.300,3.005,-25.581
1.317,2.924,-25.579
1.333,3.331,-25.698
1.350,3.508,-25.946
1.367,3.314,-25.851
1.383,3.252,-25.893
1.400,2.937,-25.447
1.417,3.370,-25.169
1.433,3.046,-24.419
1.450,2.887,-23.870
1.467,2.870,-22.728
1.483,3.252,-21.701
1.500,3.395,-20.642
1.517,3.526,-19.994
1.533,3.369,-19.562
1.550,2.962,-19.066
1.567,3.323,-18.745
1.583,3.529,-18.267
1.600,3.889,-18.109
1.617,4.240,-17.832
1.633,4.071,-17.527
1.650,4.550,-17.247
1.667,4.250,-16.962
1.683,4.628,-16.804
1.700,4.705,-16.806
1.717,4.437,-16.604
1.733,4.519,-16.820
1.750,4.573,-16.972
1.767,4.665,-17.001
1.783,4.564,-17.145
1.800,4.767,-17.387
1.817,4.834,-17.405
1.833,4.798,-17.638
1.850,4.820,-17.552
1.867,4.733,-17.612
1.883,4.626,-17.578
1.900,4.565,-17.487
1.917,4.763,-17.602
1.933,5.127,-17.825
1.950,5.054,-17.713
1.967,4.988,-17.886
1.983,4.845,-17.948
2.000,4.991,-18.143
2.017,5.142,-18.436
2.033,4.550,-19.147
2.050,4.742,-19.355
2.067,4.654,-19.849
2.083,4.561,-20.170
2.100,4.792,-20.312
2.117,4.701,-20.208
2.133,5.011,-19.978
2.150,4.235,-19.459
2.167,4.931,-19.416
2.183,4.645,-18.904
2.200,4.570,-18.356
2.217,5.020,-17.922
2.233,4.637,-17.408
2.250,4.413,-16.857
2.267,4.298,-16.626
2.283,5.427,-16.141
2.300,5.151,-15.669
2.317,4.860,-15.048
2.333,4.474,-14.101
2.350,4.440,-13.614
2.367,4.382,-12.899
2.383,4.387,-12.786
2.400,4.191,-12.668
2.417,4.522,-12.457
2.433,3.921,-12.340
2.450,3.964,-12.238
2.467,3.323,-11.987
2.483,3.414,-11.928
2.500,3.784,-12.232
2.517,3.311,-12.507
2.533,2.998,-12.693
2.550,2.995,-13.163
2.567,2.801,-13.459
2.583,2.703,-14.081
2.600,2.370,-14.570
2.617,2.833,-15.370
2.633,2.924,-15.841
2.650,3.219,-16.315
2.667,2.606,-16.482
2.683,2.773,-16.687
2.700,2.544,-16.848
2.717,1.890,-16.882
2.733,2.259,-17.074
2.750,1.881,-17.133
2.767,1.759,-17.333
2.783,1.640,-17.370
2.800,1.794,-17.584
2.817,1.169,-17.705
2.833,1.368,-17.877
2.850,1.000,-18.070
2.867,1.127,-18.265
2.883,0.835,-18.336
2.900,0.772,-18.563
2.917,0.718,-18.693
2.933,1.000,-18.499
2.950,1.211,-18.394
2.967,1.421,-18.092
2.983,0.714,-17.932
3.000,0.758,-17.937
3.017,0.923,-17.973
3.033,1.156,-18.193
3.050,0.715,-18.149
3.067,0.674,-17.878
3.083,1.382,-17.809
3.100,1.122,-18.011
3.117,0.721,-17.973
3.133,1.091,-18.353
3.150,0.887,-18.496
3.167,0.409,-19.024
3.183,0.536,-19.389
3.200,0.331,-19.611
3.217,1.020,-19.870
3.233,0.326,-19.992
3.250,0.531,-20.188
3.267,0.899,-20.449
3.283,0.990,-20.495
3.300,0.957,-20.758
3.317,1.428,-20.915
3.333,1.172,-21.041
3.350,1.391,-21.085
3.367,1.125,-20.968
3.383,0.809,-21.027
3.400,1.234,-21.407
3.417,1.065,-21.402
3.433,1.516,-21.784
3.450,1.475,-22.094
3.467,0.999,-22.059
3.483,1.536,-22.508
3.500,1.710,-22.882
3.517,1.875,-23.096
3.533,1.525,-23.074
3.550,1.370,-23.063
3.567,1.364,-22.717
3.583,2.358,-22.374
3.600,2.128,-21.743
3.617,2.528,-21.217
3.633,2.649,-20.905
3.650,2.778,-20.419
3.667,2.599,-20.019
3.683,2.679,-19.586
3.700,2.796,-19.233
3.717,3.157,-19.124
3.733,2.937,-18.717
3.750,3.694,-18.649
3.767,3.634,-17.855
3.783,3.804,-17.442
3.800,3.649,-17.011
3.817,3.283,-17.038
