type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,9.639,-9.059
0.017,9.295,-9.403
0.033,9.322,-9.520
0.050,9.735,-9.921
0.067,9.449,-10.151
0.083,9.687,-10.437
0.100,10.018,-10.359
0.117,9.807,-10.658
0.133,10.067,-10.665
0.150,10.547,-10.899
0.167,10.383,-10.998
0.183,10.425,-10.972
0.200,10.649,-11.147
0.217,10.575,-11.324
0.233,10.860,-11.401
0.250,10.906,-11.437
0.267,10.492,-11.396
0.283,10.913,-11.264
0.300,10.600,-11.015
0.317,10.537,-10.864
0.333,10.635,-10.771
0.350,10.631,-10.477
0.367,10.469,-10.011
0.383,10.232,-9.953
0.400,9.899,-9.697
0.417,10.128,-9.343
0.433,9.614,-9.390
0.450,9.361,-9.297
0.467,9.327,-9.221
0.483,9.207,-9.008
0.500,9.360,-8.981
0.517,9.241,-9.155
0.533,9.272,-9.225
0.550,8.858,-9.064
0.567,9.124,-9.033
0.583,8.863,-9.266
0.600,8.952,-9.361
0.617,8.603,-9.909
0.633,9.170,-9.676
0.650,9.116,-9.980
0.667,9.088,-10.256
0.683,9.152,-10.367
0.700,9.350,-10.468
0.717,9.734,-10.857
0.733,10.248,-10.900
0.750,10.141,-10.883
0.767,10.306,-11.070
0.783,10.163,-11.377
0.800,10.227,-11.389
0.817,10.457,-11.363
0.833,10.212,-11.432
0.850,10.226,-11.100
0.867,9.844,-11.008
0.883,9.654,-10.820
0.900,9.563,-10.521
0.917,9.077,-10.394
0.933,9.326,-10.307
0.950,9.315,-9.887
0.967,9.366,-9.659
0.983,9.034,-9.368
1.000,8.628,-9.209
1.017,8.648,-8.855
1.033,8.376,-8.835
1.050,8.263,-8.672
1.067,7.941,-8.389
1.083,7.555,-8.394
1.100,7.564,-8.196
1.117,8.052,-8.106
1.133,8.209,-7.906
1.150,8.524,-7.925
1.167,8.293,-8.007
1.183,8.514,-7.868
1.200,8.912,-7.947
1.217,9.249,-7.994
1.233,9.086,-7.782
1.250,9.162,-7.355
1.267,9.425,-7.491
1.283,10.024,-7.005
1.300,9.897,-7.087
1.317,9.834,-7.087
1.333,9.919,-6.930
1.350,10.043,-6.789
1.367,9.899,-6.741
1.383,10.358,-6.764
1.400,10.079,-6.905
1.417,10.379,-6.755
1.433,10.318,-7.000
1.450,10.715,-6.699
1.467,10.222,-6.679
1.483,10.639,-6.868
1.500,10.844,-6.931
1.517,10.667,-6.853
1.533,10.674,-6.712
1.550,10.736,-6.612
1.567,10.908,-6.695
1.583,10.854,-6.985
1.600,10.717,-7.035
1.617,10.757,-7.107
1.633,10.840,-7.226
1.650,10.637,-7.424
1.667,11.058,-7.724
1.683,11.219,-7.921
1.700,11.612,-8.136
1.717,11.830,-8.319
1.733,11.615,-8.874
1.750,12.023,-8.932
1.767,11.950,-9.322
1.783,12.358,-9.544
1.800,12.477,-9.765
1.817,12.767,-9.947
1.833,12.740,-10.140
1.850,13.100,-10.090
1.867,12.688,-10.276
1.883,13.121,-10.220
1.900,13.043,-10.086
1.917,13.161,-9.846
1.933,13.144,-9.526
1.950,13.385,-9.148
1.967,12.814,-8.840
1.983,12.732,-8.480
2.000,12.326,-8.252
2.017,12.094,-8.262
2.033,11.633,-8.087
2.050,11.670,-8.080
2.067,11.786,-8.066
2.083,10.601,-7.865
2.100,10.756,-7.652
2.117,10.488,-7.557
2.133,10.653,-7.571
2.150,11.201,-7.829
2.167,10.340,-7.913
2.183,10.968,-7.964
2.200,10.447,-8.005
2.217,10.070,-8.189
2.233,10.573,-8.448
2.250,10.342,-8.651
2.267,10.313,-8.754
2.283,10.294,-9.115
2.300,10.425,-9.104
2.317,10.517,-9.108
2.333,10.342,-9.194
2.350,9.698,-9.008
2.367,9.875,-8.709
2.383,9.223,-8.669
2.400,9.305,-8.617
2.417,9.600,-8.724
2.433,9.911,-8.579
2.450,9.741,-8.406
2.467,9.460,-8.027
2.483,9.742,-8.156
2.500,9.233,-8.005
2.517,9.631,-7.843
2.533,9.872,-7.900
2.550,9.765,-7.845
2.567,10.202,-7.676
2.583,9.740,-7.642
2.600,9.905,-7.938
2.617,10.214,-7.652
2.633,9.808,-7.779
2.650,10.126,-7.709
2.667,10.141,-7.714
2.683,10.070,-7.545
2.700,9.789,-7.560
2.717,9.994,-7.414
2.733,10.061,-7.351
