type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,-7.481,-20.158
0.017,-6.980,-19.985
0.033,-7.739,-19.961
0.050,-7.292,-19.732
0.067,-7.473,-19.855
0.083,-7.425,-19.795
0.100,-7.767,-19.659
0.117,-8.395,-19.669
0.133,-8.212,-20.098
0.150,-7.619,-20.020
0.167,-8.143,-20.237
0.183,-7.552,-20.333
0.200,-8.155,-20.441
0.217,-7.625,-20.788
0.233,-7.697,-20.894
0.250,-7.514,-20.811
0.267,-7.401,-20.817
0.283,-7.407,-21.211
0.300,-7.569,-21.487
0.317,-7.443,-21.306
0.333,-7.208,-21.796
0.350,-7.602,-21.860
0.367,-7.025,-21.819
0.383,-7.383,-22.178
0.400,-7.213,-21.908
0.417,-7.090,-22.307
0.433,-6.957,-22.070
0.450,-6.661,-22.456
0.467,-6.540,-22.162
0.483,-6.443,-21.986
0.500,-6.671,-22.237
0.517,-6.844,-22.181
0.533,-6.621,-22.046
0.550,-6.358,-22.030
0.567,-7.047,-22.012
0.583,-6.568,-21.927
0.600,-6.652,-21.651
0.617,-6.670,-21.791
0.633,-6.210,-21.587
0.650,-6.468,-21.617
0.667,-6.503,-21.223
0.683,-6.113,-21.385
0.700,-6.450,-21.075
0.717,-6.588,-21.086
0.733,-6.371,-20.818
0.750,-6.332,-20.813
0.767,-6.344,-21.128
0.783,-6.640,-20.747
0.800,-6.365,-21.015
0.817,-6.683,-20.925
0.833,-6.508,-21.050
0.850,-6.632,-20.824
0.867,-7.005,-21.205
0.883,-7.618,-21.540
0.900,-7.229,-21.408
0.917,-7.669,-21.390
0.933,-7.398,-21.301
0.950,-7.830,-21.116
0.967,-8.200,-21.092
0.983,-8.475,-21.032
1.000,-8.346,-21.176
1.017,-8.242,-21.098
1.033,-8.310,-21.607
1.050,-8.161,-21.427
1.067,-7.832,-21.009
1.083,-7.653,-21.039
1.100,-7.462,-20.878
1.117,-7.415,-21.104
1.133,-7.317,-21.140
1.150,-7.812,-21.069
1.167,-7.227,-21.098
1.183,-7.146,-21.253
1.200,-6.922,-21.057
1.217,-6.876,-21.098
1.233,-6.882,-20.854
1.250,-6.750,-20.979
1.267,-6.686,-20.949
1.283,-6.368,-21.086
1.300,-6.289,-20.658
1.317,-6.328,-20.943
1.333,-6.092,-20.967
1.350,-6.056,-20.593
1.367,-5.817,-20.389
1.383,-5.833,-20.572
1.400,-5.594,-20.348
1.417,-5.496,-20.090
1.433,-5.429,-20.044
1.450,-5.597,-19.942
1.467,-5.512,-19.613
1.483,-5.360,-19.711
1.500,-5.198,-19.441
1.517,-4.931,-19.764
1.533,-4.494,-19.608
1.550,-4.482,-19.590
1.567,-4.214,-19.515
1.583,-4.309,-19.544
1.600,-4.987,-19.700
1.617,-4.423,-19.709
1.633,-4.674,-19.865
1.650,-5.091,-19.946
1.667,-5.664,-20.441
1.683,-5.800,-20.615
1.700,-5.218,-20.853
1.717,-5.694,-20.591
1.733,-5.930,-20.723
1.750,-6.200,-20.907
1.767,-6.076,-20.889
1.783,-6.306,-20.812
1.800,-6.382,-20.883
1.817,-6.536,-20.997
1.833,-7.170,-21.014
1.850,-6.464,-20.739
1.867,-6.343,-20.882
1.883,-7.146,-20.883
1.900,-6.881,-21.062
1.917,-6.709,-21.104
1.933,-7.200,-21.134
1.950,-7.108,-21.134
1.967,-7.272,-21.511
1.983,-7.335,-21.164
2.000,-7.382,-21.170
2.017,-7.484,-21.104
2.033,-7.554,-21.217
2.050,-7.407,-21.128
2.067,-8.132,-21.134
2.083,-8.035,-21.289
2.100,-7.222,-21.014
2.117,-7.312,-21.295
2.133,-7.664,-21.134
