type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,3.622,-14.472
0.017,3.677,-14.008
0.033,3.293,-13.852
0.050,3.048,-13.539
0.067,2.909,-13.665
0.083,3.420,-14.122
0.100,3.104,-14.070
0.117,3.272,-14.268
0.133,4.032,-14.741
0.150,3.263,-15.018
0.167,3.187,-15.625
0.183,2.742,-15.932
0.200,2.758,-16.361
0.217,2.574,-16.528
0.233,2.920,-17.040
0.250,3.176,-16.902
0.267,3.001,-17.283
0.283,3.111,-17.447
0.300,3.393,-17.470
0.317,3.238,-17.501
0.333,3.145,-17.004
0.350,3.209,-16.560
0.367,3.284,-16.138
0.383,3.496,-16.072
0.400,3.453,-15.981
0.417,3.251,-15.813
0.433,3.173,-15.764
0.450,3.184,-15.830
0.467,3.717,-16.271
0.483,3.522,-16.502
0.500,3.658,-16.641
0.517,3.533,-16.918
0.533,3.498,-17.213
0.550,3.007,-17.745
0.567,2.810,-18.353
0.583,2.324,-18.459
0.600,2.326,-18.680
0.617,2.845,-19.004
0.633,2.579,-19.236
0.650,2.346,-19.804
0.667,2.057,-20.073
0.683,2.045,-20.014
0.700,2.269,-19.896
0.717,2.350,-19.754
0.733,2.793,-19.402
0.750,3.264,-19.414
0.767,3.068,-19.047
0.783,3.121,-18.785
0.800,3.249,-18.518
0.817,3.162,-18.054
0.833,2.890,-18.009
0.850,2.763,-18.194
0.867,2.737,-17.967
0.883,2.613,-17.699
0.900,2.725,-17.604
0.917,2.814,-17.446
0.933,2.077,-16.863
0.950,1.841,-16.545
0.967,2.392,-16.359
0.983,2.056,-16.261
1.000,1.763,-16.102
1.017,2.071,-16.191
1.033,2.191,-16.140
1.050,2.209,-16.365
1.067,2.081,-16.499
1.083,1.841,-16.414
1.100,2.483,-16.641
1.117,2.867,-16.785
1.133,2.913,-16.685
1.150,2.962,-16.626
1.167,2.490,-16.441
1.183,2.889,-16.444
1.200,2.164,-16.366
1.217,2.734,-16.740
1.233,2.760,-16.516
1.250,2.380,-16.642
1.267,2.432,-16.508
1.283,2.467,-15.974
1.300,2.977,-15.218
1.317,3.237,-14.864
1.333,3.261,-14.481
1.350,3.312,-14.511
1.367,3.380,-14.231
1.383,3.306,-14.337
1.400,3.488,-14.103
1.417,3.406,-14.122
1.433,3.383,-14.056
1.450,3.725,-14.372
1.467,3.009,-14.335
1.483,3.071,-14.241
1.500,3.418,-14.288
1.517,2.928,-14.267
1.533,3.291,-14.296
1.550,3.284,-14.048
1.567,3.037,-13.701
1.583,3.003,-13.268
1.600,3.167,-13.086
1.617,3.230,-12.845
1.633,3.529,-12.625
1.650,3.992,-12.708
1.667,3.765,-12.357
1.683,4.037,-12.400
1.700,4.091,-12.210
1.717,3.721,-12.240
1.733,3.785,-12.240
1.750,3.871,-12.097
1.767,4.467,-11.898
1.783,3.974,-12.077
1.800,3.712,-11.978
1.817,3.657,-12.102
1.833,3.786,-12.345
1.850,3.488,-12.580
1.867,2.827,-12.850
1.883,2.665,-13.217
1.900,2.088,-13.447
1.917,2.553,-13.999
1.933,2.398,-14.523
1.950,2.548,-14.797
1.967,3.339,-15.373
1.983,2.793,-15.479
2.000,2.531,-15.497
2.017,2.576,-15.963
2.033,1.899,-16.247
2.050,1.748,-16.674
2.067,1.898,-16.728
2.083,1.094,-17.028
2.100,1.702,-16.899
2.117,1.617,-17.172
2.133,1.532,-17.366
2.150,1.617,-17.406
2.167,1.326,-17.543
2.183,1.667,-17.449
2.200,0.867,-17.265
