type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,-12.053,-8.204
0.017,-12.570,-7.604
0.033,-12.091,-7.674
0.050,-12.226,-7.506
0.067,-12.155,-7.267
0.083,-12.097,-7.310
0.100,-11.878,-7.247
0.117,-11.579,-7.514
0.133,-11.185,-7.448
0.150,-11.683,-7.404
0.167,-11.141,-7.404
0.183,-11.249,-7.736
0.200,-11.003,-7.782
0.217,-11.169,-8.183
0.233,-10.885,-8.517
0.250,-12.197,-8.984
0.267,-12.181,-9.670
0.283,-11.969,-10.237
0.300,-11.963,-10.808
0.317,-11.778,-12.044
0.333,-11.449,-12.742
0.350,-12.397,-13.929
0.367,-12.246,-14.518
0.383,-12.570,-15.272
0.400,-13.054,-15.642
0.417,-13.277,-15.880
0.433,-13.359,-16.030
0.450,-13.076,-15.962
0.467,-13.197,-15.990
0.483,-12.920,-16.220
0.500,-12.564,-16.461
0.517,-13.110,-16.262
0.533,-13.074,-16.008
0.550,-12.787,-15.571
0.567,-13.498,-15.813
0.583,-13.677,-15.712
0.600,-13.505,-15.070
0.617,-13.811,-15.214
0.633,-14.139,-15.089
0.650,-14.364,-15.030
0.667,-14.417,-14.947
0.683,-14.394,-14.870
0.700,-13.732,-14.609
0.717,-14.099,-14.732
0.733,-13.825,-14.510
0.750,-13.936,-14.630
0.767,-13.984,-14.472
0.783,-14.028,-14.470
0.800,-13.611,-14.355
0.817,-13.798,-14.747
0.833,-13.606,-14.690
0.850,-13.781,-14.827
0.867,-13.600,-14.969
0.883,-13.308,-14.760
0.900,-13.361,-14.748
0.917,-13.473,-15.001
0.933,-13.736,-15.176
0.950,-13.645,-15.184
0.967,-13.498,-15.194
0.983,-13.937,-15.221
1.000,-13.785,-15.234
1.017,-13.821,-15.174
1.033,-14.057,-15.235
1.050,-13.828,-15.097
1.067,-13.784,-14.702
1.083,-13.734,-14.934
1.100,-14.356,-14.902
1.117,-13.949,-14.864
1.133,-14.119,-14.718
1.150,-14.319,-14.828
1.167,-13.969,-14.603
1.183,-13.994,-14.552
1.200,-14.224,-14.316
1.217,-13.925,-14.323
1.233,-13.698,-14.422
1.250,-14.036,-14.912
1.267,-14.089,-14.776
1.283,-13.953,-14.873
1.300,-13.792,-14.842
1.317,-13.927,-14.874
1.333,-13.559,-14.577
1.350,-13.838,-14.803
1.367,-13.614,-14.836
1.383,-13.393,-15.011
1.400,-13.619,-15.276
1.417,-13.717,-15.310
1.433,-13.657,-15.215
1.450,-13.375,-15.559
1.467,-13.621,-15.339
1.483,-13.535,-15.335
1.500,-13.350,-15.448
1.517,-13.579,-15.528
1.533,-13.337,-15.415
1.550,-13.215,-15.234
1.567,-13.031,-15.172
1.583,-13.351,-14.886
1.600,-13.496,-14.843
1.617,-12.946,-14.779
1.633,-12.781,-14.563
1.650,-12.597,-14.353
1.667,-13.080,-14.159
1.683,-12.840,-13.565
