type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,6.580,-21.997
0.017,7.144,-21.436
0.033,6.926,-21.345
0.050,6.750,-21.086
0.067,6.313,-21.058
0.083,6.311,-21.289
0.100,6.439,-20.715
0.117,5.911,-20.731
0.133,5.851,-20.821
0.150,5.443,-20.956
0.167,5.419,-21.250
0.183,5.550,-21.534
0.200,5.359,-21.816
0.217,5.289,-22.428
0.233,5.099,-22.712
0.250,5.359,-22.913
0.267,5.194,-23.237
0.283,4.506,-23.008
0.300,4.815,-22.947
0.317,4.439,-23.138
0.333,4.869,-23.005
0.350,4.809,-22.698
0.367,5.197,-22.127
0.383,5.810,-22.483
0.400,5.281,-21.979
0.417,5.822,-21.889
0.433,5.599,-21.703
0.450,5.524,-21.475
0.467,5.784,-21.210
0.483,5.258,-21.042
0.500,5.725,-21.210
0.517,5.868,-21.317
0.533,5.734,-21.255
0.550,5.490,-21.396
0.567,5.744,-21.735
0.583,5.733,-21.757
0.600,5.787,-22.305
0.617,5.847,-22.573
0.633,5.720,-22.605
0.650,6.161,-23.484
0.667,6.348,-23.736
0.683,6.769,-24.487
0.700,6.667,-24.515
0.717,6.789,-25.059
0.733,7.022,-25.649
0.750,6.464,-25.806
0.767,6.983,-26.265
0.783,6.567,-26.294
0.800,6.233,-26.492
0.817,5.871,-25.954
0.833,5.210,-25.812
0.850,5.716,-25.704
0.867,5.684,-25.756
0.883,4.476,-25.493
0.900,4.394,-25.673
0.917,3.902,-25.539
0.933,3.983,-25.385
0.950,3.364,-24.869
0.967,2.458,-25.235
0.983,2.365,-24.831
1.000,2.309,-25.425
1.017,1.768,-25.357
1.033,1.771,-25.995
1.050,0.963,-26.150
1.067,1.158,-26.512
1.083,1.196,-26.849
1.100,0.697,-27.214
1.117,0.221,-27.855
1.133,0.584,-28.563
1.150,0.316,-29.019
1.167,0.073,-29.663
1.183,0.170,-30.200
1.200,-0.153,-30.411
1.217,-0.074,-30.836
1.233,-0.792,-30.938
1.250,-0.672,-32.226
1.267,-0.738,-32.732
1.283,-0.242,-33.308
1.300,-0.563,-34.283
1.317,-0.407,-34.771
1.333,-0.226,-34.803
1.350,-0.158,-35.022
1.367,0.312,-35.422
1.383,0.551,-35.843
1.400,0.634,-35.724
1.417,0.650,-35.810
1.433,0.473,-35.581
1.450,0.442,-35.728
1.467,1.216,-35.541
1.483,1.089,-34.927
1.500,1.465,-34.913
1.517,1.798,-34.197
1.533,2.166,-33.653
1.550,1.964,-33.376
1.567,2.587,-32.363
1.583,3.121,-32.397
1.600,3.214,-31.822
1.617,2.859,-30.873
1.633,3.802,-29.900
1.650,4.206,-29.408
1.667,3.928,-28.964
1.683,3.577,-28.806
1.700,4.537,-28.163
1.717,5.024,-27.201
1.733,5.048,-27.130
1.750,5.092,-26.682
1.767,4.805,-25.992
1.783,5.125,-25.982
1.800,6.103,-25.224
1.817,5.730,-25.115
1.833,6.502,-24.640
1.850,6.214,-24.041
1.867,6.619,-23.733
1.883,7.386,-23.451
1.900,7.024,-22.571
1.917,7.464,-23.034
1.933,7.398,-22.690
1.950,7.603,-22.836
1.967,7.411,-22.224
1.983,7.313,-22.530
2.000,7.409,-22.733
2.017,7.436,-23.006
2.033,7.841,-23.226
2.050,7.443,-23.041
2.067,7.575,-22.959
2.083,7.675,-22.651
2.100,7.835,-22.604
2.117,7.564,-22.563
2.133,7.909,-22.541
2.150,7.549,-21.882
2.167,7.572,-21.278
2.183,7.784,-21.533
2.200,7.389,-20.707
2.217,7.954,-20.536
2.233,7.078,-19.953
2.250,7.172,-19.574
2.267,7.184,-19.079
2.283,7.755,-19.266
2.300,7.196,-18.753
2.317,7.156,-18.565
2.333,7.288,-18.042
2.350,7.301,-18.059
2.367,7.471,-18.186
2.383,6.852,-18.329
2.400,7.369,-18.278
2.417,6.320,-18.543
2.433,6.670,-18.691
2.450,6.586,-19.011
2.467,6.355,-19.475
2.483,6.243,-19.720
2.500,6.427,-20.354
2.517,6.240,-20.214
2.533,6.505,-20.506
2.550,6.267,-20.570
2.567,6.104,-20.751
2.583,5.997,-20.989
2.600,6.478,-21.131
2.617,6.447,-21.295
2.633,6.427,-21.001
2.650,6.739,-21.091
2.667,6.880,-20.995
2.683,7.011,-21.494
2.700,7.360,-21.454
2.717,7.307,-21.233
2.733,7.276,-21.216
2.750,6.863,-21.352
2.767,7.405,-21.363
2.783,7.522,-21.345
2.800,7.910,-21.397
2.817,7.306,-21.165
2.833,7.285,-20.984
2.850,7.328,-20.792
2.867,7.299,-21.080
2.883,6.894,-21.069
2.900,7.022,-21.216
2.917,7.326,-21.595
2.933,7.713,-21.441
2.950,7.514,-21.097
2.967,7.302,-21.131
2.983,7.193,-21.363
3.000,7.177,-21.523
3.017,6.803,-21.522
3.033,6.983,-21.894
3.050,6.663,-21.919
3.067,7.334,-22.476
3.083,7.977,-22.806
3.100,8.062,-22.725
3.117,7.658,-22.421
3.133,8.007,-23.038
3.150,8.045,-23.518
3.167,8.113,-23.035
3.183,8.034,-23.240
3.200,8.966,-23.422
3.217,9.372,-23.606
3.233,8.860,-23.645
3.250,9.170,-23.849
3.267,8.804,-24.220
3.283,8.979,-23.982
3.300,9.081,-23.945
3.317,9.472,-23.776
3.333,9.883,-23.359
3.350,9.570,-23.275
3.367,8.971,-23.310
3.383,9.197,-22.907
3.400,9.100,-22.392
3.417,9.326,-22.456
3.433,8.909,-22.039
3.450,9.374,-21.872
3.467,9.425,-21.612
3.483,9.390,-21.515
3.500,9.515,-21.815
3.517,9.254,-21.588
3.533,8.940,-21.607
3.550,9.957,-21.702
3.567,9.034,-21.532
3.583,9.035,-21.550
3.600,9.414,-21.589
3.617,9.004,-21.823
3.633,9.127,-21.980
3.650,8.975,-22.120
3.667,9.832,-22.505
3.683,10.222,-21.973
3.700,10.383,-21.957
3.717,10.109,-21.866
3.733,9.527,-21.671
3.750,10.124,-21.549
3.767,10.391,-21.947
3.783,10.151,-21.436
3.800,9.697,-21.289
3.817,9.635,-21.362
3.833,9.405,-21.092
3.850,9.288,-21.165
3.867,9.073,-21.176
3.883,8.809,-21.335
3.900,8.972,-21.221
3.917,8.667,-21.578
3.933,9.056,-21.616
3.950,9.071,-21.997
3.967,8.165,-22.065
3.983,8.728,-22.340
4.000,8.312,-22.826
4.017,7.883,-22.965
4.033,8.277,-23.558
4.050,7.531,-23.596
4.067,7.225,-24.624
4.083,7.258,-25.488
4.100,7.014,-26.039
4.117,6.631,-26.832
4.133,6.821,-27.503
4.150,6.936,-28.282
4.167,6.582,-28.415
4.183,6.036,-28.539
4.200,6.319,-28.466
4.217,6.071,-28.655
4.233,6.315,-28.829
4.250,5.501,-28.588
