type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,-3.320,-13.756
0.017,-3.554,-13.789
0.033,-2.928,-13.871
0.050,-3.001,-13.902
0.067,-3.109,-13.984
0.083,-3.203,-13.660
0.100,-2.479,-13.442
0.117,-2.624,-13.484
0.133,-2.480,-13.060
0.150,-2.711,-13.127
0.167,-2.105,-12.858
0.183,-2.393,-12.740
0.200,-2.006,-12.489
0.217,-2.434,-12.433
0.233,-1.658,-12.255
0.250,-2.106,-12.083
0.267,-1.790,-11.781
0.283,-1.846,-11.789
0.300,-2.220,-11.861
0.317,-1.554,-11.512
0.333,-1.612,-11.362
0.350,-1.903,-11.161
0.367,-1.400,-10.910
0.383,-1.513,-10.825
0.400,-1.223,-10.483
0.417,-1.444,-10.282
0.433,-1.221,-10.187
0.450,-0.785,-10.192
0.467,-1.117,-10.201
0.483,-1.050,-9.795
0.500,-0.862,-9.854
0.517,-0.278,-9.431
0.533,-0.736,-9.642
0.550,-0.934,-9.621
0.567,-0.918,-9.582
0.583,-0.843,-9.486
0.600,-1.077,-9.269
0.617,-0.494,-9.299
0.633,-0.550,-9.439
0.650,-0.395,-9.346
0.667,-0.573,-9.287
0.683,-0.991,-9.299
0.700,-0.848,-9.276
0.717,-0.429,-9.327
0.733,-0.740,-9.351
0.750,-0.836,-9.403
0.767,-0.578,-9.092
0.783,-0.743,-9.405
0.800,-0.985,-9.218
0.817,-0.674,-9.333
0.833,-0.723,-9.374
0.850,-1.137,-9.529
0.867,-1.127,-9.141
0.883,-1.320,-9.410
0.900,-1.577,-9.520
0.917,-1.371,-9.436
0.933,-1.268,-9.718
0.950,-1.850,-10.038
0.967,-1.606,-9.679
0.983,-1.616,-9.897
1.000,-1.371,-10.038
1.017,-1.470,-9.662
1.033,-1.748,-9.815
1.050,-2.026,-9.882
1.067,-2.233,-10.017
1.083,-2.189,-10.005
1.100,-2.449,-10.308
1.117,-2.180,-10.181
1.133,-2.262,-10.217
1.150,-3.148,-10.122
1.167,-2.690,-10.235
1.183,-3.014,-10.194
1.200,-2.688,-9.997
1.217,-3.174,-10.006
1.233,-3.229,-9.939
