type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,-21.923,-43.223
0.017,-21.864,-43.257
0.033,-21.775,-43.277
0.050,-21.675,-43.321
0.067,-21.415,-43.448
0.083,-21.114,-43.390
0.100,-21.556,-43.455
0.117,-20.993,-43.389
0.133,-20.659,-42.865
0.150,-20.992,-42.722
0.167,-20.676,-42.553
0.183,-20.306,-42.338
0.200,-19.898,-42.195
0.217,-19.403,-41.760
0.233,-19.539,-41.569
0.250,-18.921,-41.242
0.267,-18.799,-41.106
0.283,-18.473,-40.807
0.300,-18.296,-40.615
0.317,-17.706,-40.739
0.333,-17.861,-40.733
0.350,-17.312,-40.756
0.367,-17.204,-40.739
0.383,-16.389,-40.754
0.400,-16.919,-40.569
0.417,-16.537,-40.390
0.433,-16.362,-40.115
0.450,-16.456,-40.057
0.467,-16.445,-39.993
0.483,-16.343,-39.907
0.500,-16.191,-39.804
0.517,-16.341,-39.875
0.533,-16.231,-39.619
0.550,-16.512,-39.380
0.567,-16.476,-39.489
0.583,-16.555,-39.542
0.600,-16.498,-39.634
0.617,-16.598,-39.623
0.633,-16.911,-39.939
0.650,-16.771,-40.066
0.667,-17.187,-39.919
0.683,-17.722,-40.146
0.700,-17.634,-40.124
0.717,-17.489,-40.273
0.733,-17.868,-40.382
0.750,-18.307,-40.404
0.767,-18.259,-40.456
0.783,-18.030,-40.612
0.800,-18.719,-40.744
0.817,-18.752,-40.921
0.833,-18.818,-40.837
0.850,-18.882,-41.000
0.867,-19.000,-41.055
0.883,-19.531,-41.195
0.900,-19.384,-41.402
0.917,-19.283,-41.457
0.933,-19.586,-41.464
0.950,-19.511,-41.541
0.967,-19.404,-41.484
0.983,-19.651,-41.588
1.000,-19.708,-41.473
1.017,-19.574,-41.275
1.033,-20.134,-41.080
1.050,-20.219,-41.106
1.067,-20.029,-41.095
1.083,-19.844,-41.141
1.100,-20.287,-41.252
1.117,-20.297,-41.216
1.133,-19.959,-41.229
1.150,-19.583,-41.315
1.167,-19.835,-41.434
1.183,-19.925,-41.555
1.200,-19.434,-41.559
1.217,-19.410,-41.440
1.233,-19.588,-41.417
1.250,-19.358,-41.297
1.267,-19.273,-41.505
1.283,-19.682,-41.445
1.300,-19.462,-41.449
1.317,-19.309,-41.600
1.333,-19.500,-41.372
1.350,-19.247,-41.573
1.367,-19.006,-41.611
1.383,-19.056,-41.693
1.400,-19.056,-41.794
1.417,-18.197,-41.987
1.433,-18.524,-41.959
1.450,-18.637,-42.056
1.467,-18.331,-41.980
1.483,-18.501,-41.940
1.500,-18.202,-42.041
1.517,-18.680,-41.936
1.533,-18.088,-41.996
1.550,-18.159,-42.146
1.567,-18.219,-41.968
1.583,-18.139,-42.022
1.600,-18.458,-41.889
1.617,-18.443,-41.687
1.633,-18.753,-41.627
1.650,-18.597,-41.657
1.667,-18.447,-41.605
1.683,-18.899,-41.595
1.700,-18.975,-41.577
1.717,-19.205,-41.267
1.733,-19.368,-41.069
1.750,-19.316,-40.783
1.767,-19.158,-40.886
1.783,-19.555,-40.863
1.800,-19.178,-40.778
1.817,-19.244,-40.953
1.833,-18.996,-40.961
1.850,-19.008,-40.803
1.867,-19.045,-41.065
1.883,-18.622,-41.085
1.900,-18.970,-41.082
1.917,-18.772,-41.184
1.933,-19.285,-41.273
1.950,-18.645,-41.271
1.967,-18.516,-41.390
1.983,-18.512,-41.448
2.000,-18.342,-41.458
2.017,-18.281,-41.470
2.033,-18.145,-41.382
2.050,-18.247,-41.492
2.067,-18.326,-41.650
2.083,-18.368,-41.635
2.100,-18.342,-41.743
2.117,-18.200,-41.818
2.133,-18.397,-42.167
2.150,-18.472,-42.119
2.167,-18.897,-42.315
2.183,-19.068,-42.525
2.200,-19.145,-42.664
2.217,-19.359,-42.750
2.233,-19.402,-42.522
2.250,-19.353,-42.462
2.267,-19.660,-42.466
2.283,-19.901,-42.505
2.300,-20.017,-42.580
2.317,-20.168,-42.482
2.333,-19.551,-42.528
2.350,-19.778,-42.603
2.367,-19.788,-42.628
2.383,-19.759,-42.361
2.400,-19.863,-42.590
2.417,-19.789,-42.607
2.433,-20.331,-42.451
2.450,-19.809,-42.299
2.467,-20.174,-42.822
2.483,-20.197,-42.571
2.500,-20.359,-42.862
2.517,-20.279,-43.101
2.533,-20.552,-43.294
2.550,-20.597,-43.610
2.567,-20.337,-43.641
2.583,-20.334,-43.767
2.600,-20.541,-43.998
2.617,-19.993,-44.321
2.633,-20.199,-44.542
2.650,-20.053,-44.735
2.667,-19.629,-45.033
2.683,-19.913,-45.413
2.700,-20.505,-45.606
2.717,-19.956,-45.675
2.733,-20.126,-46.093
2.750,-20.175,-46.117
2.767,-19.889,-46.276
2.783,-19.781,-46.269
2.800,-19.893,-46.520
2.817,-19.734,-46.740
2.833,-19.873,-46.786
2.850,-20.540,-46.555
2.867,-20.506,-46.493
2.883,-20.396,-46.551
2.900,-20.629,-46.643
2.917,-21.015,-46.578
2.933,-20.731,-46.805
2.950,-20.393,-46.458
2.967,-20.718,-46.817
2.983,-20.022,-46.674
3.000,-20.518,-46.968
3.017,-20.424,-46.925
3.033,-20.977,-46.701
3.050,-20.973,-46.215
3.067,-21.160,-46.052
3.083,-20.857,-45.779
3.100,-21.103,-45.558
3.117,-20.942,-45.063
3.133,-21.234,-44.894
3.150,-20.871,-44.598
3.167,-20.616,-44.485
3.183,-20.744,-44.090
3.200,-20.387,-43.993
3.217,-20.017,-43.700
3.233,-19.573,-43.408
3.250,-19.452,-43.398
3.267,-19.199,-42.873
3.283,-18.800,-42.747
3.300,-18.997,-42.746
3.317,-18.836,-42.636
3.333,-18.691,-42.265
3.350,-19.269,-42.056
3.367,-19.369,-42.004
3.383,-19.283,-41.969
3.400,-19.063,-42.189
3.417,-18.825,-42.139
3.433,-18.997,-42.139
3.450,-19.211,-42.276
3.467,-19.437,-42.220
3.483,-19.156,-42.371
3.500,-19.430,-42.495
3.517,-19.419,-42.594
3.533,-19.212,-42.528
3.550,-19.399,-42.647
3.567,-19.843,-42.704
3.583,-19.805,-42.474
3.600,-20.066,-42.602
3.617,-20.525,-42.269
3.633,-20.196,-42.118
3.650,-20.561,-42.199
3.667,-20.976,-42.086
3.683,-20.815,-41.790
3.700,-21.141,-41.562
3.717,-21.114,-41.631
3.733,-21.178,-41.409
3.750,-20.955,-41.318
3.767,-21.094,-40.873
3.783,-20.703,-40.568
3.800,-20.762,-40.219
3.817,-20.241,-40.190
3.833,-20.247,-40.030
3.850,-20.212,-39.720
3.867,-19.843,-39.654
3.883,-20.309,-39.716
3.900,-19.769,-39.663
3.917,-20.053,-39.862
3.933,-19.934,-39.843
3.950,-19.758,-39.827
3.967,-19.844,-39.962
3.983,-19.741,-40.192
4.000,-20.445,-40.426
4.017,-20.473,-40.629
4.033,-20.162,-40.547
4.050,-20.436,-40.659
4.067,-20.404,-40.720
4.083,-20.454,-40.907
4.100,-20.406,-40.886
4.117,-20.110,-41.193
4.133,-20.292,-41.255
4.150,-20.750,-41.345
4.167,-21.013,-41.425
4.183,-20.852,-41.397
4.200,-21.182,-41.298
4.217,-21.251,-41.536
4.233,-21.157,-41.472
4.250,-21.445,-41.555
4.267,-21.706,-41.892
4.283,-21.581,-41.683
4.300,-21.505,-41.647
4.317,-21.761,-41.782
4.333,-21.858,-41.576
4.350,-21.741,-41.512
4.367,-21.904,-41.473
4.383,-21.840,-41.298
4.400,-21.982,-41.155
4.417,-21.653,-41.198
4.433,-21.756,-41.389
4.450,-21.766,-41.239
4.467,-21.961,-41.318
4.483,-22.223,-41.413
4.500,-21.979,-41.530
4.517,-21.965,-41.706
4.533,-22.270,-41.830
4.550,-21.937,-41.865
4.567,-22.417,-42.099
4.583,-22.484,-42.029
4.600,-22.310,-42.074
4.617,-22.232,-42.114
4.633,-22.231,-42.170
4.650,-21.916,-42.325
4.667,-21.892,-42.282
4.683,-21.992,-42.595
4.700,-21.742,-42.608
4.717,-21.821,-42.811
4.733,-22.057,-42.624
4.750,-22.034,-42.796
4.767,-22.102,-42.860
4.783,-21.968,-43.047
4.800,-21.670,-43.225
4.817,-21.857,-43.391
4.833,-22.325,-43.311
4.850,-21.729,-43.415
4.867,-21.373,-43.491
4.883,-22.152,-43.510
4.900,-21.826,-43.389
4.917,-22.108,-43.717
4.933,-22.185,-43.686
4.950,-21.775,-43.703
4.967,-21.454,-43.803
4.983,-21.632,-44.099
5.000,-21.618,-43.946
5.017,-21.217,-44.203
5.033,-21.255,-44.413
5.050,-21.056,-44.492
5.067,-21.174,-44.698
5.083,-20.706,-44.648
5.100,-20.600,-44.593
5.117,-20.898,-44.962
5.133,-20.638,-45.190
5.150,-20.997,-45.401
5.167,-20.626,-45.643
5.183,-20.673,-45.792
5.200,-20.742,-45.887
5.217,-20.581,-45.929
5.233,-20.519,-45.866
5.250,-20.730,-45.899
5.267,-20.609,-46.088
5.283,-20.642,-46.053
5.300,-20.796,-46.019
5.317,-20.647,-46.162
5.333,-20.584,-46.373
5.350,-20.820,-46.141
5.367,-21.398,-46.284
5.383,-21.477,-46.388
5.400,-20.951,-46.342
5.417,-21.240,-46.419
5.433,-21.379,-46.435
5.450,-21.228,-46.485
5.467,-21.398,-46.446
5.483,-21.661,-46.470
5.500,-22.186,-46.230
5.517,-22.071,-46.369
5.533,-21.832,-46.117
5.550,-21.651,-46.063
5.567,-21.412,-46.110
5.583,-21.936,-45.960
5.600,-22.088,-45.930
5.617,-21.960,-45.693
5.633,-22.101,-45.213
5.650,-21.915,-45.149
5.667,-22.331,-45.034
5.683,-22.250,-45.054
5.700,-22.210,-44.864
5.717,-22.220,-44.733
5.733,-22.010,-44.890
5.750,-22.228,-44.865
5.767,-21.870,-44.938
5.783,-22.119,-45.002
5.800,-21.614,-45.079
5.817,-22.095,-45.103
5.833,-21.530,-45.264
5.850,-21.443,-45.371
5.867,-21.290,-45.292
5.883,-21.164,-45.581
5.900,-20.599,-45.489
5.917,-19.964,-45.477
5.933,-20.200,-45.430
5.950,-19.645,-45.527
5.967,-20.088,-45.667
5.983,-19.852,-45.634
6.000,-20.135,-45.787
6.017,-20.296,-46.013
6.033,-20.143,-46.026
6.050,-20.641,-46.265
6.067,-20.362,-46.435
6.083,-20.645,-46.860
6.100,-21.135,-47.084
6.117,-21.311,-47.401
6.133,-21.551,-47.482
6.150,-21.263,-47.346
6.167,-21.642,-47.503
6.183,-21.819,-47.898
6.200,-21.985,-48.135
6.217,-22.273,-48.508
6.233,-22.400,-48.535
6.250,-22.745,-48.839
6.267,-22.359,-49.220
6.283,-22.096,-49.383
6.300,-22.028,-49.734
6.317,-22.437,-49.972
6.333,-22.193,-50.191
6.350,-21.979,-50.462
6.367,-22.036,-50.570
6.383,-22.642,-51.059
6.400,-22.331,-51.359
6.417,-22.792,-51.779
6.433,-23.147,-51.877
6.450,-23.261,-52.233
6.467,-23.170,-52.145
6.483,-23.190,-52.548
6.500,-23.597,-52.651
6.517,-23.466,-52.921
6.533,-24.042,-52.923
6.550,-23.865,-53.381
6.567,-24.342,-53.573
6.583,-24.382,-53.663
6.600,-24.436,-53.571
6.617,-24.636,-53.529
6.633,-24.826,-53.365
6.650,-24.968,-53.146
6.667,-24.937,-53.158
6.683,-25.252,-52.781
6.700,-25.448,-52.528
6.717,-24.742,-52.005
6.733,-25.251,-51.668
6.750,-24.536,-51.208
6.767,-25.055,-50.723
6.783,-25.182,-50.408
6.800,-25.220,-50.012
6.817,-25.240,-49.499
6.833,-24.896,-48.820
6.850,-24.077,-48.053
6.867,-24.278,-47.848
6.883,-23.915,-47.737
6.900,-24.106,-47.445
6.917,-23.703,-47.358
6.933,-23.440,-47.176
6.950,-23.802,-46.960
6.967,-23.761,-46.867
6.983,-23.534,-46.859
7.000,-23.276,-46.932
7.017,-23.275,-47.049
7.033,-23.194,-47.040
7.050,-23.145,-47.235
7.067,-22.908,-47.676
7.083,-23.029,-47.357
7.100,-22.654,-47.643
7.117,-22.227,-47.604
7.133,-21.425,-47.523
7.150,-21.681,-47.542
7.167,-21.437,-47.886
7.183,-21.116,-48.133
7.200,-21.313,-47.996
7.217,-21.207,-48.048
7.233,-21.124,-48.078
7.250,-20.512,-48.160
7.267,-20.637,-48.271
7.283,-20.859,-48.311
7.300,-20.958,-48.198
7.317,-21.022,-48.322
7.333,-21.429,-48.578
7.350,-21.685,-48.384
7.367,-21.763,-48.428
7.383,-21.724,-48.635
7.400,-22.145,-48.837
7.417,-22.266,-48.811
7.433,-22.193,-49.072
7.450,-22.222,-49.071
7.467,-22.104,-49.309
7.483,-22.504,-49.403
7.500,-22.288,-49.491
7.517,-22.428,-49.359
7.533,-22.283,-49.485
7.550,-22.613,-49.548
7.567,-22.277,-49.842
7.583,-22.531,-50.111
7.600,-22.772,-50.484
