type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,8.490,-5.348
0.017,7.862,-5.652
0.033,7.737,-5.985
0.050,7.664,-6.018
0.067,7.716,-5.908
0.083,7.557,-5.786
0.100,7.119,-5.577
0.117,7.438,-5.403
0.133,7.277,-5.064
0.150,7.216,-4.886
0.167,6.995,-4.326
0.183,6.641,-4.079
0.200,5.954,-3.870
0.217,5.591,-3.633
0.233,5.742,-3.542
0.250,5.510,-3.361
0.267,5.977,-3.430
0.283,6.249,-3.390
0.300,5.845,-2.982
0.317,5.722,-2.882
0.333,5.367,-3.098
0.350,5.442,-2.666
0.367,5.609,-2.683
0.383,5.529,-2.560
0.400,5.426,-2.750
0.417,5.338,-2.513
0.433,6.087,-2.556
0.450,6.206,-2.607
0.467,6.112,-2.571
0.483,5.497,-2.517
0.500,5.691,-2.576
0.517,5.576,-2.400
0.533,5.043,-2.463
0.550,5.738,-2.558
0.567,5.267,-2.624
0.583,5.445,-2.530
0.600,5.353,-2.604
0.617,5.926,-2.530
0.633,6.242,-2.556
0.650,6.376,-2.337
0.667,6.099,-2.480
0.683,6.056,-2.370
0.700,5.870,-2.268
0.717,6.737,-1.941
0.733,6.712,-1.971
0.750,6.292,-1.955
0.767,6.173,-1.886
0.783,6.417,-1.840
0.800,6.336,-1.995
0.817,6.034,-2.030
0.833,5.869,-2.047
0.850,6.672,-2.120
0.867,6.531,-2.152
0.883,6.421,-2.361
0.900,6.276,-2.294
0.917,6.767,-2.100
0.933,6.945,-2.049
0.950,6.992,-1.839
0.967,7.180,-1.909
0.983,7.304,-1.817
1.000,7.479,-1.401
1.017,7.023,-1.211
1.033,7.370,-0.992
1.050,7.685,-0.859
1.067,7.746,-0.961
1.083,7.675,-0.741
1.100,7.831,-0.738
1.117,8.388,-0.527
1.133,7.831,-0.714
1.150,7.764,-0.745
1.167,7.752,-0.718
1.183,7.969,-0.813
1.200,7.353,-1.186
1.217,7.398,-1.251
1.233,7.559,-1.361
1.250,7.800,-1.586
1.267,8.090,-2.063
1.283,8.297,-2.331
1.300,8.170,-2.568
1.317,8.577,-2.811
1.333,8.237,-2.880
1.350,8.537,-3.338
1.367,8.418,-3.693
1.383,8.324,-3.846
1.400,8.658,-4.163
1.417,8.690,-4.336
1.433,8.482,-4.697
1.450,8.529,-4.688
1.467,8.706,-4.897
1.483,8.314,-5.258
1.500,8.341,-5.226
1.517,8.505,-5.297
1.533,8.192,-5.267
1.550,8.066,-5.527
1.567,8.120,-5.502
1.583,7.206,-5.759
1.600,7.202,-5.796
1.617,7.824,-5.856
1.633,7.331,-5.648
1.650,7.554,-5.548
1.667,7.424,-5.469
1.683,7.458,-5.566
1.700,7.190,-5.555
1.717,7.206,-5.591
1.733,7.350,-5.564
1.750,7.072,-5.719
1.767,6.998,-5.986
1.783,6.720,-6.050
1.800,6.704,-6.154
1.817,6.646,-6.324
1.833,6.662,-6.553
1.850,7.155,-6.868
1.867,6.924,-6.790
1.883,7.137,-6.870
1.900,6.840,-6.711
1.917,6.696,-6.474
1.933,6.772,-6.653
1.950,6.713,-6.491
1.967,6.648,-6.658
1.983,6.987,-6.729
2.000,7.120,-6.808
2.017,7.451,-6.871
2.033,6.916,-7.001
2.050,6.942,-7.071
2.067,6.885,-7.353
2.083,7.280,-7.379
2.100,7.248,-7.521
2.117,6.966,-7.738
2.133,7.215,-7.880
2.150,7.172,-7.892
2.167,6.773,-7.751
2.183,6.637,-7.988
2.200,6.511,-7.981
2.217,6.724,-7.972
2.233,6.707,-8.096
2.250,6.882,-8.043
2.267,6.565,-7.944
2.283,6.722,-7.917
2.300,6.468,-7.851
2.317,6.644,-7.721
