type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,-6.946,-25.022
0.017,-6.856,-24.894
0.033,-7.357,-24.652
0.050,-6.941,-24.575
0.067,-7.038,-24.579
0.083,-7.238,-24.428
0.100,-7.059,-24.538
0.117,-6.916,-24.463
0.133,-7.069,-24.581
0.150,-6.723,-24.445
0.167,-6.205,-24.299
0.183,-5.867,-24.168
0.200,-5.697,-24.601
0.217,-5.729,-24.396
0.233,-5.477,-24.237
0.250,-5.101,-23.955
0.267,-5.723,-23.856
0.283,-5.894,-23.758
0.300,-6.593,-23.391
0.317,-6.580,-23.127
0.333,-6.902,-22.959
0.350,-7.118,-22.869
0.367,-7.500,-22.604
0.383,-7.538,-22.248
0.400,-7.035,-22.306
0.417,-8.164,-22.296
0.433,-7.774,-21.886
0.450,-8.245,-21.935
0.467,-8.148,-21.862
0.483,-8.867,-21.809
0.500,-8.383,-21.769
0.517,-8.643,-21.922
0.533,-9.101,-21.680
0.550,-9.065,-21.780
0.567,-8.384,-21.381
0.583,-8.671,-21.506
0.600,-8.908,-21.438
0.617,-8.671,-21.621
0.633,-9.071,-21.559
0.650,-8.135,-21.783
0.667,-8.587,-21.536
0.683,-8.240,-21.606
0.700,-8.263,-21.491
0.717,-7.882,-21.607
0.733,-7.550,-21.664
0.750,-6.959,-21.943
0.767,-7.405,-21.922
0.783,-7.274,-21.953
0.800,-6.746,-21.982
0.817,-6.576,-21.779
0.833,-6.892,-21.558
0.850,-6.984,-21.610
0.867,-7.391,-21.558
0.883,-6.953,-21.443
0.900,-6.996,-20.864
0.917,-7.298,-20.724
0.933,-7.193,-20.748
0.950,-7.378,-20.649
0.967,-7.047,-20.258
0.983,-7.464,-20.176
1.000,-7.285,-20.159
1.017,-7.344,-20.321
1.033,-6.962,-20.149
1.050,-6.917,-20.077
1.067,-7.007,-20.319
1.083,-7.061,-20.159
1.100,-6.634,-20.248
1.117,-6.704,-20.320
1.133,-6.080,-20.162
1.150,-6.083,-20.293
1.167,-5.719,-20.606
1.183,-5.562,-20.879
1.200,-5.201,-20.724
1.217,-4.859,-21.443
1.233,-5.169,-21.224
1.250,-5.070,-21.235
1.267,-5.137,-21.261
1.283,-4.624,-21.198
1.300,-4.027,-21.707
1.317,-3.691,-21.692
1.333,-3.491,-21.928
1.350,-3.411,-21.804
1.367,-3.694,-22.002
1.383,-3.271,-22.013
1.400,-3.564,-22.159
1.417,-3.582,-22.288
1.433,-3.488,-22.303
1.450,-3.483,-22.492
1.467,-3.305,-22.696
1.483,-3.850,-22.825
1.500,-3.380,-23.102
1.517,-3.058,-23.368
1.533,-3.343,-23.587
1.550,-3.179,-23.899
1.567,-3.820,-24.460
1.583,-3.295,-24.752
1.600,-3.291,-25.226
1.617,-3.098,-25.587
1.633,-3.059,-25.776
1.650,-3.440,-26.070
1.667,-3.312,-26.211
1.683,-3.661,-26.408
1.700,-3.713,-26.151
1.717,-3.591,-26.678
1.733,-3.611,-26.781
1.750,-3.475,-26.776
1.767,-3.707,-26.764
1.783,-3.534,-26.913
1.800,-4.138,-26.584
1.817,-3.876,-26.804
1.833,-3.843,-26.953
1.850,-3.895,-27.020
1.867,-4.090,-26.906
1.883,-3.969,-26.838
1.900,-4.248,-26.827
1.917,-4.977,-27.037
1.933,-4.881,-27.164
1.950,-5.228,-27.271
1.967,-5.345,-27.436
1.983,-5.493,-27.577
2.000,-5.384,-27.349
2.017,-5.532,-27.508
2.033,-6.304,-27.622
2.050,-6.604,-27.815
2.067,-6.645,-28.085
2.083,-7.279,-28.121
2.100,-7.219,-28.583
2.117,-7.299,-28.747
2.133,-7.644,-28.884
2.150,-8.288,-29.220
2.167,-8.543,-29.526
2.183,-8.509,-29.837
2.200,-8.436,-29.962
2.217,-8.438,-30.435
2.233,-8.749,-30.616
2.250,-8.720,-30.717
2.267,-8.072,-31.060
2.283,-8.546,-31.397
2.300,-8.449,-31.679
2.317,-8.215,-32.135
2.333,-8.441,-32.463
2.350,-8.380,-32.644
2.367,-8.788,-32.735
2.383,-9.206,-33.116
2.400,-8.803,-33.123
2.417,-9.552,-33.176
2.433,-9.114,-33.224
2.450,-9.754,-33.741
2.467,-9.172,-33.209
2.483,-9.527,-33.542
2.500,-9.056,-33.171
2.517,-9.335,-33.252
2.533,-9.308,-33.375
2.550,-9.792,-33.641
2.567,-9.212,-33.533
2.583,-9.787,-33.715
2.600,-9.296,-33.110
2.617,-9.972,-33.537
2.633,-9.705,-33.070
2.650,-9.160,-33.078
2.667,-9.665,-32.689
2.683,-8.676,-32.428
2.700,-9.345,-32.345
2.717,-9.054,-31.831
2.733,-8.882,-31.285
2.750,-8.688,-30.867
2.767,-8.441,-30.515
2.783,-7.935,-30.233
2.800,-8.706,-29.694
2.817,-8.551,-29.342
2.833,-8.801,-29.183
2.850,-8.267,-28.853
2.867,-8.696,-28.899
2.883,-7.972,-28.646
2.900,-7.879,-28.660
2.917,-8.116,-28.517
2.933,-8.399,-28.318
2.950,-7.937,-28.649
2.967,-8.509,-28.789
2.983,-8.270,-28.541
3.000,-8.072,-28.530
3.017,-7.674,-28.893
3.033,-7.946,-28.747
3.050,-7.895,-29.108
3.067,-8.520,-29.308
3.083,-8.364,-29.578
3.100,-8.494,-29.451
3.117,-8.062,-29.440
3.133,-8.457,-29.478
3.150,-8.385,-29.604
3.167,-8.989,-29.620
3.183,-8.924,-29.874
3.200,-8.501,-29.641
3.217,-8.557,-29.889
3.233,-8.726,-30.133
3.250,-8.575,-30.031
3.267,-8.549,-29.994
3.283,-8.396,-29.636
3.300,-8.275,-29.826
3.317,-7.867,-29.736
3.333,-7.920,-29.995
3.350,-7.473,-29.773
3.367,-7.119,-29.996
3.383,-6.915,-29.789
3.400,-6.355,-29.911
3.417,-5.807,-30.093
3.433,-5.170,-30.095
3.450,-4.791,-30.348
3.467,-3.883,-30.239
3.483,-3.643,-30.089
3.500,-2.813,-30.248
3.517,-2.525,-30.376
3.533,-2.408,-30.271
3.550,-2.038,-30.301
3.567,-1.816,-30.519
3.583,-1.842,-30.242
3.600,-2.125,-30.204
3.617,-0.989,-30.465
3.633,-1.428,-30.392
3.650,-1.659,-30.496
3.667,-1.423,-30.476
3.683,-0.662,-30.571
3.700,-0.634,-30.909
3.717,-0.482,-30.742
3.733,-0.601,-31.058
3.750,-0.738,-31.123
3.767,-0.658,-31.654
3.783,0.218,-32.072
3.800,-0.657,-32.641
3.817,0.116,-32.806
3.833,0.121,-33.605
