type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,23.943,-12.688
0.017,23.639,-12.712
0.033,23.835,-12.951
0.050,24.672,-12.896
0.067,24.496,-13.089
0.083,25.002,-13.305
0.100,25.054,-13.266
0.117,25.033,-13.396
0.133,25.060,-13.317
0.150,24.926,-13.207
0.167,25.260,-13.361
0.183,24.697,-13.410
0.200,24.751,-13.524
0.217,24.917,-13.446
0.233,24.790,-13.402
0.250,24.791,-13.406
0.267,24.707,-13.269
0.283,24.380,-13.358
0.300,23.951,-13.349
0.317,23.847,-13.268
0.333,23.337,-13.616
0.350,23.009,-13.608
0.367,23.459,-13.717
0.383,23.423,-13.918
0.400,22.975,-13.853
0.417,23.131,-14.611
0.433,22.776,-15.101
0.450,22.739,-15.443
0.467,22.994,-15.609
0.483,22.669,-15.680
0.500,22.599,-15.660
0.517,23.503,-16.012
0.533,23.319,-15.992
0.550,23.263,-16.164
0.567,23.082,-16.312
0.583,23.527,-16.085
0.600,23.171,-16.162
0.617,23.280,-16.230
0.633,23.422,-15.795
0.650,22.838,-15.834
0.667,23.193,-15.805
0.683,22.937,-15.337
0.700,22.354,-15.001
0.717,22.533,-14.728
0.733,22.630,-14.393
0.750,22.348,-13.665
0.767,22.784,-13.160
0.783,22.554,-12.862
0.800,22.644,-12.737
0.817,22.714,-12.912
0.833,22.399,-12.897
0.850,22.726,-12.732
0.867,22.422,-12.970
0.883,22.871,-13.130
0.900,22.952,-13.001
0.917,22.806,-13.076
0.933,22.555,-13.406
0.950,22.221,-13.299
0.967,22.533,-13.566
0.983,22.576,-13.595
1.000,22.809,-13.454
1.017,22.436,-13.654
1.033,22.798,-13.558
1.050,23.052,-13.501
1.067,23.321,-13.331
1.083,23.545,-13.152
1.100,23.039,-13.112
1.117,23.204,-13.051
1.133,23.234,-13.016
1.150,23.158,-12.961
1.167,23.392,-12.708
1.183,22.784,-12.713
1.200,22.569,-12.345
1.217,22.506,-12.147
1.233,22.293,-11.726
1.250,22.364,-11.427
1.267,21.907,-11.378
1.283,22.159,-11.066
1.300,21.962,-11.005
1.317,22.234,-11.007
1.333,22.008,-11.141
1.350,21.868,-10.963
1.367,22.249,-10.838
1.383,22.226,-10.640
1.400,22.282,-10.732
1.417,22.166,-10.791
1.433,22.332,-10.695
