type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,0.136,-20.546
0.017,-0.417,-20.368
0.033,-0.603,-19.849
0.050,-0.754,-19.376
0.067,-0.800,-18.995
0.083,-0.296,-18.791
0.100,-0.628,-18.517
0.117,-0.595,-18.266
0.133,-0.710,-18.195
0.150,-0.528,-18.011
0.167,-0.368,-17.717
0.183,-0.792,-17.694
0.200,-0.847,-17.505
0.217,-0.936,-17.400
0.233,-1.249,-17.241
0.250,-1.171,-17.038
0.267,-1.645,-16.772
0.283,-1.312,-16.657
0.300,-0.896,-16.532
0.317,-0.950,-16.169
0.333,-0.405,-16.122
0.350,-1.225,-15.816
0.367,-0.891,-15.479
0.383,-0.571,-15.328
0.400,-0.059,-15.295
0.417,-0.085,-15.103
0.433,0.508,-15.359
0.450,0.843,-15.266
0.467,0.731,-15.176
0.483,0.802,-15.142
0.500,0.999,-15.277
0.517,0.811,-15.366
0.533,0.468,-15.432
0.550,1.196,-15.739
0.567,0.450,-15.906
0.583,0.044,-16.051
0.600,0.310,-16.288
0.617,0.044,-16.409
0.633,0.281,-16.603
0.650,-0.896,-16.585
0.667,-1.058,-16.674
0.683,-1.517,-16.684
0.700,-2.099,-16.696
0.717,-2.402,-16.808
0.733,-3.483,-16.920
0.750,-3.918,-16.911
0.767,-4.372,-16.726
0.783,-4.567,-16.733
0.800,-4.616,-16.979
0.817,-5.092,-17.125
0.833,-4.669,-17.347
0.850,-4.779,-17.536
0.867,-4.500,-18.074
0.883,-4.801,-19.271
0.900,-4.226,-20.505
0.917,-4.376,-22.311
0.933,-3.910,-24.470
0.950,-3.422,-26.345
0.967,-3.798,-27.146
0.983,-4.417,-27.595
1.000,-4.050,-28.110
1.017,-4.491,-28.210
1.033,-4.627,-28.708
1.050,-4.830,-29.302
1.067,-4.454,-29.828
1.083,-4.528,-29.993
1.100,-4.000,-30.768
1.117,-4.430,-30.917
1.133,-4.493,-31.159
1.150,-4.712,-31.309
1.167,-4.800,-30.832
1.183,-6.031,-30.028
1.200,-6.652,-29.426
1.217,-6.693,-28.615
1.233,-6.889,-27.898
1.250,-6.725,-27.039
1.267,-6.844,-26.575
1.283,-6.247,-26.493
1.300,-5.848,-26.186
1.317,-5.288,-26.290
