type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,12.574,-12.043
0.017,12.131,-11.388
0.033,12.044,-11.172
0.050,11.975,-10.961
0.067,12.263,-10.904
0.083,12.194,-10.590
0.100,12.500,-10.246
0.117,12.767,-9.943
0.133,12.064,-9.414
0.150,12.510,-9.081
0.167,11.817,-9.004
0.183,11.937,-8.569
0.200,11.867,-7.946
0.217,11.419,-7.554
0.233,11.378,-7.158
0.250,11.119,-7.577
0.267,10.863,-7.411
0.283,10.656,-7.103
0.300,10.722,-7.228
0.317,10.520,-7.151
0.333,11.214,-7.491
0.350,10.697,-7.821
0.367,11.105,-8.251
0.383,11.451,-8.893
0.400,11.738,-9.356
0.417,11.929,-9.833
0.433,12.446,-10.591
0.450,12.727,-10.757
0.467,12.698,-10.805
0.483,12.653,-10.622
0.500,12.994,-10.611
0.517,13.048,-10.567
0.533,13.081,-10.295
0.550,13.442,-9.863
0.567,13.211,-9.442
0.583,13.230,-8.835
0.600,13.097,-8.295
0.617,12.550,-7.656
0.633,12.255,-6.721
0.650,12.264,-6.060
0.667,12.505,-5.469
0.683,12.796,-5.171
0.700,12.148,-5.138
0.717,12.022,-4.839
0.733,11.938,-4.957
0.750,12.097,-5.001
0.767,11.892,-4.974
0.783,12.094,-4.891
0.800,11.609,-5.395
0.817,11.914,-5.697
0.833,12.268,-5.501
0.850,11.794,-5.773
0.867,12.136,-5.809
0.883,12.347,-5.673
0.900,12.130,-5.926
0.917,11.899,-5.994
0.933,11.711,-5.836
0.950,12.163,-5.781
0.967,11.987,-5.600
0.983,12.194,-5.724
1.000,12.175,-5.880
1.017,11.692,-6.111
1.033,11.857,-5.973
1.050,11.888,-6.266
1.067,11.751,-6.166
1.083,12.039,-6.082
1.100,12.186,-5.828
1.117,12.121,-5.903
1.133,12.481,-5.666
1.150,12.081,-5.736
1.167,12.554,-5.512
1.183,12.534,-5.406
1.200,12.267,-5.129
1.217,12.139,-5.257
1.233,11.636,-5.511
1.250,11.578,-5.717
1.267,11.541,-5.881
1.283,11.752,-6.104
1.300,11.923,-6.319
1.317,11.636,-6.538
1.333,12.086,-6.743
1.350,12.004,-7.269
1.367,11.959,-7.798
1.383,11.929,-7.980
1.400,12.639,-8.241
1.417,12.359,-8.559
1.433,12.802,-8.720
1.450,13.038,-8.985
1.467,13.441,-9.557
1.483,13.020,-9.849
1.500,12.886,-10.239
1.517,12.698,-10.353
1.533,13.028,-10.289
1.550,12.732,-10.689
1.567,12.777,-11.054
1.583,12.609,-11.173
1.600,13.212,-11.307
1.617,12.584,-11.291
1.633,12.387,-11.108
1.650,12.238,-10.912
1.667,12.185,-10.655
1.683,12.143,-10.812
1.700,11.722,-10.914
1.717,11.747,-11.276
1.733,12.797,-11.712
1.750,12.717,-12.093
1.767,12.365,-12.400
1.783,12.544,-12.539
1.800,12.554,-12.693
1.817,12.297,-12.688
1.833,12.326,-12.807
1.850,12.558,-12.941
1.867,12.480,-12.673
1.883,12.717,-12.212
1.900,12.524,-12.038
1.917,12.375,-11.889
1.933,12.465,-11.747
1.950,11.771,-11.563
1.967,12.544,-11.126
1.983,12.024,-11.103
2.000,11.874,-11.065
2.017,11.807,-11.268
2.033,11.861,-11.262
2.050,12.122,-11.225
2.067,12.252,-11.227
2.083,12.663,-10.825
2.100,12.348,-10.754
2.117,12.219,-10.819
2.133,12.264,-10.665
2.150,12.074,-10.880
2.167,12.071,-10.997
2.183,12.419,-11.360
2.200,12.346,-11.895
2.217,13.060,-12.107
2.233,12.816,-12.223
2.250,12.742,-12.095
2.267,13.272,-11.989
2.283,13.380,-11.502
2.300,13.069,-11.415
2.317,13.465,-11.114
2.333,13.689,-10.849
2.350,13.560,-10.730
2.367,13.786,-10.547
2.383,13.768,-10.424
2.400,13.847,-10.241
2.417,13.910,-10.288
2.433,13.925,-10.178
2.450,14.209,-10.139
2.467,13.702,-9.972
2.483,14.240,-9.944
2.500,14.282,-9.836
2.517,13.970,-9.708
2.533,13.660,-9.560
2.550,13.738,-9.651
2.567,13.601,-9.613
2.583,13.839,-9.502
2.600,14.083,-9.403
2.617,13.581,-9.634
2.633,13.147,-9.500
2.650,13.307,-9.800
2.667,13.188,-9.821
2.683,13.187,-10.380
2.700,12.920,-10.681
2.717,12.949,-10.852
2.733,13.089,-11.439
2.750,13.155,-11.555
2.767,12.906,-11.630
2.783,12.851,-11.533
2.800,12.851,-11.568
2.817,13.024,-11.458
2.833,12.826,-11.418
2.850,12.787,-11.127
2.867,12.618,-11.074
2.883,12.876,-10.898
2.900,12.930,-10.759
2.917,12.792,-10.743
2.933,12.712,-11.114
2.950,12.525,-10.815
2.967,12.264,-11.018
