type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,-13.754,-9.137
0.017,-13.148,-9.179
0.033,-13.237,-9.273
0.050,-13.061,-9.222
0.067,-13.273,-9.002
0.083,-13.024,-9.041
0.100,-13.111,-9.012
0.117,-12.785,-9.081
0.133,-12.939,-8.865
0.150,-12.729,-9.056
0.167,-12.478,-9.036
0.183,-12.410,-9.195
0.200,-12.631,-9.087
0.217,-12.612,-9.170
0.233,-12.002,-9.434
0.250,-12.002,-9.521
0.267,-11.900,-9.598
0.283,-12.106,-9.686
0.300,-12.048,-9.902
0.317,-12.096,-10.070
0.333,-11.967,-10.300
0.350,-11.729,-10.591
0.367,-12.054,-10.627
0.383,-11.652,-10.950
0.400,-12.046,-11.207
0.417,-12.089,-11.446
0.433,-11.783,-11.483
0.450,-11.876,-11.617
0.467,-11.664,-11.760
0.483,-11.474,-11.687
0.500,-11.851,-11.906
0.517,-11.998,-11.974
0.533,-11.783,-12.037
0.550,-11.733,-12.392
0.567,-12.041,-12.397
0.583,-11.817,-12.584
0.600,-12.104,-12.827
0.617,-12.624,-12.865
0.633,-12.356,-13.160
0.650,-12.546,-13.236
0.667,-12.264,-13.166
0.683,-12.308,-13.308
0.700,-12.501,-13.437
0.717,-12.522,-13.412
0.733,-12.453,-13.502
0.750,-12.708,-13.348
0.767,-12.450,-13.399
0.783,-12.798,-13.223
0.800,-13.123,-13.299
0.817,-12.983,-12.947
0.833,-13.375,-12.842
0.850,-13.166,-12.837
0.867,-13.042,-12.751
0.883,-13.344,-12.517
0.900,-13.390,-12.282
0.917,-13.456,-12.204
0.933,-13.607,-11.505
0.950,-13.831,-11.182
0.967,-13.608,-10.955
0.983,-13.819,-10.333
1.000,-13.759,-9.727
1.017,-14.557,-9.254
1.033,-14.248,-8.982
1.050,-14.239,-8.535
1.067,-14.040,-8.353
1.083,-14.278,-7.734
1.100,-14.176,-7.290
1.117,-14.310,-6.585
1.133,-13.586,-6.143
1.150,-14.019,-5.691
1.167,-14.074,-5.129
1.183,-13.705,-5.028
1.200,-13.925,-4.650
1.217,-13.847,-4.247
1.233,-14.299,-3.974
1.250,-14.513,-3.720
1.267,-14.690,-3.311
1.283,-14.475,-3.197
1.300,-14.726,-2.867
1.317,-14.670,-2.724
1.333,-14.852,-2.553
1.350,-14.817,-2.373
1.367,-15.012,-2.247
1.383,-14.666,-2.258
1.400,-14.392,-2.383
1.417,-14.731,-2.771
1.433,-14.267,-3.166
1.450,-14.050,-3.575
1.467,-14.277,-3.719
1.483,-13.757,-3.926
1.500,-13.260,-4.252
1.517,-13.271,-4.319
1.533,-12.864,-4.574
1.550,-12.468,-4.803
1.567,-12.391,-4.957
1.583,-11.958,-5.291
1.600,-11.699,-5.503
1.617,-11.826,-5.790
1.633,-11.668,-6.033
1.650,-11.708,-6.165
1.667,-11.524,-6.222
1.683,-11.636,-6.280
1.700,-11.616,-6.550
1.717,-11.559,-6.439
1.733,-11.487,-6.517
1.750,-11.340,-6.628
1.767,-11.348,-6.482
1.783,-11.535,-6.607
1.800,-11.399,-6.586
1.817,-11.532,-6.652
1.833,-11.517,-6.829
1.850,-11.900,-6.655
1.867,-11.560,-6.772
1.883,-11.316,-6.729
1.900,-11.442,-6.874
1.917,-11.492,-6.656
1.933,-11.267,-6.661
1.950,-11.141,-6.611
1.967,-11.718,-6.606
1.983,-11.435,-6.433
2.000,-11.311,-6.493
2.017,-11.066,-6.320
