type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,8.009,-27.673
0.017,7.724,-28.161
0.033,7.687,-29.003
0.050,7.951,-28.754
0.067,7.109,-28.825
0.083,7.201,-29.371
0.100,7.687,-29.976
0.117,6.412,-29.782
0.133,6.846,-30.303
0.150,6.062,-30.133
0.167,5.922,-30.549
0.183,5.450,-30.649
0.200,4.897,-31.271
0.217,4.805,-31.517
0.233,4.379,-31.764
0.250,4.564,-32.472
0.267,4.253,-31.835
0.283,4.448,-32.831
0.300,3.373,-32.388
0.317,3.337,-32.788
0.333,3.358,-32.652
0.350,3.410,-32.978
0.367,3.009,-32.493
0.383,2.787,-32.453
0.400,3.316,-32.359
0.417,2.683,-31.966
0.433,2.865,-32.039
0.450,2.745,-31.637
0.467,2.868,-32.286
0.483,1.940,-31.928
0.500,2.488,-32.287
0.517,2.052,-32.027
0.533,1.815,-31.959
0.550,1.579,-31.454
0.567,1.944,-30.953
0.583,1.802,-30.574
0.600,1.733,-30.093
0.617,1.419,-29.102
0.633,1.871,-28.945
0.650,1.944,-28.267
0.667,2.061,-28.169
0.683,2.454,-27.710
0.700,2.756,-27.516
0.717,2.514,-27.312
0.733,2.616,-26.967
0.750,2.363,-26.653
0.767,2.470,-26.217
0.783,2.674,-26.057
0.800,2.165,-26.262
0.817,2.360,-25.829
0.833,2.591,-26.070
0.850,2.182,-26.247
0.867,1.704,-26.323
0.883,1.695,-26.204
0.900,1.184,-26.598
0.917,1.038,-26.516
0.933,0.626,-26.815
0.950,0.985,-26.573
0.967,0.672,-26.323
0.983,0.735,-26.420
1.000,0.717,-26.116
1.017,-0.047,-26.111
1.033,0.373,-26.156
1.050,-0.497,-26.410
1.067,-0.830,-26.528
1.083,-0.508,-26.565
1.100,-0.835,-27.039
1.117,-1.118,-27.232
1.133,-1.439,-27.058
1.150,-1.904,-27.036
1.167,-1.589,-27.140
1.183,-1.637,-27.314
1.200,-1.747,-27.582
1.217,-2.129,-27.696
1.233,-1.831,-28.160
1.250,-1.715,-28.467
1.267,-1.694,-28.901
1.283,-1.874,-29.091
1.300,-1.735,-29.526
1.317,-1.913,-29.924
1.333,-1.673,-30.297
1.350,-1.502,-30.597
1.367,-1.232,-30.769
1.383,-0.934,-30.974
1.400,-0.630,-31.070
1.417,-0.476,-32.290
1.433,-0.133,-32.322
1.450,-0.018,-32.983
1.467,-0.249,-33.131
1.483,-0.839,-33.496
1.500,-0.628,-34.029
1.517,-0.530,-34.021
1.533,-0.856,-34.583
1.550,-0.291,-35.005
1.567,-0.347,-35.358
1.583,-0.393,-35.674
1.600,-0.222,-36.268
1.617,0.449,-36.922
1.633,-0.063,-37.282
1.650,0.142,-37.991
1.667,0.063,-38.316
1.683,0.346,-38.452
1.700,0.217,-38.143
1.717,0.945,-38.075
1.733,0.437,-37.656
1.750,1.234,-37.734
1.767,1.569,-37.079
1.783,1.800,-36.348
1.800,1.927,-36.067
1.817,1.954,-35.353
1.833,3.285,-34.834
1.850,2.395,-34.291
1.867,2.829,-33.866
1.883,3.516,-34.088
1.900,3.081,-33.795
1.917,3.668,-34.086
1.933,3.457,-34.204
1.950,3.181,-34.316
1.967,2.581,-34.241
1.983,2.351,-34.946
2.000,2.830,-35.213
2.017,2.097,-35.051
2.033,2.052,-35.455
2.050,2.070,-35.824
2.067,1.977,-35.904
2.083,1.662,-35.620
2.100,1.830,-36.029
2.117,1.789,-35.935
2.133,1.853,-36.125
2.150,1.545,-36.386
2.167,1.512,-36.544
2.183,1.433,-36.694
2.200,1.161,-36.901
2.217,0.450,-37.032
2.233,0.812,-37.315
2.250,0.341,-37.419
2.267,-0.037,-38.101
2.283,-0.197,-38.300
2.300,-0.034,-38.295
2.317,-0.163,-38.322
2.333,-0.637,-38.422
2.350,-1.003,-38.600
2.367,-0.626,-38.504
2.383,-0.641,-38.883
2.400,-1.243,-38.860
2.417,-0.996,-39.024
2.433,-1.467,-38.931
2.450,-1.222,-39.076
2.467,-1.208,-39.032
2.483,-1.391,-39.482
2.500,-0.777,-39.744
2.517,-0.760,-39.590
2.533,-0.549,-39.934
2.550,-0.840,-40.065
2.567,-0.305,-40.217
2.583,-0.835,-39.970
2.600,-0.409,-40.088
2.617,-0.459,-39.747
2.633,-0.108,-39.591
2.650,-0.313,-39.125
2.667,-0.700,-38.667
2.683,-0.091,-38.195
2.700,-0.463,-37.478
2.717,0.402,-37.255
2.733,0.338,-36.759
2.750,0.266,-36.220
2.767,-0.005,-35.933
2.783,0.156,-35.660
2.800,0.224,-35.441
2.817,0.544,-34.960
2.833,0.222,-34.335
2.850,0.752,-33.748
2.867,0.921,-32.869
2.883,0.471,-32.130
2.900,0.680,-31.465
2.917,1.337,-31.384
2.933,1.112,-30.161
2.950,1.290,-29.888
2.967,1.125,-29.767
2.983,0.620,-29.192
3.000,0.957,-29.009
3.017,0.706,-29.096
3.033,0.540,-29.055
3.050,0.593,-29.237
3.067,0.915,-29.684
3.083,0.113,-29.515
3.100,0.525,-29.904
3.117,0.113,-29.804
3.133,0.008,-29.794
3.150,0.315,-29.810
3.167,0.386,-29.946
3.183,0.406,-29.914
3.200,0.304,-29.977
3.217,0.309,-30.108
3.233,0.349,-29.998
3.250,0.431,-30.445
3.267,0.349,-30.549
3.283,0.178,-30.491
3.300,-0.073,-30.512
3.317,0.102,-30.854
3.333,-0.508,-30.841
3.350,0.118,-31.092
3.367,-0.422,-31.116
3.383,-0.735,-31.374
3.400,-0.173,-31.726
3.417,-0.945,-31.474
3.433,-0.926,-31.688
3.450,-1.374,-32.059
3.467,-1.176,-32.572
3.483,-1.219,-32.127
3.500,-1.779,-32.294
3.517,-1.483,-32.402
3.533,-1.683,-31.997
3.550,-1.931,-32.185
3.567,-0.943,-32.064
3.583,-1.154,-31.458
3.600,-1.264,-31.446
3.617,-1.048,-30.981
3.633,-0.796,-30.710
3.650,-1.182,-31.027
3.667,-0.582,-31.369
3.683,-1.329,-31.083
3.700,-0.810,-31.192
3.717,-0.828,-31.076
3.733,-0.902,-31.294
3.750,-1.058,-31.045
3.767,-0.605,-31.413
3.783,-0.215,-31.695
3.800,-0.694,-31.717
3.817,-0.466,-31.433
3.833,-0.463,-31.865
3.850,-0.920,-31.771
3.867,-0.682,-31.938
3.883,-0.432,-32.308
3.900,-0.663,-32.297
3.917,-1.018,-32.259
3.933,-1.080,-32.340
