type,name,time_units,begin_time,frequency,count,units
signal_2d,"COP","s",0.000,60,1800,"mm"

time,x,y
0.000,-3.572,-20.023
0.017,-4.079,-20.041
0.033,-4.194,-20.107
0.050,-3.743,-20.096
0.067,-4.238,-20.026
0.083,-3.853,-19.944
0.100,-3.886,-19.923
0.117,-3.876,-19.840
0.133,-3.485,-20.161
0.150,-4.060,-20.262
0.167,-3.940,-20.228
0.183,-4.050,-20.417
0.200,-3.973,-20.430
0.217,-4.011,-20.486
0.233,-3.997,-20.282
0.250,-3.255,-20.364
0.267,-3.522,-20.161
0.283,-3.472,-20.142
0.300,-3.244,-20.213
0.317,-2.974,-19.902
0.333,-3.084,-19.966
0.350,-2.757,-20.061
0.367,-3.151,-19.936
0.383,-2.903,-19.902
0.400,-2.830,-19.987
0.417,-1.975,-20.073
0.433,-2.158,-20.186
0.450,-2.848,-20.182
0.467,-3.008,-19.880
0.483,-2.755,-19.863
0.500,-2.155,-19.879
0.517,-3.167,-19.782
0.533,-2.744,-19.706
0.550,-2.476,-19.964
0.567,-2.931,-19.544
0.583,-2.709,-19.600
0.600,-2.417,-19.779
0.617,-2.299,-19.726
0.633,-2.192,-19.259
0.650,-2.542,-19.304
0.667,-2.651,-19.130
0.683,-2.200,-19.065
0.700,-2.014,-18.969
0.717,-2.238,-18.881
0.733,-1.897,-18.681
0.750,-2.219,-18.652
0.767,-1.922,-18.436
0.783,-2.281,-18.468
0.800,-2.029,-18.354
0.817,-2.040,-17.980
0.833,-2.018,-17.917
0.850,-2.270,-17.929
0.867,-2.174,-17.976
0.883,-2.012,-17.711
0.900,-2.170,-17.837
0.917,-2.486,-17.881
0.933,-2.518,-17.923
0.950,-2.101,-18.163
0.967,-1.802,-18.070
0.983,-2.759,-18.127
1.000,-2.232,-18.337
1.017,-2.369,-18.302
1.033,-2.596,-18.465
1.050,-2.577,-18.513
1.067,-2.921,-18.637
1.083,-3.414,-18.941
1.100,-3.079,-19.042
1.117,-3.187,-19.253
1.133,-3.693,-19.250
1.150,-3.643,-19.439
1.167,-4.269,-19.578
1.183,-3.728,-19.694
1.200,-4.016,-19.627
1.217,-4.218,-19.979
1.233,-4.201,-19.951
1.250,-3.843,-19.961
1.267,-4.030,-19.920
1.283,-4.432,-20.015
1.300,-4.189,-19.894
1.317,-4.378,-19.762
1.333,-4.476,-19.623
1.350,-4.532,-19.826
1.367,-4.347,-19.734
1.383,-4.491,-19.663
1.400,-4.437,-19.639
1.417,-4.330,-19.720
1.433,-4.554,-19.648
1.450,-4.880,-19.595
1.467,-4.800,-19.586
1.483,-4.773,-19.650
1.500,-4.813,-19.466
1.517,-4.674,-19.515
1.533,-4.747,-19.326
1.550,-4.551,-19.267
1.567,-4.201,-19.221
1.583,-3.958,-19.153
1.600,-4.537,-19.167
1.617,-4.077,-19.147
1.633,-3.717,-19.028
1.650,-3.469,-19.138
1.667,-3.900,-19.096
1.683,-4.096,-19.125
1.700,-3.907,-19.171
1.717,-3.718,-19.001
1.733,-3.416,-18.695
1.750,-3.309,-18.641
1.767,-3.438,-18.547
1.783,-3.600,-18.618
1.800,-3.645,-18.400
1.817,-3.406,-18.528
1.833,-3.367,-18.431
1.850,-3.358,-18.348
1.867,-2.921,-18.408
1.883,-3.322,-18.296
1.900,-3.252,-18.327
1.917,-3.300,-18.522
1.933,-3.339,-18.666
1.950,-3.101,-18.792
1.967,-3.453,-18.949
1.983,-3.221,-18.930
2.000,-3.506,-19.090
2.017,-3.465,-19.384
2.033,-3.416,-19.423
2.050,-3.800,-19.453
2.067,-3.748,-19.528
2.083,-3.938,-19.545
2.100,-3.816,-19.416
2.117,-4.109,-19.452
2.133,-4.357,-19.407
2.150,-3.587,-19.370
2.167,-3.535,-19.233
2.183,-4.108,-19.345
2.200,-3.984,-19.279
2.217,-3.903,-19.368
2.233,-3.904,-19.455
2.250,-3.999,-19.480
2.267,-4.213,-19.558
2.283,-4.077,-19.536
2.300,-4.174,-19.767
2.317,-3.534,-19.786
2.333,-3.656,-19.883
2.350,-3.792,-20.057
2.367,-4.155,-19.835
2.383,-4.113,-20.143
2.400,-3.899,-20.476
2.417,-4.026,-20.443
2.433,-4.111,-20.274
2.450,-4.032,-20.054
2.467,-3.959,-19.975
2.483,-3.733,-19.790
2.500,-3.695,-19.753
2.517,-3.687,-19.750
2.533,-3.528,-19.569
2.550,-3.652,-19.450
2.567,-3.176,-19.556
2.583,-3.253,-19.346
2.600,-3.422,-19.099
2.617,-3.220,-19.200
2.633,-3.248,-19.071
2.650,-3.228,-18.993
2.667,-3.150,-19.110
2.683,-3.178,-19.020
2.700,-3.237,-19.049
2.717,-2.877,-18.944
2.733,-2.997,-18.931
2.750,-2.711,-18.891
2.767,-2.898,-18.943
2.783,-2.966,-18.952
2.800,-3.025,-18.890
2.817,-2.586,-18.806
2.833,-2.745,-18.930
2.850,-2.895,-18.926
2.867,-2.897,-18.808
2.883,-3.205,-18.879
2.900,-2.959,-19.016
2.917,-2.983,-18.892
2.933,-2.980,-18.833
2.950,-2.987,-18.785
2.967,-3.028,-18.798
2.983,-3.282,-18.969
3.000,-3.082,-18.969
3.017,-3.105,-18.928
3.033,-3.050,-18.861
3.050,-3.316,-18.674
3.067,-3.534,-18.636
3.083,-3.622,-18.732
3.100,-3.377,-18.626
3.117,-3.654,-18.540
3.133,-3.310,-18.688
3.150,-3.493,-18.782
3.167,-3.513,-18.782
3.183,-3.057,-18.709
3.200,-3.424,-18.689
3.217,-3.073,-18.669
3.233,-3.326,-18.771
3.250,-3.405,-18.706
3.267,-3.485,-18.481
3.283,-3.696,-18.457
3.300,-3.616,-18.590
3.317,-3.480,-18.463
3.333,-3.661,-18.423
3.350,-3.711,-18.348
3.367,-3.065,-18.424
3.383,-3.851,-18.461
3.400,-3.602,-18.196
3.417,-3.516,-18.142
3.433,-3.746,-18.036
3.450,-3.717,-17.938
3.467,-3.624,-17.952
3.483,-3.987,-17.610
3.500,-3.677,-17.549
3.517,-3.516,-17.560
3.533,-3.627,-17.614
3.550,-3.583,-17.498
3.567,-3.350,-17.380
3.583,-3.128,-17.440
3.600,-3.212,-17.306
3.617,-3.037,-17.188
3.633,-2.830,-17.432
3.650,-3.291,-17.516
3.667,-2.720,-17.500
3.683,-3.585,-17.432
3.700,-2.734,-17.505
3.717,-3.294,-17.295
3.733,-3.000,-17.218
3.750,-3.467,-17.196
3.767,-3.229,-17.104
3.783,-3.107,-17.162
3.800,-3.072,-17.084
3.817,-3.504,-17.123
3.833,-3.224,-17.189
3.850,-3.458,-17.167
3.867,-3.002,-17.145
3.883,-2.895,-17.187
3.900,-3.139,-17.450
3.917,-3.045,-17.280
3.933,-2.689,-17.554
3.950,-3.098,-17.427
3.967,-2.877,-17.234
3.983,-2.913,-17.182
4.000,-3.599,-17.145
4.017,-3.179,-17.252
4.033,-2.917,-17.295
4.050,-3.584,-17.208
4.067,-3.047,-17.198
4.083,-3.141,-17.123
4.100,-3.538,-17.026
4.117,-3.173,-17.126
4.133,-3.273,-17.098
4.150,-2.960,-17.130
4.167,-3.443,-17.165
4.183,-3.560,-17.116
4.200,-3.074,-17.099
4.217,-3.159,-17.131
4.233,-3.194,-17.106
4.250,-3.789,-17.125
4.267,-3.046,-17.162
4.283,-3.023,-17.355
4.300,-3.073,-17.168
4.317,-3.136,-17.298
4.333,-3.371,-17.129
4.350,-3.061,-17.186
4.367,-3.250,-17.179
4.383,-2.835,-17.196
4.400,-3.223,-17.168
4.417,-3.017,-17.248
4.433,-3.493,-17.286
4.450,-3.185,-17.439
4.467,-3.408,-17.341
4.483,-2.828,-17.527
4.500,-3.578,-17.458
4.517,-3.432,-17.477
4.533,-3.640,-17.718
4.550,-3.162,-17.703
4.567,-3.561,-17.661
4.583,-3.804,-17.920
4.600,-3.709,-17.997
4.617,-3.980,-17.990
4.633,-3.549,-18.170
4.650,-3.500,-18.388
4.667,-3.422,-18.336
4.683,-3.536,-18.492
4.700,-3.318,-18.585
4.717,-3.604,-18.623
4.733,-3.034,-18.538
4.750,-3.581,-18.699
4.767,-3.774,-18.588
4.783,-3.401,-18.763
4.800,-3.677,-18.845
4.817,-3.497,-19.072
4.833,-3.736,-19.134
4.850,-4.081,-19.300
4.867,-3.858,-19.222
4.883,-3.943,-19.106
4.900,-4.002,-19.165
4.917,-3.934,-19.087
4.933,-3.647,-19.063
4.950,-4.018,-19.066
4.967,-3.558,-18.994
4.983,-3.621,-18.726
5.000,-3.443,-18.662
5.017,-3.520,-18.522
5.033,-3.686,-18.219
5.050,-3.263,-18.442
5.067,-3.716,-18.333
5.083,-3.364,-18.214
5.100,-3.801,-18.020
5.117,-3.654,-18.008
5.133,-3.601,-17.626
5.150,-3.394,-17.662
5.167,-3.861,-17.752
5.183,-3.855,-17.532
5.200,-4.135,-17.555
5.217,-3.894,-17.727
5.233,-3.930,-17.878
5.250,-3.710,-17.976
5.267,-4.177,-17.858
5.283,-4.042,-18.128
5.300,-3.495,-18.277
5.317,-3.590,-18.523
5.333,-4.082,-18.518
5.350,-3.857,-18.449
5.367,-3.719,-18.499
5.383,-3.724,-18.514
5.400,-4.067,-18.285
5.417,-3.659,-18.672
5.433,-4.143,-18.445
5.450,-3.797,-18.679
5.467,-3.826,-18.614
5.483,-3.941,-18.356
5.500,-3.789,-18.426
5.517,-3.889,-18.218
5.533,-3.783,-18.229
5.550,-4.076,-18.156
5.567,-4.096,-18.240
5.583,-4.413,-18.133
5.600,-3.606,-18.231
5.617,-3.755,-18.398
5.633,-3.615,-18.400
5.650,-4.157,-18.231
5.667,-3.539,-18.455
5.683,-3.271,-18.603
5.700,-3.455,-18.692
5.717,-3.901,-18.813
5.733,-3.529,-18.812
5.750,-3.669,-19.088
5.767,-3.328,-19.217
5.783,-4.308,-19.406
5.800,-3.970,-19.375
5.817,-3.545,-19.233
5.833,-3.386,-19.250
5.850,-3.576,-19.207
5.867,-3.866,-19.119
5.883,-3.282,-19.105
5.900,-3.245,-19.008
5.917,-3.276,-19.025
5.933,-3.469,-18.984
5.950,-3.340,-18.878
5.967,-3.046,-18.638
5.983,-3.168,-18.595
6.000,-3.346,-18.426
6.017,-3.237,-18.320
6.033,-2.810,-18.148
6.050,-3.812,-18.311
6.067,-2.984,-18.140
6.083,-3.206,-18.128
6.100,-3.046,-18.181
6.117,-2.848,-17.686
6.133,-3.355,-17.457
6.150,-2.454,-17.187
6.167,-2.250,-16.756
